# synthetic, for demo only - NOT real docking output. Generated by 596_scorch2_virtual_screening.py make_synthetic(seed=0)
target,compound_id,pose_id,docking_score,label,ecif_CC,ecif_CN,ecif_CO,ecif_arom,binana_hbond,binana_hydrophobic,binana_saltbridge,binana_pistack,kier_flex,mw,logp,tpsa,rot_bonds,pose_rmsd_ref
TGT04,TGT04_CMPD0105,pose1,-4.752,0,1.0,12.0,3.0,3.0,5.0,4.0,14.0,2.0,2.792,418.9,3.625,87.2,0,0.962
TGT04,TGT04_CMPD0105,pose2,-7.437,0,3.0,10.0,5.0,5.0,9.0,8.0,15.0,6.0,3.557,380.5,3.802,65.1,5,0.714
TGT04,TGT04_CMPD0105,pose3,-5.436,0,9.0,5.0,2.0,2.0,13.0,10.0,10.0,7.0,2.219,251.0,3.665,80.8,6,0.24
TGT04,TGT04_CMPD0106,pose1,-8.314,0,1.0,0.0,3.0,5.0,9.0,8.0,16.0,6.0,2.905,417.0,3.101,91.7,4,0.133
TGT04,TGT04_CMPD0106,pose2,-5.781,0,4.0,7.0,6.0,8.0,12.0,9.0,18.0,4.0,2.191,283.5,2.544,64.1,5,0.388
TGT04,TGT04_CMPD0106,pose3,-7.633,0,3.0,10.0,4.0,6.0,6.0,5.0,16.0,4.0,3.725,292.3,6.746,80.6,6,0.07
TGT04,TGT04_CMPD0107,pose1,-6.867,0,0.0,7.0,4.0,0.0,0.0,5.0,10.0,0.0,2.643,305.7,2.969,85.2,1,1.981
TGT04,TGT04_CMPD0107,pose2,-6.14,0,3.0,7.0,6.0,3.0,9.0,3.0,17.0,7.0,2.407,298.0,0.895,68.8,3,0.996
TGT04,TGT04_CMPD0107,pose3,-5.418,0,4.0,7.0,3.0,2.0,5.0,11.0,12.0,4.0,2.858,286.1,4.109,85.3,3,0.01
TGT04,TGT04_CMPD0108,pose1,-5.122,0,2.0,11.0,7.0,3.0,12.0,8.0,18.0,7.0,2.982,311.1,3.011,65.4,0,0.034
TGT04,TGT04_CMPD0108,pose2,-6.004,0,5.0,8.0,6.0,4.0,9.0,7.0,13.0,7.0,3.068,264.0,3.838,99.2,6,0.47
TGT04,TGT04_CMPD0108,pose3,-4.95,0,4.0,11.0,11.0,9.0,8.0,11.0,15.0,5.0,3.544,261.7,3.133,105.6,4,0.779
TGT04,TGT04_CMPD0109,pose1,-7.791,1,9.0,18.0,10.0,8.0,15.0,11.0,21.0,14.0,3.713,334.8,4.59,104.2,1,0.127
TGT04,TGT04_CMPD0109,pose2,-6.328,1,4.0,14.0,8.0,10.0,14.0,12.0,18.0,11.0,4.432,394.5,3.112,98.3,8,2.01
TGT04,TGT04_CMPD0109,pose3,-6.838,1,6.0,14.0,10.0,13.0,8.0,10.0,22.0,10.0,3.368,315.3,4.008,71.3,4,0.79
TGT04,TGT04_CMPD0110,pose1,-4.683,0,0.0,8.0,3.0,6.0,7.0,10.0,16.0,3.0,3.316,257.5,5.07,92.0,4,0.617
TGT04,TGT04_CMPD0110,pose2,-5.154,0,2.0,11.0,2.0,8.0,10.0,5.0,10.0,6.0,3.213,359.4,2.514,108.2,8,1.556
TGT04,TGT04_CMPD0110,pose3,-5.271,0,1.0,7.0,5.0,4.0,6.0,1.0,17.0,2.0,3.744,312.9,2.47,81.1,3,0.067
TGT04,TGT04_CMPD0111,pose1,-5.24,0,1.0,3.0,4.0,5.0,0.0,10.0,12.0,5.0,2.819,397.1,3.632,83.5,4,0.427
TGT04,TGT04_CMPD0111,pose2,-5.329,0,7.0,6.0,4.0,10.0,14.0,17.0,19.0,8.0,3.356,363.0,2.391,54.4,3,0.739
TGT04,TGT04_CMPD0111,pose3,-7.361,0,3.0,7.0,5.0,5.0,8.0,7.0,16.0,12.0,4.214,321.0,3.244,94.3,4,0.131
TGT04,TGT04_CMPD0112,pose1,-5.34,0,5.0,12.0,8.0,8.0,13.0,10.0,17.0,7.0,3.362,337.8,3.767,88.1,5,0.323
TGT04,TGT04_CMPD0112,pose2,-5.867,0,0.0,8.0,0.0,6.0,8.0,6.0,12.0,7.0,3.508,323.1,1.89,77.6,6,0.921
TGT04,TGT04_CMPD0112,pose3,-5.196,0,7.0,7.0,12.0,8.0,12.0,8.0,21.0,10.0,3.121,332.8,2.943,52.1,8,0.717
TGT04,TGT04_CMPD0113,pose1,-9.334,1,15.0,11.0,12.0,12.0,11.0,18.0,23.0,15.0,3.968,369.4,4.302,84.4,5,1.598
TGT04,TGT04_CMPD0113,pose2,-7.689,1,11.0,20.0,14.0,18.0,14.0,14.0,24.0,12.0,2.224,433.1,2.759,61.5,5,0.501
TGT04,TGT04_CMPD0113,pose3,-6.502,1,6.0,13.0,5.0,8.0,15.0,8.0,14.0,9.0,4.055,349.8,3.342,112.4,5,1.088
TGT04,TGT04_CMPD0114,pose1,-5.282,0,9.0,16.0,10.0,18.0,18.0,12.0,21.0,12.0,3.586,441.4,4.847,78.6,8,1.396
TGT04,TGT04_CMPD0114,pose2,-9.013,0,12.0,17.0,14.0,11.0,16.0,14.0,22.0,8.0,3.563,379.3,4.881,95.5,4,2.074
TGT04,TGT04_CMPD0114,pose3,-6.854,0,14.0,15.0,13.0,14.0,22.0,16.0,29.0,12.0,4.696,374.9,4.061,82.0,8,1.661
TGT04,TGT04_CMPD0115,pose1,-6.373,0,6.0,9.0,8.0,6.0,14.0,5.0,15.0,11.0,3.153,395.7,2.343,45.9,5,0.347
TGT04,TGT04_CMPD0115,pose2,-7.866,0,8.0,12.0,10.0,8.0,13.0,10.0,18.0,10.0,3.453,364.1,6.097,82.2,6,1.744
TGT04,TGT04_CMPD0115,pose3,-6.267,0,7.0,12.0,6.0,15.0,14.0,13.0,18.0,15.0,3.517,381.5,4.707,96.7,6,0.431
TGT04,TGT04_CMPD0116,pose1,-6.728,0,2.0,10.0,13.0,11.0,11.0,6.0,18.0,8.0,3.283,299.3,2.788,76.4,4,1.205
TGT04,TGT04_CMPD0116,pose2,-3.918,0,8.0,7.0,6.0,4.0,11.0,8.0,20.0,10.0,3.639,283.5,4.244,83.3,9,1.032
TGT04,TGT04_CMPD0116,pose3,-4.059,0,1.0,10.0,7.0,8.0,12.0,15.0,14.0,8.0,2.77,337.5,6.221,80.6,7,1.092
TGT04,TGT04_CMPD0117,pose1,-4.828,0,8.0,7.0,5.0,5.0,13.0,8.0,15.0,10.0,3.082,289.6,4.17,96.8,4,2.212
TGT04,TGT04_CMPD0117,pose2,-7.684,0,6.0,8.0,10.0,5.0,6.0,6.0,12.0,5.0,2.344,378.7,3.871,78.3,5,1.136
TGT04,TGT04_CMPD0117,pose3,-9.212,0,6.0,4.0,13.0,14.0,9.0,11.0,14.0,9.0,3.375,341.1,3.152,82.7,4,1.214
TGT04,TGT04_CMPD0118,pose1,-7.652,0,7.0,19.0,10.0,10.0,14.0,11.0,16.0,13.0,3.536,340.7,1.632,116.0,7,1.267
TGT04,TGT04_CMPD0118,pose2,-6.85,0,9.0,12.0,7.0,6.0,10.0,9.0,17.0,8.0,3.173,332.4,3.852,87.5,8,1.736
TGT04,TGT04_CMPD0118,pose3,-7.977,0,2.0,12.0,4.0,11.0,12.0,16.0,16.0,8.0,3.063,353.6,4.507,73.0,4,0.26
TGT04,TGT04_CMPD0119,pose1,-4.706,0,0.0,2.0,6.0,0.0,8.0,0.0,7.0,4.0,3.583,335.1,3.648,44.8,0,0.164
TGT04,TGT04_CMPD0119,pose2,-5.81,0,0.0,8.0,2.0,0.0,0.0,0.0,18.0,1.0,3.575,192.1,0.986,54.2,3,0.168
TGT04,TGT04_CMPD0119,pose3,-3.718,0,0.0,1.0,1.0,0.0,7.0,2.0,10.0,0.0,3.265,311.1,3.153,78.7,4,0.57
TGT04,TGT04_CMPD0120,pose1,-5.444,0,5.0,13.0,9.0,12.0,15.0,12.0,17.0,7.0,3.504,388.4,2.413,78.3,5,0.93
TGT04,TGT04_CMPD0120,pose2,-6.865,0,9.0,9.0,5.0,11.0,12.0,8.0,16.0,9.0,3.188,362.7,3.582,61.9,2,0.257
TGT04,TGT04_CMPD0120,pose3,-6.052,0,1.0,8.0,4.0,11.0,6.0,12.0,15.0,6.0,1.7,361.9,2.839,61.3,3,0.955
TGT04,TGT04_CMPD0121,pose1,-5.625,0,0.0,3.0,0.0,1.0,2.0,4.0,13.0,6.0,1.956,320.8,2.821,69.5,4,0.981
TGT04,TGT04_CMPD0121,pose2,-5.23,0,3.0,2.0,2.0,0.0,4.0,1.0,13.0,2.0,3.277,247.0,1.966,62.5,3,0.938
TGT04,TGT04_CMPD0121,pose3,-5.397,0,0.0,6.0,3.0,1.0,4.0,3.0,8.0,7.0,2.436,300.6,3.164,74.4,7,0.164
TGT04,TGT04_CMPD0122,pose1,-5.592,0,1.0,12.0,7.0,8.0,10.0,10.0,14.0,5.0,2.447,312.1,3.087,70.9,5,0.626
TGT04,TGT04_CMPD0122,pose2,-5.532,0,5.0,8.0,8.0,9.0,10.0,10.0,11.0,11.0,2.45,350.1,3.781,81.5,5,0.161
TGT04,TGT04_CMPD0122,pose3,-5.968,0,7.0,13.0,7.0,8.0,15.0,13.0,21.0,3.0,2.749,267.9,2.943,71.2,4,1.726
TGT04,TGT04_CMPD0123,pose1,-6.629,0,4.0,17.0,11.0,10.0,17.0,15.0,19.0,7.0,3.366,264.9,4.241,73.4,1,0.46
TGT04,TGT04_CMPD0123,pose2,-5.879,0,3.0,9.0,8.0,2.0,10.0,18.0,20.0,8.0,2.777,328.4,2.535,65.7,6,0.888
TGT04,TGT04_CMPD0123,pose3,-7.861,0,5.0,12.0,7.0,6.0,7.0,7.0,19.0,13.0,3.269,325.7,3.177,81.1,4,2.111
TGT04,TGT04_CMPD0124,pose1,-7.912,0,3.0,3.0,6.0,9.0,11.0,7.0,15.0,7.0,4.07,308.6,3.58,103.9,6,2.066
TGT04,TGT04_CMPD0124,pose2,-5.275,0,9.0,12.0,7.0,11.0,10.0,12.0,19.0,11.0,3.64,394.9,3.994,76.1,7,1.179
TGT04,TGT04_CMPD0124,pose3,-7.618,0,10.0,11.0,4.0,6.0,9.0,14.0,15.0,10.0,3.163,328.0,3.376,72.5,4,0.228
TGT04,TGT04_CMPD0125,pose1,-4.457,0,1.0,7.0,2.0,5.0,7.0,10.0,14.0,3.0,2.767,347.3,4.771,71.2,8,1.451
TGT04,TGT04_CMPD0125,pose2,-4.463,0,0.0,9.0,0.0,6.0,9.0,7.0,7.0,4.0,2.534,343.1,5.861,89.3,3,0.506
TGT04,TGT04_CMPD0125,pose3,-6.932,0,5.0,6.0,1.0,0.0,5.0,2.0,17.0,0.0,2.278,307.4,3.853,57.2,3,0.089
TGT04,TGT04_CMPD0126,pose1,-5.373,0,3.0,10.0,5.0,6.0,7.0,4.0,7.0,5.0,2.194,398.2,1.34,55.1,4,1.033
TGT04,TGT04_CMPD0126,pose2,-5.795,0,3.0,12.0,0.0,3.0,7.0,10.0,20.0,10.0,3.076,392.5,2.931,64.3,3,0.635
TGT04,TGT04_CMPD0126,pose3,-8.009,0,7.0,4.0,2.0,5.0,13.0,4.0,9.0,4.0,3.008,334.5,2.929,70.8,2,0.591
TGT04,TGT04_CMPD0127,pose1,-5.552,0,2.0,13.0,8.0,10.0,16.0,16.0,23.0,12.0,4.08,394.9,3.73,64.9,6,0.79
TGT04,TGT04_CMPD0127,pose2,-5.68,0,10.0,10.0,8.0,12.0,12.0,12.0,20.0,11.0,4.351,330.9,3.568,90.8,2,0.527
TGT04,TGT04_CMPD0127,pose3,-6.432,0,6.0,14.0,6.0,10.0,13.0,15.0,17.0,11.0,3.487,273.3,4.889,58.9,7,1.459
TGT04,TGT04_CMPD0128,pose1,-6.534,0,9.0,9.0,12.0,7.0,6.0,7.0,19.0,10.0,3.243,351.3,2.485,65.3,5,0.732
TGT04,TGT04_CMPD0128,pose2,-4.657,0,5.0,13.0,5.0,10.0,13.0,16.0,19.0,8.0,1.861,338.3,4.068,91.6,3,0.075
TGT04,TGT04_CMPD0128,pose3,-5.698,0,3.0,9.0,5.0,5.0,15.0,6.0,19.0,5.0,5.149,319.0,4.251,98.0,6,0.884
TGT04,TGT04_CMPD0129,pose1,-7.413,0,8.0,10.0,14.0,13.0,11.0,15.0,17.0,14.0,4.061,296.2,2.023,59.0,5,1.009
TGT04,TGT04_CMPD0129,pose2,-7.787,0,8.0,13.0,9.0,6.0,8.0,7.0,20.0,14.0,4.729,355.9,4.149,82.6,3,0.889
TGT04,TGT04_CMPD0129,pose3,-6.301,0,11.0,13.0,12.0,15.0,16.0,7.0,23.0,9.0,2.314,352.1,4.157,121.8,6,0.849
TGT04,TGT04_CMPD0130,pose1,-4.87,0,6.0,10.0,9.0,10.0,6.0,7.0,19.0,8.0,2.908,348.1,4.493,105.6,7,1.183
TGT04,TGT04_CMPD0130,pose2,-6.591,0,4.0,13.0,5.0,8.0,15.0,15.0,20.0,10.0,4.066,329.8,3.316,72.0,5,2.559
TGT04,TGT04_CMPD0130,pose3,-3.983,0,0.0,5.0,6.0,7.0,9.0,10.0,12.0,6.0,1.975,370.2,2.512,38.1,9,0.782
TGT04,TGT04_CMPD0131,pose1,-7.284,1,5.0,23.0,14.0,15.0,19.0,18.0,26.0,18.0,3.204,325.3,3.435,79.9,5,1.828
TGT04,TGT04_CMPD0131,pose2,-5.909,1,10.0,16.0,17.0,20.0,20.0,15.0,27.0,20.0,3.589,384.7,4.821,107.9,8,2.589
TGT04,TGT04_CMPD0131,pose3,-9.16,1,18.0,18.0,18.0,21.0,22.0,18.0,23.0,17.0,4.598,420.2,4.518,79.9,5,2.31
TGT04,TGT04_CMPD0132,pose1,-6.096,0,15.0,18.0,9.0,11.0,15.0,14.0,21.0,14.0,3.677,345.1,4.445,119.6,5,1.315
TGT04,TGT04_CMPD0132,pose2,-7.556,0,6.0,11.0,10.0,15.0,15.0,11.0,23.0,11.0,3.129,333.6,4.685,79.3,5,0.676
TGT04,TGT04_CMPD0132,pose3,-6.199,0,5.0,13.0,12.0,9.0,16.0,10.0,19.0,10.0,3.093,282.0,3.859,63.2,5,0.529
TGT04,TGT04_CMPD0133,pose1,-3.502,0,2.0,10.0,3.0,7.0,13.0,5.0,17.0,11.0,2.344,329.9,3.021,76.3,2,0.936
TGT04,TGT04_CMPD0133,pose2,-3.382,0,1.0,5.0,8.0,10.0,11.0,2.0,12.0,6.0,3.334,296.9,2.188,78.5,6,0.304
TGT04,TGT04_CMPD0133,pose3,-3.926,0,2.0,15.0,8.0,5.0,5.0,3.0,13.0,2.0,2.996,304.7,1.177,109.0,0,0.862
TGT04,TGT04_CMPD0134,pose1,-4.208,0,0.0,4.0,1.0,0.0,8.0,2.0,10.0,0.0,2.66,309.6,3.69,52.0,5,0.003
TGT04,TGT04_CMPD0134,pose2,-2.351,0,0.0,4.0,0.0,2.0,6.0,4.0,5.0,7.0,3.05,292.6,3.559,70.1,3,0.099
TGT04,TGT04_CMPD0134,pose3,-5.919,0,0.0,4.0,3.0,3.0,4.0,7.0,14.0,3.0,2.311,284.4,3.568,60.3,2,0.953
TGT04,TGT04_CMPD0135,pose1,-7.646,0,0.0,6.0,2.0,3.0,6.0,11.0,14.0,3.0,2.781,382.3,1.145,71.4,2,0.637
TGT04,TGT04_CMPD0135,pose2,-6.416,0,2.0,7.0,2.0,7.0,9.0,12.0,20.0,3.0,2.721,392.3,1.519,89.8,2,0.463
TGT04,TGT04_CMPD0135,pose3,-5.086,0,2.0,7.0,5.0,5.0,11.0,3.0,13.0,6.0,3.043,312.6,4.391,66.1,6,1.317
TGT04,TGT04_CMPD0136,pose1,-7.486,0,0.0,5.0,3.0,3.0,8.0,8.0,11.0,0.0,3.673,259.1,3.413,85.8,2,0.621
TGT04,TGT04_CMPD0136,pose2,-4.375,0,0.0,12.0,1.0,4.0,4.0,8.0,11.0,0.0,3.538,285.3,1.095,58.2,4,1.2
TGT04,TGT04_CMPD0136,pose3,-7.927,0,1.0,4.0,5.0,0.0,8.0,10.0,17.0,4.0,3.099,347.0,2.007,62.9,3,1.443
TGT04,TGT04_CMPD0137,pose1,-5.217,0,0.0,5.0,4.0,3.0,9.0,5.0,16.0,5.0,3.314,246.6,2.145,95.2,6,0.282
TGT04,TGT04_CMPD0137,pose2,-7.792,0,0.0,5.0,1.0,3.0,10.0,3.0,17.0,1.0,3.041,337.9,2.793,67.5,6,0.311
TGT04,TGT04_CMPD0137,pose3,-4.661,0,0.0,3.0,2.0,7.0,8.0,0.0,13.0,0.0,2.989,322.7,1.28,112.5,7,0.731
TGT04,TGT04_CMPD0138,pose1,-3.995,0,4.0,8.0,7.0,5.0,12.0,11.0,18.0,4.0,3.063,353.3,1.787,88.4,7,0.297
TGT04,TGT04_CMPD0138,pose2,-6.992,0,5.0,8.0,3.0,3.0,6.0,1.0,19.0,8.0,3.29,429.1,5.11,72.5,5,0.998
TGT04,TGT04_CMPD0138,pose3,-6.387,0,2.0,11.0,0.0,7.0,9.0,9.0,16.0,1.0,3.238,285.2,5.28,98.0,4,0.394
TGT04,TGT04_CMPD0139,pose1,-6.922,0,9.0,6.0,6.0,13.0,16.0,14.0,19.0,9.0,3.463,301.4,2.133,75.9,5,0.047
TGT04,TGT04_CMPD0139,pose2,-6.977,0,10.0,15.0,4.0,13.0,14.0,10.0,18.0,8.0,2.054,382.4,1.755,75.3,8,0.967
TGT04,TGT04_CMPD0139,pose3,-4.131,0,7.0,7.0,10.0,11.0,12.0,12.0,22.0,16.0,3.675,336.3,2.694,84.4,6,0.582
TGT04,TGT04_CMPD0140,pose1,-3.757,0,3.0,9.0,4.0,10.0,13.0,7.0,21.0,8.0,3.047,329.2,3.336,66.0,4,0.741
TGT04,TGT04_CMPD0140,pose2,-7.268,0,0.0,3.0,2.0,5.0,3.0,6.0,14.0,4.0,2.282,338.9,3.912,67.6,2,0.895
TGT04,TGT04_CMPD0140,pose3,-4.005,0,1.0,0.0,1.0,2.0,7.0,4.0,10.0,0.0,4.107,351.8,4.195,99.1,5,0.132
TGT04,TGT04_CMPD0141,pose1,-5.515,0,2.0,6.0,4.0,7.0,6.0,10.0,18.0,11.0,3.442,322.3,3.373,119.9,1,0.45
TGT04,TGT04_CMPD0141,pose2,-6.295,0,0.0,5.0,3.0,0.0,3.0,5.0,15.0,11.0,3.278,246.5,1.861,74.0,4,3.106
TGT04,TGT04_CMPD0141,pose3,-4.561,0,1.0,15.0,4.0,8.0,8.0,8.0,15.0,8.0,2.385,300.3,1.991,86.7,3,0.513
TGT04,TGT04_CMPD0142,pose1,-5.811,0,4.0,10.0,7.0,6.0,10.0,14.0,19.0,11.0,3.068,425.5,3.498,92.9,5,0.282
TGT04,TGT04_CMPD0142,pose2,-8.905,0,8.0,17.0,9.0,12.0,11.0,10.0,18.0,7.0,4.159,305.2,4.032,80.1,4,0.46
TGT04,TGT04_CMPD0142,pose3,-3.71,0,7.0,14.0,3.0,12.0,10.0,7.0,18.0,8.0,3.22,339.5,1.781,78.3,5,0.836
TGT04,TGT04_CMPD0143,pose1,-6.202,0,8.0,12.0,12.0,6.0,16.0,3.0,20.0,8.0,3.741,356.3,5.309,81.0,3,1.654
TGT04,TGT04_CMPD0143,pose2,-5.734,0,0.0,8.0,8.0,8.0,8.0,11.0,14.0,9.0,4.495,327.8,3.348,44.3,3,0.874
TGT04,TGT04_CMPD0143,pose3,-3.719,0,2.0,7.0,6.0,8.0,7.0,9.0,15.0,4.0,3.862,326.7,3.138,104.3,5,0.157
TGT04,TGT04_CMPD0144,pose1,-2.143,0,2.0,11.0,0.0,9.0,1.0,7.0,16.0,0.0,2.364,369.6,1.664,60.6,4,0.157
TGT04,TGT04_CMPD0144,pose2,-5.112,0,4.0,11.0,10.0,12.0,11.0,12.0,19.0,7.0,2.901,216.1,3.177,75.5,6,0.776
TGT04,TGT04_CMPD0144,pose3,-6.261,0,6.0,8.0,5.0,10.0,7.0,15.0,18.0,10.0,4.299,277.6,2.408,67.9,8,0.373
TGT04,TGT04_CMPD0145,pose1,-7.542,0,7.0,14.0,7.0,6.0,10.0,8.0,20.0,10.0,3.943,404.9,4.882,96.6,5,1.038
TGT04,TGT04_CMPD0145,pose2,-3.393,0,8.0,7.0,11.0,10.0,12.0,14.0,19.0,12.0,3.558,383.1,3.98,68.5,8,0.5
TGT04,TGT04_CMPD0145,pose3,-6.405,0,7.0,14.0,9.0,7.0,9.0,9.0,19.0,10.0,3.121,310.6,3.045,67.8,5,0.858
TGT04,TGT04_CMPD0146,pose1,-5.868,0,3.0,15.0,10.0,10.0,14.0,8.0,16.0,11.0,3.339,376.1,2.829,83.3,5,1.486
TGT04,TGT04_CMPD0146,pose2,-6.546,0,0.0,8.0,0.0,4.0,7.0,9.0,11.0,6.0,3.079,286.8,3.34,71.5,9,1.488
TGT04,TGT04_CMPD0146,pose3,-8.51,0,2.0,10.0,4.0,9.0,6.0,9.0,16.0,8.0,3.932,365.6,5.614,97.2,6,0.39
TGT04,TGT04_CMPD0147,pose1,-8.746,0,7.0,11.0,11.0,7.0,13.0,16.0,16.0,12.0,3.979,422.1,3.825,110.3,6,0.561
TGT04,TGT04_CMPD0147,pose2,-9.342,0,6.0,12.0,8.0,8.0,12.0,14.0,17.0,11.0,2.57,394.9,3.904,80.2,8,1.64
TGT04,TGT04_CMPD0147,pose3,-6.127,0,10.0,13.0,9.0,11.0,17.0,12.0,22.0,13.0,2.746,321.8,2.667,112.2,7,0.25
TGT04,TGT04_CMPD0148,pose1,-5.786,0,5.0,4.0,6.0,6.0,4.0,1.0,11.0,3.0,3.076,294.4,3.031,121.4,1,0.309
TGT04,TGT04_CMPD0148,pose2,-7.263,0,2.0,10.0,0.0,9.0,6.0,9.0,10.0,6.0,2.512,368.1,-0.533,85.0,6,0.774
TGT04,TGT04_CMPD0148,pose3,-6.583,0,7.0,8.0,4.0,2.0,6.0,7.0,12.0,4.0,3.387,291.6,5.068,67.1,6,0.233
TGT04,TGT04_CMPD0149,pose1,-5.828,0,11.0,11.0,4.0,8.0,12.0,7.0,21.0,4.0,3.496,393.1,4.098,82.7,5,0.459
TGT04,TGT04_CMPD0149,pose2,-6.135,0,0.0,1.0,5.0,4.0,10.0,4.0,15.0,7.0,3.02,358.2,4.528,84.4,2,0.097
TGT04,TGT04_CMPD0149,pose3,-8.568,0,5.0,4.0,9.0,7.0,9.0,10.0,5.0,7.0,3.2,301.7,3.077,81.4,6,0.114
TGT04,TGT04_CMPD0150,pose1,-3.417,0,0.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.355,275.7,4.464,76.6,2,0.031
TGT04,TGT04_CMPD0150,pose2,-4.516,0,0.0,4.0,0.0,0.0,5.0,0.0,8.0,0.0,2.747,297.1,3.39,78.7,3,1.732
TGT04,TGT04_CMPD0150,pose3,-1.744,0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,4.013,307.3,2.135,33.7,5,0.44
TGT04,TGT04_CMPD0151,pose1,-6.337,0,6.0,13.0,3.0,6.0,11.0,12.0,20.0,5.0,2.345,351.1,5.288,65.5,8,1.108
TGT04,TGT04_CMPD0151,pose2,-3.041,0,4.0,5.0,8.0,8.0,3.0,8.0,9.0,5.0,3.65,338.7,4.547,97.0,5,0.217
TGT04,TGT04_CMPD0151,pose3,-5.701,0,6.0,12.0,4.0,3.0,11.0,9.0,19.0,4.0,2.472,301.8,4.325,104.6,6,1.244
TGT04,TGT04_CMPD0152,pose1,-7.897,0,9.0,12.0,3.0,6.0,12.0,4.0,18.0,12.0,3.202,368.2,4.625,64.3,3,0.77
TGT04,TGT04_CMPD0152,pose2,-5.503,0,4.0,12.0,5.0,5.0,11.0,11.0,20.0,7.0,3.759,385.6,4.415,97.5,3,0.231
TGT04,TGT04_CMPD0152,pose3,-4.449,0,10.0,15.0,13.0,15.0,13.0,9.0,21.0,13.0,2.304,430.3,4.916,90.1,8,0.745
TGT04,TGT04_CMPD0153,pose1,-6.964,0,13.0,16.0,12.0,10.0,16.0,17.0,20.0,12.0,3.978,400.8,5.412,101.7,2,1.662
TGT04,TGT04_CMPD0153,pose2,-8.175,0,7.0,14.0,7.0,12.0,11.0,11.0,16.0,10.0,4.239,296.6,3.276,103.7,7,0.907
TGT04,TGT04_CMPD0153,pose3,-6.762,0,10.0,15.0,12.0,20.0,13.0,11.0,21.0,11.0,3.593,333.7,3.41,108.3,6,1.589
TGT04,TGT04_CMPD0154,pose1,-6.793,0,5.0,14.0,10.0,12.0,13.0,11.0,21.0,11.0,3.333,444.4,3.165,87.0,5,1.392
TGT04,TGT04_CMPD0154,pose2,-6.498,0,7.0,13.0,8.0,11.0,12.0,6.0,17.0,8.0,1.734,388.8,4.865,69.2,2,0.06
TGT04,TGT04_CMPD0154,pose3,-8.926,0,6.0,9.0,7.0,7.0,14.0,15.0,17.0,8.0,3.435,399.2,3.46,72.5,9,1.838
TGT04,TGT04_CMPD0155,pose1,-7.187,0,2.0,11.0,7.0,1.0,11.0,4.0,18.0,4.0,2.929,381.3,4.376,123.1,7,1.574
TGT04,TGT04_CMPD0155,pose2,-7.217,0,12.0,9.0,4.0,10.0,8.0,14.0,16.0,8.0,4.738,253.8,2.633,75.0,6,0.349
TGT04,TGT04_CMPD0155,pose3,-5.318,0,7.0,11.0,6.0,8.0,8.0,12.0,17.0,14.0,2.686,302.3,3.712,74.8,7,0.557
TGT04,TGT04_CMPD0156,pose1,-7.229,0,12.0,16.0,12.0,13.0,7.0,14.0,27.0,14.0,3.609,293.1,1.879,94.6,0,1.387
TGT04,TGT04_CMPD0156,pose2,-7.999,0,2.0,10.0,7.0,10.0,11.0,13.0,23.0,9.0,3.568,385.5,2.922,106.7,8,1.31
TGT04,TGT04_CMPD0156,pose3,-6.53,0,3.0,15.0,7.0,9.0,8.0,9.0,18.0,10.0,4.047,387.6,5.117,95.6,7,1.916
TGT04,TGT04_CMPD0157,pose1,-6.799,0,3.0,12.0,9.0,9.0,11.0,8.0,13.0,12.0,2.997,270.2,3.606,63.9,5,0.444
TGT04,TGT04_CMPD0157,pose2,-5.821,0,2.0,11.0,7.0,4.0,6.0,8.0,13.0,6.0,2.869,351.0,0.959,54.5,3,0.057
TGT04,TGT04_CMPD0157,pose3,-6.029,0,1.0,9.0,2.0,2.0,5.0,8.0,13.0,6.0,2.643,302.8,4.0,106.3,4,1.382
TGT04,TGT04_CMPD0158,pose1,-7.075,0,5.0,8.0,7.0,6.0,10.0,8.0,19.0,6.0,2.731,338.7,3.661,69.6,5,0.309
TGT04,TGT04_CMPD0158,pose2,-3.943,0,6.0,11.0,10.0,7.0,14.0,3.0,14.0,8.0,3.651,374.5,5.507,102.1,4,1.25
TGT04,TGT04_CMPD0158,pose3,-5.949,0,3.0,9.0,6.0,4.0,13.0,10.0,23.0,7.0,4.197,378.1,4.227,68.4,4,1.171
TGT04,TGT04_CMPD0159,pose1,-6.957,0,6.0,11.0,10.0,11.0,10.0,11.0,17.0,11.0,2.855,313.2,2.662,101.3,3,1.267
TGT04,TGT04_CMPD0159,pose2,-8.265,0,8.0,9.0,1.0,7.0,10.0,5.0,18.0,8.0,3.46,308.1,4.017,50.8,7,0.17
TGT04,TGT04_CMPD0159,pose3,-4.654,0,6.0,6.0,9.0,8.0,9.0,9.0,13.0,9.0,2.688,391.3,1.688,78.3,7,0.667
TGT04,TGT04_CMPD0160,pose1,-4.348,0,0.0,9.0,2.0,2.0,11.0,2.0,7.0,8.0,3.392,334.9,3.206,81.5,4,0.098
TGT04,TGT04_CMPD0160,pose2,-3.444,0,0.0,2.0,0.0,1.0,4.0,0.0,10.0,0.0,3.02,309.2,2.268,72.2,2,2.117
TGT04,TGT04_CMPD0160,pose3,-4.326,0,0.0,8.0,0.0,7.0,9.0,8.0,13.0,0.0,2.753,309.6,2.712,50.4,3,0.909
