"location_name","sex_name","year","age_name","val"
"Region05","Male",1990,"50-54",36675.7281501818
"Region05","Male",1990,"55-59",32366.2164925701
"Region05","Male",1990,"60-64",28563.0858030755
"Region05","Male",1990,"65-69",25206.8347494722
"Region05","Male",1990,"70-74",22244.953590371
"Region05","Male",1990,"75-79",19631.1026416404
"Region05","Male",1990,"80-84",17324.387275568
"Region05","Male",1990,"85-89",15288.7181098647
"Region05","Male",1990,"90-94",13492.2463764446
"Region05","Male",1990,"95+",11906.8656361206
"Region05","Male",1991,"<5",127341.036844868
"Region05","Male",1991,"5-9",112713.698228213
"Region05","Male",1991,"10-14",99766.5645188483
"Region05","Male",1991,"15-19",88306.6348842607
"Region05","Male",1991,"20-24",78163.0780030407
"Region05","Male",1991,"25-29",69184.6855099486
"Region05","Male",1991,"30-34",61237.6179572186
"Region05","Male",1991,"35-39",54203.4096915136
"Region05","Male",1991,"40-44",47977.2029055506
"Region05","Male",1991,"45-49",42466.1845396925
"Region05","Male",1991,"50-54",37588.2027326479
"Region05","Male",1991,"55-59",33270.5421969343
"Region05","Male",1991,"60-64",29448.8402638241
"Region05","Male",1991,"65-69",26066.1274394302
"Region05","Male",1991,"70-74",23071.9781696553
"Region05","Male",1991,"75-79",20421.759154596
"Region05","Male",1991,"80-84",18075.9640071451
"Region05","Male",1991,"85-89",15999.6243376551
"Region05","Male",1991,"90-94",14161.7884857979
"Region05","Male",1991,"95+",12535.06012916
"Region05","Male",1992,"<5",126654.590145472
"Region05","Male",1992,"5-9",112436.964629428
"Region05","Male",1992,"10-14",99815.3402933045
"Region05","Male",1992,"15-19",88610.5578419404
"Region05","Male",1992,"20-24",78663.5695273641
"Region05","Male",1992,"25-29",69833.1815247598
"Region05","Male",1992,"30-34",61994.0497382799
"Region05","Male",1992,"35-39",55034.9005879056
"Region05","Male",1992,"40-44",48856.9515220816
"Region05","Male",1992,"45-49",43372.5088358857
"Region05","Male",1992,"50-54",38503.7228912811
"Region05","Male",1992,"55-59",34181.4830702608
"Region05","Male",1992,"60-64",30344.4367751539
"Region05","Male",1992,"65-69",26938.1185511647
"Region05","Male",1992,"70-74",23914.1769693605
"Region05","Male",1992,"75-79",21229.688295999
"Region05","Male",1992,"80-84",18846.5472059826
"Region05","Male",1992,"85-89",16730.9258918452
"Region05","Male",1992,"90-94",14852.79389052
"Region05","Male",1992,"95+",13185.4918120098
"Region05","Male",1993,"<5",125952.29328105
"Region05","Male",1993,"5-9",112139.653013052
"Region05","Male",1993,"10-14",99841.7849354058
"Region05","Male",1993,"15-19",88892.5705693738
"Region05","Male",1993,"20-24",79144.1089273729
"Region05","Male",1993,"25-29",70464.7186799426
"Region05","Male",1993,"30-34",62737.1594163738
"Region05","Male",1993,"35-39",55857.0479719499
"Region05","Male",1993,"40-44",49731.4484296912
"Region05","Male",1993,"45-49",44277.6167504775
"Region05","Male",1993,"50-54",39421.883074125
"Region05","Male",1993,"55-59",35098.6565936439
"Region05","Male",1993,"60-64",31249.5395606083
"Region05","Male",1993,"65-69",27822.5384537044
"Region05","Male",1993,"70-74",24771.3616549936
"Region05","Male",1993,"75-79",22054.7941469657
"Region05","Male",1993,"80-84",19636.1407838466
"Region05","Male",1993,"85-89",17482.7306169208
"Region05","Male",1993,"90-94",15565.4755783405
"Region05","Male",1993,"95+",13858.4775621617
"Region05","Male",1994,"<5",125234.895762844
"Region05","Male",1994,"5-9",111822.415433971
"Region05","Male",1994,"10-14",99846.3927910856
"Region05","Male",1994,"15-19",89152.9852463116
"Region05","Male",1994,"20-24",79604.8265354928
"Region05","Male",1994,"25-29",71079.2621272104
"Region05","Male",1994,"30-34",63466.7736170001
"Region05","Male",1994,"35-39",56669.5718667222
"Region05","Male",1994,"40-44",50600.3408167166
"Region05","Male",1994,"45-49",45181.1158338995
"Region05","Male",1994,"50-54",40342.2821871955
"Region05","Male",1994,"55-59",36021.6807848334
"Region05","Male",1994,"60-64",32163.809685915
"Region05","Male",1994,"65-69",28719.1111289658
"Region05","Male",1994,"70-74",25643.3349187199
"Region05","Male",1994,"75-79",22896.9699932813
"Region05","Male",1994,"80-84",20444.7368696378
"Region05","Male",1994,"85-89",18255.1344475438
"Region05","Male",1994,"90-94",16300.0353500664
"Region05","Male",1994,"95+",14554.3246025866
"Region05","Male",1995,"<5",124503.132617016
"Region05","Male",1995,"5-9",111485.897625017
"Region05","Male",1995,"10-14",99829.6597683925
"Region05","Male",1995,"15-19",89392.1220690488
"Region05","Male",1995,"20-24",80045.8651922378
"Region05","Male",1995,"25-29",71676.7919372662
"Region05","Male",1995,"30-34",64182.7343621035
"Region05","Male",1995,"35-39",57472.2065379515
"Region05","Male",1995,"40-44",51463.2877076555
"Region05","Male",1995,"45-49",46082.622213783
"Region05","Male",1995,"50-54",41264.5239876958
"Region05","Male",1995,"55-59",36950.1746674008
"Region05","Male",1995,"60-64",33086.9055549637
"Region05","Male",1995,"65-69",29627.5546477707
"Region05","Male",1995,"70-74",26529.890894404
"Region05","Male",1995,"75-79",23756.0986465666
"Region05","Male",1995,"80-84",21272.3160133478
"Region05","Male",1995,"85-89",19048.2214821555
"Region05","Male",1995,"90-94",17056.6637598643
"Region05","Male",1995,"95+",15273.3303153584
"Region05","Male",1996,"<5",123757.724317914
"Region05","Male",1996,"5-9",111130.738649786
"Region05","Male",1996,"10-14",99792.0828046404
"Region05","Male",1996,"15-19",89610.308646206
"Region05","Male",1996,"20-24",80467.3796756841
"Region05","Male",1996,"25-29",72257.3026439948
"Region05","Male",1996,"30-34",64884.8987804632
"Region05","Male",1996,"35-39",58264.700392893
"Region05","Male",1996,"40-44",52319.9600474025
"Region05","Male",1996,"45-49",46981.7608415213
"Region05","Male",1996,"50-54",42188.2174560163
"Region05","Male",1996,"55-59",37883.7587233031
"Region05","Male",1996,"60-64",34018.4833953153
"Region05","Male",1996,"65-69",30547.5816423012
"Region05","Male",1996,"70-74",27430.8155760278
"Region05","Male",1996,"75-79",24632.0527751397
"Region05","Male",1996,"80-84",22118.8474048691
"Region05","Male",1996,"85-89",19862.0640750519
"Region05","Male",1996,"90-94",17835.5400758642
"Region05","Male",1996,"95+",16015.7820756062
"Region05","Male",1997,"<5",122999.376731069
"Region05","Male",1997,"5-9",110757.570570739
"Region05","Male",1997,"10-14",99734.1593490663
"Region05","Male",1997,"15-19",89807.8794055166
"Region05","Male",1997,"20-24",80869.5361344249
"Region05","Male",1997,"25-29",72820.8027835399
"Region05","Male",1997,"30-34",65573.1388050075
"Region05","Male",1997,"35-39",59046.8158600511
"Region05","Male",1997,"40-44",53170.0407628579
"Region05","Male",1997,"45-49",47878.1657155648
"Region05","Male",1997,"50-54",43112.9771464909
"Region05","Male",1997,"55-59",38822.0553284395
"Region05","Male",1997,"60-64",34958.1977325147
"Region05","Male",1997,"65-69",31478.8997740248
"Region05","Male",1997,"70-74",28345.8872383871
"Region05","Male",1997,"75-79",25524.6952434585
"Region05","Male",1997,"80-84",22984.2891066444
"Region05","Male",1997,"85-89",20696.7229461124
"Region05","Male",1997,"90-94",18636.8322605333
"Region05","Male",1997,"95+",16781.957105557
"Region05","Male",1998,"<5",122228.781066426
"Region05","Male",1998,"5-9",110367.018132916
"Region05","Male",1998,"10-14",99656.3868613862
"Region05","Male",1998,"15-19",89985.1750122107
"Region05","Male",1998,"20-24",81252.5115248349
"Region05","Male",1998,"25-29",73367.3144292664
"Region05","Male",1998,"30-34",66247.3408581049
"Region05","Male",1998,"35-39",59818.3292507062
"Region05","Male",1998,"40-44",54013.2248026393
"Region05","Male",1998,"45-49",48771.4800818514
"Region05","Male",1998,"50-54",44038.423516942
"Region05","Male",1998,"55-59",39764.6891708588
"Region05","Male",1998,"60-64",35905.7018525357
"Region05","Male",1998,"65-69",32421.2121961707
"Region05","Male",1998,"70-74",29274.876859005
"Region05","Male",1998,"75-79",26433.8794590514
"Region05","Male",1998,"80-84",23868.5882991417
"Region05","Male",1998,"85-89",21552.2473073413
"Region05","Male",1998,"90-94",19460.696970231
"Region05","Male",1998,"95+",17572.1223483807
"Region05","Male",1999,"<5",121446.613842201
"Region05","Male",1999,"5-9",109959.698463539
"Region05","Male",1999,"10-14",99559.2623265961
"Region05","Male",1999,"15-19",90142.5417995543
"Region05","Male",1999,"20-24",81616.4930534416
"Region05","Male",1999,"25-29",73896.8727235891
"Region05","Male",1999,"30-34",66907.4055258744
"Region05","Male",1999,"35-39",60579.0306032099
"Region05","Male",1999,"40-44",54849.2191556501
"Region05","Male",1999,"45-49",49661.3566118228
"Region05","Male",1999,"50-54",44964.1832371024
"Region05","Male",1999,"55-59",40711.2876513405
"Region05","Male",1999,"60-64",36860.6482517528
"Region05","Male",1999,"65-69",33374.2180098965
"Region05","Male",1999,"70-74",30217.5485402413
"Region05","Male",1999,"75-79",27359.4497258655
"Region05","Male",1999,"80-84",24771.6815381406
"Region05","Male",1999,"85-89",22428.6750053649
"Region05","Male",1999,"90-94",20307.2795733203
"Region05","Male",1999,"95+",18386.5343614971
"Region05","Male",2000,"<5",120653.536859722
"Region05","Male",2000,"5-9",109536.220787726
"Region05","Male",2000,"10-14",99443.2817863194
"Region05","Male",2000,"15-19",90280.3312120612
"Region05","Male",2000,"20-24",81961.6776251722
"Region05","Male",2000,"25-29",74409.5254076248
"Region05","Male",2000,"30-34",67553.2472225471
"Region05","Male",2000,"35-39",61328.7235110217
"Region05","Male",2000,"40-44",55677.7428492879
"Region05","Male",2000,"45-49",50547.4575585175
"Region05","Male",2000,"50-54",45889.8894760568
"Region05","Male",2000,"55-59",41661.4812661305
"Region05","Male",2000,"60-64",37822.6890738916
"Region05","Male",2000,"65-69",34337.6127133357
"Region05","Male",2000,"70-74",31173.6599306189
"Region05","Male",2000,"75-79",28301.2416029859
"Region05","Male",2000,"80-84",25693.4950228245
"Region05","Male",2000,"85-89",23326.0326790136
"Region05","Male",2000,"90-94",21176.7141861806
"Region05","Male",2000,"95+",19225.4392289631
"Region05","Male",2001,"<5",119850.197189486
"Region05","Male",2001,"5-9",109097.186160465
"Region05","Male",2001,"10-14",99308.9398869619
"Region05","Male",2001,"15-19",90398.8992618592
"Region05","Male",2001,"20-24",82288.2712982082
"Region05","Male",2001,"25-29",74905.3323495993
"Region05","Male",2001,"30-34",68184.7938459014
"Region05","Male",2001,"35-39",62067.2249354614
"Region05","Male",2001,"40-44",56498.5269280935
"Region05","Male",2001,"45-49",51429.4548912681
"Region05","Male",2001,"50-54",46815.1821688961
"Region05","Male",2001,"55-59",42614.903971674
"Region05","Male",2001,"60-64",38791.476533473
"Region05","Male",2001,"65-69",35311.0886427717
"Region05","Male",2001,"70-74",32142.9626444294
"Region05","Male",2001,"75-79",29259.0822677079
"Region05","Male",2001,"80-84",26633.9448736804
"Region05","Male",2001,"85-89",24244.3359311083
"Region05","Male",2001,"90-94",22069.1237264398
"Region05","Male",2001,"95+",20089.0724925144
"Region05","Male",2002,"<5",119037.227168629
"Region05","Male",2002,"5-9",108643.187214979
"Region05","Male",2002,"10-14",99156.729444884
"Region05","Male",2002,"15-19",90498.6059986498
"Region05","Male",2002,"20-24",82596.4887461444
"Region05","Male",2002,"25-29",75384.3650729133
"Region05","Male",2002,"30-34",68801.9864247746
"Region05","Male",2002,"35-39",62794.3650041533
"Region05","Male",2002,"40-44",57311.3144136631
"Region05","Male",2002,"45-49",52307.0304095678
"Region05","Male",2002,"50-54",47739.7082628274
"Region05","Male",2002,"55-59",43571.1935312426
"Region05","Male",2002,"60-64",39766.6633253229
"Region05","Male",2002,"65-69",36294.335405241
"Region05","Male",2002,"70-74",33125.2026787297
"Region05","Male",2002,"75-79",30232.7908819753
"Region05","Male",2002,"80-84",27592.9374192224
"Region05","Male",2002,"85-89",25183.5895135652
"Region05","Male",2002,"90-94",22984.6199827182
"Region05","Male",2002,"95+",20977.6591007967
"Region05","Male",2003,"<5",118215.244409903
"Region05","Male",2003,"5-9",108174.807927505
"Region05","Male",2003,"10-14",98987.1410287625
"Region05","Male",2003,"15-19",90579.81499366
"Region05","Male",2003,"20-24",82886.5527281128
"Region05","Male",2003,"25-29",75846.7062847401
"Region05","Male",2003,"30-34",69404.7787596367
"Region05","Male",2003,"35-39",63509.9867961343
"Region05","Male",2003,"40-44",58115.8602466564
"Region05","Male",2003,"45-49",53179.8758367003
"Region05","Male",2003,"50-54",48663.1219430253
"Region05","Male",2003,"55-59",44529.9918434088
"Region05","Male",2003,"60-64",40747.9030197785
"Region05","Male",2003,"65-69",37287.0403019182
"Region05","Male",2003,"70-74",34120.1208268811
"Region05","Male",2003,"75-79",31222.1789612267
"Region05","Male",2003,"80-84",28570.3694905695
"Region05","Male",2003,"85-89",26143.7875249304
"Region05","Male",2003,"90-94",23923.303700161
"Region05","Male",2003,"95+",21891.4133762897
"Region05","Male",2004,"<5",117384.851822224
"Region05","Male",2004,"5-9",107692.623398527
"Region05","Male",2004,"10-14",98800.6625592651
"Region05","Male",2004,"15-19",90642.8928379445
"Region05","Male",2004,"20-24",83158.6935674918
"Region05","Male",2004,"25-29",76292.4494059961
"Region05","Male",2004,"30-34",69993.1370571919
"Region05","Male",2004,"35-39",64213.9461145917
"Region05","Male",2004,"40-44",58911.9312117473
"Region05","Male",2004,"45-49",54047.6928937559
"Region05","Male",2004,"50-54",49585.0848385575
"Region05","Male",2004,"55-59",45490.9452523734
"Region05","Male",2004,"60-64",41734.8504432778
"Region05","Male",2004,"65-69",38288.8887416972
"Region05","Male",2004,"70-74",35127.4530878354
"Region05","Male",2004,"75-79",32227.0507447321
"Region05","Male",2004,"80-84",29566.1287229274
"Region05","Male",2004,"85-89",27124.913619457
"Region05","Male",2004,"90-94",24885.2646810148
"Region05","Male",2004,"95+",22830.5389993924
"Region05","Male",2005,"<5",116546.637642781
"Region05","Male",2005,"5-9",107197.19965039
"Region05","Male",2005,"10-14",98597.7789261207
"Region05","Male",2005,"15-19",90688.2086553535
"Region05","Male",2005,"20-24",83413.1486397827
"Region05","Male",2005,"25-29",76721.6981034916
"Region05","Male",2005,"30-34",70567.0395599472
"Region05","Male",2005,"35-39",64906.1112481885
"Region05","Male",2005,"40-44",59699.3058463705
"Region05","Male",2005,"45-49",54910.1933546814
"Region05","Male",2005,"50-54",50505.2662087495
"Region05","Male",2005,"55-59",46453.7048401995
"Region05","Male",2005,"60-64",42727.1620440748
"Region05","Male",2005,"65-69",39299.5646444286
"Region05","Male",2005,"70-74",36146.9310704149
"Region05","Male",2005,"75-79",33247.2035665301
"Region05","Male",2005,"80-84",30580.0938630447
"Region05","Male",2005,"85-89",28126.9412268413
"Region05","Male",2005,"90-94",25870.5818994965
"Region05","Male",2005,"95+",23795.2290091131
"Region05","Male",2006,"<5",115701.175480618
"Region05","Male",2006,"5-9",106689.093441233
"Region05","Male",2006,"10-14",98378.9716226255
"Region05","Male",2006,"15-19",90716.1336304397
"Region05","Male",2006,"20-24",83650.1618701934
"Region05","Male",2006,"25-29",77134.5658250322
"Region05","Male",2006,"30-34",71126.4761716648
"Region05","Male",2006,"35-39",65586.3627219204
"Region05","Male",2006,"40-44",60477.7743341228
"Region05","Male",2006,"45-49",55767.0990830331
"Region05","Male",2006,"50-54",51423.3431103982
"Region05","Male",2006,"55-59",47417.9267010551
"Region05","Male",2006,"60-64",43724.4962428741
"Region05","Male",2006,"65-69",40318.7508333335
"Region05","Male",2006,"70-74",37178.2823918837
"Region05","Male",2006,"75-79",34282.4282261219
"Region05","Male",2006,"80-84",31612.1350817373
"Region05","Male",2006,"85-89",29149.8337817434
"Region05","Male",2006,"90-94",26879.3236301891
"Region05","Male",2006,"95+",24785.6658197806
"Region05","Male",2007,"<5",114849.024371603
"Region05","Male",2007,"5-9",106168.852095086
"Region05","Male",2007,"10-14",98144.7183975839
"Region05","Male",2007,"15-19",90727.0405515374
"Region05","Male",2007,"20-24",83869.9832414308
"Region05","Male",2007,"25-29",77531.1753382073
"Region05","Male",2007,"30-34",71671.4480795846
"Region05","Male",2007,"35-39",66254.5930384366
"Region05","Male",2007,"40-44",61247.1383836771
"Region05","Male",2007,"45-49",56618.1420511192
"Region05","Male",2007,"50-54",52339.0005462693
"Region05","Male",2007,"55-59",48383.2721976124
"Region05","Male",2007,"60-64",44726.5137682326
"Region05","Male",2007,"65-69",41346.1294161626
"Region05","Male",2007,"70-74",38221.2310701545
"Region05","Male",2007,"75-79",35332.5093581088
"Region05","Male",2007,"80-84",32662.1142906007
"Region05","Male",2007,"85-89",30193.5449622242
"Region05","Male",2007,"90-94",27911.5475891958
"Region05","Male",2007,"95+",25802.0212531729
"Region05","Male",2008,"<5",113990.728844596
"Region05","Male",2008,"5-9",105637.013347979
"Region05","Male",2008,"10-14",97895.4929246431
"Region05","Male",2008,"15-19",90721.303369206
"Region05","Male",2008,"20-24",84072.8683121599
"Region05","Male",2008,"25-29",77911.6582735626
"Region05","Male",2008,"30-34",72201.9673742763
"Region05","Male",2008,"35-39",66910.7064107375
"Region05","Male",2008,"40-44",62007.2110940701
"Region05","Male",2008,"45-49",57463.0643422345
"Region05","Male",2008,"50-54",53251.9315953489
"Region05","Male",2008,"55-59",49349.4081997899
"Region05","Male",2008,"60-64",45732.8779766215
"Region05","Male",2008,"65-69",42381.3821547197
"Region05","Male",2008,"70-74",39275.4979090228
"Region05","Male",2008,"75-79",36397.2258000054
"Region05","Male",2008,"80-84",33729.8854620566
"Region05","Male",2008,"85-89",31258.0189362478
"Region05","Male",2008,"90-94",28967.3010872789
"Region05","Male",2008,"95+",26844.4565854434
"Region05","Male",2009,"<5",113126.818998623
"Region05","Male",2009,"5-9",105094.10520984
"Region05","Male",2009,"10-14",97631.7644889438
"Region05","Male",2009,"15-19",90699.2967701875
"Region05","Male",2009,"20-24",84259.0777465477
"Region05","Male",2009,"25-29",78276.1546728152
"Region05","Male",2009,"30-34",72718.0566679479
"Region05","Male",2009,"35-39",67554.6184871463
"Region05","Male",2009,"40-44",62757.8168072169
"Region05","Male",2009,"45-49",58301.618136702
"Region05","Male",2009,"50-54",54161.8375253446
"Region05","Male",2009,"55-59",50316.007306067
"Region05","Male",2009,"60-64",46743.2551570928
"Region05","Male",2009,"65-69",43424.190822423
"Region05","Male",2009,"70-74",40340.8008758688
"Region05","Male",2009,"75-79",37476.3509574981
"Region05","Male",2009,"80-84",34815.2949519083
"Region05","Male",2009,"85-89",32343.1906154101
"Region05","Male",2009,"90-94",30046.6211942121
"Region05","Male",2009,"95+",27913.1226082047
"Region05","Male",2010,"<5",112257.81059081
"Region05","Male",2010,"5-9",104540.645841946
"Region05","Male",2010,"10-14",97353.9976909711
"Region05","Male",2010,"15-19",90661.395766992
"Region05","Male",2010,"20-24",84428.8768552691
"Region05","Male",2010,"25-29",78624.8125427322
"Region05","Male",2010,"30-34",73219.7487120069
"Region05","Male",2010,"35-39",68186.256069427
"Region05","Male",2010,"40-44",63498.7909485006
"Region05","Male",2010,"45-49",59133.5656824436
"Region05","Male",2010,"50-54",55068.4278879556
"Region05","Male",2010,"55-59",51282.7480476339
"Region05","Male",2010,"60-64",47757.3148205363
"Region05","Male",2010,"65-69",44474.2375496208
"Region05","Male",2010,"70-74",41416.8554713119
"Region05","Male",2010,"75-79",38569.6531664581
"Region05","Male",2010,"80-84",35918.1818236128
"Region05","Male",2010,"85-89",33448.9859150729
"Region05","Male",2010,"90-94",31149.5349135746
"Region05","Male",2010,"95+",29008.1597031247
"Region05","Male",2011,"<5",111384.205134794
"Region05","Male",2011,"5-9",103977.14344964
"Region05","Male",2011,"10-14",97062.652167455
"Region05","Male",2011,"15-19",90607.9753031821
"Region05","Male",2011,"20-24",84582.535148311
"Region05","Male",2011,"25-29",78957.7874152544
"Region05","Male",2011,"30-34",73707.0860146357
"Region05","Male",2011,"35-39",68805.556824903
"Region05","Male",2011,"40-44",64229.9798562775
"Region05","Male",2011,"45-49",59958.679250811
"Region05","Male",2011,"50-54",55971.4205974529
"Region05","Male",2011,"55-59",52249.3150756752
"Region05","Male",2011,"60-64",48774.7299735575
"Region05","Male",2011,"65-69",45531.2051564287
"Region05","Male",2011,"70-74",42503.375090353
"Region05","Male",2011,"75-79",39676.8960510629
"Region05","Male",2011,"80-84",37038.3781735056
"Region05","Male",2011,"85-89",34575.322020102
"Region05","Male",2011,"90-94",32276.0593672238
"Region05","Male",2011,"95+",30129.6979293754
"Region05","Male",2012,"<5",110506.490009306
"Region05","Male",2012,"5-9",103404.096190014
"Region05","Male",2012,"10-14",96758.1823291399
"Region05","Male",2012,"15-19",90539.4098743954
"Region05","Male",2012,"20-24",84720.3258998698
"Region05","Male",2012,"25-29",79275.2419144049
"Region05","Male",2012,"30-34",74180.1204591103
"Region05","Male",2012,"35-39",69412.4689934024
"Region05","Male",2012,"40-44",64951.2406011243
"Region05","Male",2012,"45-49",60776.7410784094
"Region05","Male",2012,"50-54",56870.5419931282
"Region05","Male",2012,"55-59",53215.3993321158
"Region05","Male",2012,"60-64",49795.1773770458
"Region05","Male",2012,"65-69",46594.7774729001
"Region05","Male",2012,"70-74",43600.0713745802
"Region05","Male",2012,"75-79",40797.8388774172
"Region05","Male",2012,"80-84",38175.7094562491
"Region05","Male",2012,"85-89",35722.107655429
"Region05","Male",2012,"90-94",33426.2019886883
"Region05","Male",2012,"95+",31277.8571232703
"Region05","Male",2013,"<5",109625.138576584
"Region05","Male",2013,"5-9",102821.99209422
"Region05","Male",2013,"10-14",96441.037115205
"Region05","Male",2013,"15-19",90456.0731651026
"Region05","Male",2013,"20-24",84842.5257256008
"Region05","Male",2013,"25-29",79577.3453304876
"Region05","Male",2013,"30-34",74638.9129235561
"Region05","Male",2013,"35-39",70006.9510898328
"Region05","Male",2013,"40-44",65662.4407956443
"Region05","Male",2013,"45-49",61587.5432956494
"Region05","Male",2013,"50-54",57765.5268861875
"Region05","Male",2013,"55-59",54180.6982041866
"Region05","Male",2013,"60-64",50818.337789542
"Region05","Male",2013,"65-69",47664.6396463832
"Region05","Male",2013,"70-74",44706.6545550631
"Region05","Male",2013,"75-79",41932.2369021079
"Region05","Male",2013,"80-84",39329.9948098077
"Region05","Male",2013,"85-89",36889.243360679
"Region05","Male",2013,"90-94",34599.9607247355
"Region05","Male",2013,"95+",32452.7470094254
"Region05","Male",2014,"<5",108740.610310256
"Region05","Male",2014,"5-9",102231.30900404
"Region05","Male",2014,"10-14",96111.6597640964
"Region05","Male",2014,"15-19",90358.3377010693
"Region05","Male",2014,"20-24",84949.414172436
"Region05","Male",2014,"25-29",79864.2732020365
"Region05","Male",2014,"30-34",75083.5329027981
"Region05","Male",2014,"35-39",70588.97160316
"Region05","Male",2014,"40-44",66363.4583956297
"Region05","Male",2014,"45-49",62390.8878427591
"Region05","Male",2014,"50-54",58656.1185916751
"Region05","Male",2014,"55-59",55144.9156631925
"Region05","Male",2014,"60-64",51843.8961955489
"Region05","Male",2014,"65-69",48740.4784359634
"Region05","Male",2014,"70-74",45822.8337856014
"Region05","Male",2014,"75-79",43079.8417151679
"Region05","Male",2014,"80-84",40501.0473792887
"Region05","Male",2014,"85-89",38076.6217681308
"Region05","Male",2014,"90-94",35797.3242443775
"Region05","Male",2014,"95+",33654.4673227718
"Region05","Male",2015,"<5",107853.350932314
"Region05","Male",2015,"5-9",101632.514522348
"Region05","Male",2015,"10-14",95770.4876004981
"Region05","Male",2015,"15-19",90246.5745174522
"Region05","Male",2015,"20-24",85041.273321153
"Region05","Male",2015,"25-29",80136.2069059419
"Region05","Male",2015,"30-34",75514.0581329299
"Region05","Male",2015,"35-39",71158.5086925383
"Region05","Male",2015,"40-44",67054.1814933657
"Region05","Male",2015,"45-49",63186.5863739877
"Region05","Male",2015,"50-54",59542.0689460273
"Region05","Male",2015,"55-59",56107.7623878881
"Region05","Male",2015,"60-64",52871.5420189603
"Region05","Male",2015,"65-69",49821.9824939253
"Region05","Male",2015,"70-74",46948.3174660358
"Region05","Male",2015,"75-79",44240.4015769631
"Region05","Male",2015,"80-84",41688.6746390195
"Region05","Male",2015,"85-89",39284.1278833013
"Region05","Male",2015,"90-94",37018.2721545947
"Region05","Male",2015,"95+",34883.1079407555
"Region05","Male",2016,"<5",106963.792558766
"Region05","Male",2016,"5-9",101026.065977043
"Region05","Male",2016,"10-14",95417.9518381458
"Region05","Male",2016,"15-19",90121.1528424323
"Region05","Male",2016,"20-24",85118.3874018362
"Region05","Male",2016,"25-29",80393.3332561387
"Region05","Male",2016,"30-34",75930.5742191863
"Region05","Male",2016,"35-39",71715.5498813096
"Region05","Male",2016,"40-44",67734.5081038387
"Region05","Male",2016,"45-49",63974.4601507226
"Region05","Male",2016,"50-54",60423.1383108611
"Region05","Male",2016,"55-59",57068.9558728884
"Region05","Male",2016,"60-64",53900.969321818
"Region05","Male",2016,"65-69",50908.8426342103
"Region05","Male",2016,"70-74",48082.8135553717
"Region05","Male",2016,"75-79",45413.6617485588
"Region05","Male",2016,"80-84",42892.6787122695
"Region05","Male",2016,"85-89",40511.6393674721
"Region05","Male",2016,"90-94",38262.7752220718
"Region05","Male",2016,"95+",36138.7490250595
"Region05","Male",2017,"<5",106072.35385357
"Region05","Male",2017,"5-9",100412.41039804
"Region05","Male",2017,"10-14",95054.4773981669
"Region05","Male",2017,"15-19",89982.4397962561
"Region05","Male",2017,"20-24",85181.0424223425
"Region05","Male",2017,"25-29",80635.8441112063
"Region05","Male",2017,"30-34",76333.1742676736
"Region05","Male",2017,"35-39",72260.0917495604
"Region05","Male",2017,"40-44",68404.3459445936
"Region05","Male",2017,"45-49",64754.3399242377
"Region05","Male",2017,"50-54",61299.0955636076
"Region05","Male",2017,"55-59",58028.2205225573
"Region05","Male",2017,"60-64",54931.8769886329
"Region05","Male",2017,"65-69",52000.7520878793
"Region05","Male",2017,"70-74",49226.0298745051
"Region05","Male",2017,"75-79",46599.3648151579
"Region05","Male",2017,"80-84",44112.8566880594
"Region05","Male",2017,"85-89",41759.0268215048
"Region05","Male",2017,"90-94",39530.7956002582
"Region05","Male",2017,"95+",37421.4611721903
"Region05","Male",2018,"<5",105179.440190401
"Region05","Male",2018,"5-9",99791.9845068934
"Region05","Male",2018,"10-14",94680.4827426047
"Region05","Male",2018,"15-19",89830.8001055279
"Region05","Male",2018,"20-24",85229.5258098439
"Region05","Male",2018,"25-29",80863.9359911906
"Region05","Male",2018,"30-34",76721.9585214696
"Region05","Male",2018,"35-39",72792.1396258941
"Region05","Male",2018,"40-44",69063.6122099632
"Region05","Male",2018,"45-49",65526.0658087792
"Region05","Male",2018,"50-54",62169.7180756069
"Region05","Male",2018,"55-59",58985.2877308347
"Region05","Male",2018,"60-64",55963.9688965309
"Region05","Male",2018,"65-69",53097.4067456253
"Region05","Male",2018,"70-74",50377.6743983779
"Region05","Male",2018,"75-79",47797.2510022455
"Region05","Male",2018,"80-84",45349.0009345334
"Region05","Male",2018,"85-89",43026.1540703188
"Region05","Male",2018,"90-94",40822.2870610822
"Region05","Male",2018,"95+",38731.3055722773
"Region05","Male",2019,"<5",104285.443821833
"Region05","Male",2019,"5-9",99165.214718574
"Region05","Male",2019,"10-14",94296.3797227674
"Region05","Male",2019,"15-19",89666.5958325695
"Region05","Male",2019,"20-24",85264.1260654901
"Region05","Male",2019,"25-29",81077.8097039246
"Region05","Male",2019,"30-34",77097.0340015767
"Region05","Male",2019,"35-39",73311.7072790455
"Region05","Male",2019,"40-44",69712.2333403712
"Region05","Male",2019,"45-49",66289.4871456831
"Region05","Male",2019,"50-54",63034.7916782762
"Region05","Male",2019,"55-59",59939.8959474743
"Region05","Male",2019,"60-64",56996.9540715122
"Region05","Male",2019,"65-69",54198.5053874115
"Region05","Male",2019,"70-74",51537.455537426
"Region05","Male",2019,"75-79",49007.0584841088
"Region05","Male",2019,"80-84",46600.8994084075
"Region05","Male",2019,"85-89",44312.8784474322
"Region05","Male",2019,"90-94",42137.1952306704
