"measure_name","location_name","sex_name","age_name","metric_name","year","val","sdi","upper","lower"
"Incidence","Region05","Female","65-69","Rate",2002,50.5548877838035,0.658909090909091,54.0937299286697,47.0160456389372
"Incidence","Region05","Female","70-74","Rate",2002,58.420870887458,0.658909090909091,62.51033184958,54.3314099253359
"Incidence","Region05","Female","75-79","Rate",2002,62.7652592671203,0.658909090909091,67.1588274158188,58.3716911184219
"Incidence","Region05","Female","80-84","Rate",2002,66.5357646555937,0.658909090909091,71.1932681814852,61.8782611297021
"Incidence","Region05","Female","85-89","Rate",2002,68.6775724537283,0.658909090909091,73.4850025254893,63.8701423819674
"Incidence","Region05","Female","90-94","Rate",2002,67.9594006598453,0.658909090909091,72.7165587060344,63.2022426136561
"Incidence","Region05","Female","95+","Rate",2002,78.9073682413263,0.658909090909091,84.4308840182192,73.3838524644335
"Incidence","Region05","Female","Age-standardized","Rate",2002,26.1841883102965,0.658909090909091,28.0170814920173,24.3512951285758
"Incidence","Region05","Female","All ages","Number",2002,371.912427985559,0.658909090909091,397.946297944548,345.87855802657
"Incidence","Region05","Female","<5","Rate",2003,9.07103471946652,0.662909090909091,9.70600714982918,8.43606228910386
"Incidence","Region05","Female","5-9","Rate",2003,11.9538342568697,0.662909090909091,12.7906026548506,11.1170658588888
"Incidence","Region05","Female","10-14","Rate",2003,15.5025059982131,0.662909090909091,16.5876814180881,14.4173305783382
"Incidence","Region05","Female","15-19","Rate",2003,18.7987146445143,0.662909090909091,20.1146246696303,17.4828046193983
"Incidence","Region05","Female","20-24","Rate",2003,23.8987959661985,0.662909090909091,25.5717116838324,22.2258802485646
"Incidence","Region05","Female","25-29","Rate",2003,29.6847571254152,0.662909090909091,31.7626901241943,27.6068241266361
"Incidence","Region05","Female","30-34","Rate",2003,30.6391078603772,0.662909090909091,32.7838454106036,28.4943703101508
"Incidence","Region05","Female","35-39","Rate",2003,33.2998692033656,0.662909090909091,35.6308600476012,30.96887835913
"Incidence","Region05","Female","40-44","Rate",2003,37.5678395052428,0.662909090909091,40.1975882706098,34.9380907398758
"Incidence","Region05","Female","45-49","Rate",2003,38.5278379450734,0.662909090909091,41.2247866012286,35.8308892889183
"Incidence","Region05","Female","50-54","Rate",2003,42.5409155134311,0.662909090909091,45.5187795993713,39.5630514274909
"Incidence","Region05","Female","55-59","Rate",2003,47.8794507126726,0.662909090909091,51.2310122625597,44.5278891627855
"Incidence","Region05","Female","60-64","Rate",2003,48.9473653006669,0.662909090909091,52.3736808717136,45.5210497296203
"Incidence","Region05","Female","65-69","Rate",2003,52.5535894929836,0.662909090909091,56.2323407574925,48.8748382284748
"Incidence","Region05","Female","70-74","Rate",2003,54.4794369932474,0.662909090909091,58.2929975827747,50.6658764037201
"Incidence","Region05","Female","75-79","Rate",2003,63.1138405068016,0.662909090909091,67.5318093422777,58.6958716713255
"Incidence","Region05","Female","80-84","Rate",2003,67.1614953162868,0.662909090909091,71.8627999884269,62.4601906441467
"Incidence","Region05","Female","85-89","Rate",2003,71.2061559580513,0.662909090909091,76.1905868751148,66.2217250409877
"Incidence","Region05","Female","90-94","Rate",2003,73.4449112797654,0.662909090909091,78.586055069349,68.3037674901819
"Incidence","Region05","Female","95+","Rate",2003,78.8139996376321,0.662909090909091,84.3309796122663,73.2970196629978
"Incidence","Region05","Female","Age-standardized","Rate",2003,25.7331011907837,0.662909090909091,27.5344182741386,23.9317841074289
"Incidence","Region05","Female","All ages","Number",2003,375.572530455652,0.662909090909091,401.862607587548,349.282453323756
"Incidence","Region05","Female","<5","Rate",2004,10.336397083917,0.666909090909091,11.0599448797912,9.61284928804285
"Incidence","Region05","Female","5-9","Rate",2004,12.5376429919923,0.666909090909091,13.4152780014317,11.6600079825528
"Incidence","Region05","Female","10-14","Rate",2004,15.8116958226451,0.666909090909091,16.9185145302303,14.70487711506
"Incidence","Region05","Female","15-19","Rate",2004,18.820289462282,0.666909090909091,20.1377097246417,17.5028691999222
"Incidence","Region05","Female","20-24","Rate",2004,25.3802537807534,0.666909090909091,27.1568715454062,23.6036360161007
"Incidence","Region05","Female","25-29","Rate",2004,26.6860819659,0.666909090909091,28.5541077035131,24.818056228287
"Incidence","Region05","Female","30-34","Rate",2004,27.8272291657392,0.666909090909091,29.775135207341,25.8793231241375
"Incidence","Region05","Female","35-39","Rate",2004,33.4151095709685,0.666909090909091,35.7541672409363,31.0760519010007
"Incidence","Region05","Female","40-44","Rate",2004,35.8473491989886,0.666909090909091,38.3566636429178,33.3380347550594
"Incidence","Region05","Female","45-49","Rate",2004,40.1950158488719,0.666909090909091,43.008666958293,37.3813647394509
"Incidence","Region05","Female","50-54","Rate",2004,41.8294633523473,0.666909090909091,44.7575257870116,38.901400917683
"Incidence","Region05","Female","55-59","Rate",2004,46.3294895064241,0.666909090909091,49.5725537718738,43.0864252409744
"Incidence","Region05","Female","60-64","Rate",2004,52.5564174359752,0.666909090909091,56.2353666564935,48.8774682154569
"Incidence","Region05","Female","65-69","Rate",2004,49.7997480868349,0.666909090909091,53.2857304529134,46.3137657207565
"Incidence","Region05","Female","70-74","Rate",2004,53.0713238200501,0.666909090909091,56.7863164874537,49.3563311526466
"Incidence","Region05","Female","75-79","Rate",2004,59.6877013946883,0.666909090909091,63.8658404923165,55.5095622970601
"Incidence","Region05","Female","80-84","Rate",2004,59.9049760242323,0.666909090909091,64.0983243459285,55.711627702536
"Incidence","Region05","Female","85-89","Rate",2004,66.9095992432348,0.666909090909091,71.5932711902612,62.2259272962084
"Incidence","Region05","Female","90-94","Rate",2004,78.7983798495501,0.666909090909091,84.3142664390186,73.2824932600816
"Incidence","Region05","Female","95+","Rate",2004,72.2904031958133,0.666909090909091,77.3507314195203,67.2300749721064
"Incidence","Region05","Female","Age-standardized","Rate",2004,25.5705884837685,0.666909090909091,27.3605296776323,23.7806472899047
"Incidence","Region05","Female","All ages","Number",2004,376.230732225965,0.666909090909091,402.566883481782,349.894580970147
"Incidence","Region05","Female","<5","Rate",2005,8.91295422240443,0.670909090909091,9.53686101797274,8.28904742683612
"Incidence","Region05","Female","5-9","Rate",2005,10.9721952822743,0.670909090909091,11.7402489520335,10.2041416125151
"Incidence","Region05","Female","10-14","Rate",2005,16.1998067130982,0.670909090909091,17.3337931830151,15.0658202431813
"Incidence","Region05","Female","15-19","Rate",2005,17.776125968716,0.670909090909091,19.0204547865261,16.5317971509058
"Incidence","Region05","Female","20-24","Rate",2005,22.5409422500683,0.670909090909091,24.1188082075731,20.9630762925636
"Incidence","Region05","Female","25-29","Rate",2005,26.3640248944219,0.670909090909091,28.2095066370314,24.5185431518124
"Incidence","Region05","Female","30-34","Rate",2005,26.6375050820206,0.670909090909091,28.502130437762,24.7728797262792
"Incidence","Region05","Female","35-39","Rate",2005,35.8484091752711,0.670909090909091,38.35779781754,33.3390205330021
"Incidence","Region05","Female","40-44","Rate",2005,34.2481662663387,0.670909090909091,36.6455379049824,31.850794627695
"Incidence","Region05","Female","45-49","Rate",2005,41.2121726223427,0.670909090909091,44.0970247059067,38.3273205387787
"Incidence","Region05","Female","50-54","Rate",2005,41.2323609876788,0.670909090909091,44.1186262568163,38.3460957185412
"Incidence","Region05","Female","55-59","Rate",2005,43.0111534566523,0.670909090909091,46.0219341986179,40.0003727146866
"Incidence","Region05","Female","60-64","Rate",2005,47.3087590080616,0.670909090909091,50.6203721386259,43.9971458774973
"Incidence","Region05","Female","65-69","Rate",2005,52.8906205493891,0.670909090909091,56.5929639878463,49.1882771109318
"Incidence","Region05","Female","70-74","Rate",2005,55.6068270840275,0.670909090909091,59.4993049799094,51.7143491881455
"Incidence","Region05","Female","75-79","Rate",2005,60.2027601551448,0.670909090909091,64.4169533660049,55.9885669442847
"Incidence","Region05","Female","80-84","Rate",2005,66.0534424571397,0.670909090909091,70.6771834291394,61.4297014851399
"Incidence","Region05","Female","85-89","Rate",2005,62.6773486173573,0.670909090909091,67.0647630205723,58.2899342141422
"Incidence","Region05","Female","90-94","Rate",2005,64.3618687387214,0.670909090909091,68.8671995504319,59.8565379270109
"Incidence","Region05","Female","95+","Rate",2005,71.3835832783597,0.670909090909091,76.3804341078449,66.3867324488745
"Incidence","Region05","Female","Age-standardized","Rate",2005,24.6367406364682,0.670909090909091,26.3613124810209,22.9121687919154
"Incidence","Region05","Female","All ages","Number",2005,371.798140062948,0.670909090909091,397.824009867355,345.772270258542
"Incidence","Region05","Female","<5","Rate",2006,8.36480021689614,0.674909090909091,8.95033623207887,7.77926420171341
"Incidence","Region05","Female","5-9","Rate",2006,12.2173979558729,0.674909090909091,13.072615812784,11.3621800989618
"Incidence","Region05","Female","10-14","Rate",2006,16.0090220720362,0.674909090909091,17.1296536170787,14.8883905269936
"Incidence","Region05","Female","15-19","Rate",2006,18.3559498116488,0.674909090909091,19.6408662984642,17.0710333248334
"Incidence","Region05","Female","20-24","Rate",2006,21.6019144236601,0.674909090909091,23.1140484333163,20.0897804140039
"Incidence","Region05","Female","25-29","Rate",2006,23.0947587772067,0.674909090909091,24.7113918916112,21.4781256628022
"Incidence","Region05","Female","30-34","Rate",2006,29.0666614003316,0.674909090909091,31.1013276983548,27.0319951023084
"Incidence","Region05","Female","35-39","Rate",2006,31.6451744838607,0.674909090909091,33.860336697731,29.4300122699905
"Incidence","Region05","Female","40-44","Rate",2006,36.9383313729428,0.674909090909091,39.5240145690488,34.3526481768368
"Incidence","Region05","Female","45-49","Rate",2006,39.4211270902611,0.674909090909091,42.1806059865793,36.6616481939428
"Incidence","Region05","Female","50-54","Rate",2006,45.7658412349437,0.674909090909091,48.9694501213898,42.5622323484976
"Incidence","Region05","Female","55-59","Rate",2006,41.13290004061,0.674909090909091,44.0122030434527,38.2535970377673
"Incidence","Region05","Female","60-64","Rate",2006,51.1979606514026,0.674909090909091,54.7818178970008,47.6141034058044
"Incidence","Region05","Female","65-69","Rate",2006,51.2677817689882,0.674909090909091,54.8565264928174,47.679037045159
"Incidence","Region05","Female","70-74","Rate",2006,52.6395812069115,0.674909090909091,56.3243518913953,48.9548105224277
"Incidence","Region05","Female","75-79","Rate",2006,57.3755702577399,0.674909090909091,61.3918601757817,53.3592803396981
"Incidence","Region05","Female","80-84","Rate",2006,61.8022790548805,0.674909090909091,66.1284385887222,57.4761195210389
"Incidence","Region05","Female","85-89","Rate",2006,63.3187165875584,0.674909090909091,67.7510267486875,58.8864064264293
"Incidence","Region05","Female","90-94","Rate",2006,70.484510156563,0.674909090909091,75.4184258675225,65.5505944456036
"Incidence","Region05","Female","95+","Rate",2006,66.1740084013111,0.674909090909091,70.8061889894029,61.5418278132193
"Incidence","Region05","Female","Age-standardized","Rate",2006,24.4642284951983,0.674909090909091,26.1767244898622,22.7517325005344
"Incidence","Region05","Female","All ages","Number",2006,375.427964568281,0.674909090909091,401.70792208806,349.148007048501
"Incidence","Region05","Female","<5","Rate",2007,8.97941409345878,0.678909090909091,9.6079730800009,8.35085510691667
"Incidence","Region05","Female","5-9","Rate",2007,12.4676084551573,0.678909090909091,13.3403410470183,11.5948758632963
"Incidence","Region05","Female","10-14","Rate",2007,17.3396713266474,0.678909090909091,18.5534483195127,16.1258943337821
"Incidence","Region05","Female","15-19","Rate",2007,19.7210292226014,0.678909090909091,21.1015012681835,18.3405571770193
"Incidence","Region05","Female","20-24","Rate",2007,20.490875325892,0.678909090909091,21.9252365987045,19.0565140530796
"Incidence","Region05","Female","25-29","Rate",2007,23.8879997339871,0.678909090909091,25.5601597153662,22.215839752608
"Incidence","Region05","Female","30-34","Rate",2007,28.4702463069624,0.678909090909091,30.4631635484497,26.477329065475
"Incidence","Region05","Female","35-39","Rate",2007,32.7105717090394,0.678909090909091,35.0003117286722,30.4208316894067
"Incidence","Region05","Female","40-44","Rate",2007,36.9728863278602,0.678909090909091,39.5609883708105,34.38478428491
"Incidence","Region05","Female","45-49","Rate",2007,40.3803028248767,0.678909090909091,43.2069240226181,37.5536816271353
"Incidence","Region05","Female","50-54","Rate",2007,41.5855102929164,0.678909090909091,44.4964960134206,38.6745245724123
"Incidence","Region05","Female","55-59","Rate",2007,49.7622817768605,0.678909090909091,53.2456415012408,46.2789220524803
"Incidence","Region05","Female","60-64","Rate",2007,46.5371035083955,0.678909090909091,49.7947007539832,43.2795062628078
"Incidence","Region05","Female","65-69","Rate",2007,52.0328502809405,0.678909090909091,55.6751498006063,48.3905507612747
"Incidence","Region05","Female","70-74","Rate",2007,54.8482416395754,0.678909090909091,58.6876185543457,51.0088647248051
"Incidence","Region05","Female","75-79","Rate",2007,55.6778084245431,0.678909090909091,59.5752550142611,51.7803618348251
"Incidence","Region05","Female","80-84","Rate",2007,61.034271876357,0.678909090909091,65.306670907702,56.761872845012
"Incidence","Region05","Female","85-89","Rate",2007,68.6438031250108,0.678909090909091,73.4488693437615,63.83873690626
"Incidence","Region05","Female","90-94","Rate",2007,71.6210556195775,0.678909090909091,76.634529512948,66.6075817262071
"Incidence","Region05","Female","95+","Rate",2007,67.2724194426299,0.678909090909091,71.981488803614,62.5633500816458
"Incidence","Region05","Female","Age-standardized","Rate",2007,24.9739997068311,0.678909090909091,26.7221796863093,23.2258197273529
"Incidence","Region05","Female","All ages","Number",2007,388.566175286826,0.678909090909091,415.765807556904,361.366543016748
"Incidence","Region05","Female","<5","Rate",2008,8.99879602705704,0.682909090909091,9.62871174895103,8.36888030516304
"Incidence","Region05","Female","5-9","Rate",2008,12.4356853572097,0.682909090909091,13.3061833322144,11.565187382205
"Incidence","Region05","Female","10-14","Rate",2008,16.4488121314009,0.682909090909091,17.600228980599,15.2973952822028
"Incidence","Region05","Female","15-19","Rate",2008,18.0378094206131,0.682909090909091,19.300456080056,16.7751627611702
"Incidence","Region05","Female","20-24","Rate",2008,22.3962323285152,0.682909090909091,23.9639685915113,20.8284960655192
"Incidence","Region05","Female","25-29","Rate",2008,25.2820221896465,0.682909090909091,27.0517637429217,23.5122806363712
"Incidence","Region05","Female","30-34","Rate",2008,26.5319132062108,0.682909090909091,28.3891471306456,24.674679281776
"Incidence","Region05","Female","35-39","Rate",2008,31.3844188760212,0.682909090909091,33.5813281973427,29.1875095546997
"Incidence","Region05","Female","40-44","Rate",2008,34.9726893568464,0.682909090909091,37.4207776118256,32.5246011018672
"Incidence","Region05","Female","45-49","Rate",2008,38.982775936604,0.682909090909091,41.7115702521662,36.2539816210417
"Incidence","Region05","Female","50-54","Rate",2008,46.2833114033175,0.682909090909091,49.5231432015497,43.0434796050853
"Incidence","Region05","Female","55-59","Rate",2008,47.9669063396565,0.682909090909091,51.3245897834325,44.6092228958805
"Incidence","Region05","Female","60-64","Rate",2008,50.3149318760219,0.682909090909091,53.8369771073434,46.7928866447004
"Incidence","Region05","Female","65-69","Rate",2008,50.2026380568682,0.682909090909091,53.716822720849,46.6884533928874
"Incidence","Region05","Female","70-74","Rate",2008,54.2065096569584,0.682909090909091,58.0009653329455,50.4120539809713
"Incidence","Region05","Female","75-79","Rate",2008,57.8208024465175,0.682909090909091,61.8682586177737,53.7733462752612
"Incidence","Region05","Female","80-84","Rate",2008,62.5073025164084,0.682909090909091,66.882813692557,58.1317913402598
"Incidence","Region05","Female","85-89","Rate",2008,61.1402628510997,0.682909090909091,65.4200812506767,56.8604444515227
"Incidence","Region05","Female","90-94","Rate",2008,69.3944994150143,0.682909090909091,74.2521143740653,64.5368844559633
"Incidence","Region05","Female","95+","Rate",2008,67.4808672714616,0.682909090909091,72.2045279804639,62.7572065624593
"Incidence","Region05","Female","Age-standardized","Rate",2008,24.7394320893549,0.682909090909091,26.4711923356098,23.0076718431001
"Incidence","Region05","Female","All ages","Number",2008,391.982132372716,0.682909090909091,419.420881638806,364.543383106626
"Incidence","Region05","Female","<5","Rate",2009,9.86873130875181,0.686909090909091,10.5595425003644,9.17792011713919
"Incidence","Region05","Female","5-9","Rate",2009,11.9172247693254,0.686909090909091,12.7514305031782,11.0830190354727
"Incidence","Region05","Female","10-14","Rate",2009,14.9473443021488,0.686909090909091,15.9936584032993,13.9010302009984
"Incidence","Region05","Female","15-19","Rate",2009,18.5789114553606,0.686909090909091,19.8794352572358,17.2783876534853
"Incidence","Region05","Female","20-24","Rate",2009,20.6444167903296,0.686909090909091,22.0895259656527,19.1993076150065
"Incidence","Region05","Female","25-29","Rate",2009,24.9855872225973,0.686909090909091,26.7345783281791,23.2365961170155
"Incidence","Region05","Female","30-34","Rate",2009,27.070249535726,0.686909090909091,28.9651670032269,25.1753320682252
"Incidence","Region05","Female","35-39","Rate",2009,30.0970059150933,0.686909090909091,32.2037963291498,27.9902155010367
"Incidence","Region05","Female","40-44","Rate",2009,34.567654862077,0.686909090909091,36.9873907024224,32.1479190217316
"Incidence","Region05","Female","45-49","Rate",2009,38.4933161951788,0.686909090909091,41.1878483288413,35.7987840615163
"Incidence","Region05","Female","50-54","Rate",2009,41.0922792891169,0.686909090909091,43.968738839355,38.2158197388787
"Incidence","Region05","Female","55-59","Rate",2009,41.8420421967907,0.686909090909091,44.7709851505661,38.9130992430154
"Incidence","Region05","Female","60-64","Rate",2009,45.9099085932757,0.686909090909091,49.123602194805,42.6962149917464
"Incidence","Region05","Female","65-69","Rate",2009,49.5203375774201,0.686909090909091,52.9867612078395,46.0539139470007
"Incidence","Region05","Female","70-74","Rate",2009,56.5603800696794,0.686909090909091,60.5196066745569,52.6011534648018
"Incidence","Region05","Female","75-79","Rate",2009,56.5387635557876,0.686909090909091,60.4964770046928,52.5810501068825
"Incidence","Region05","Female","80-84","Rate",2009,61.4038115098647,0.686909090909091,65.7020783155552,57.1055447041742
"Incidence","Region05","Female","85-89","Rate",2009,62.2344507029513,0.686909090909091,66.5908622521579,57.8780391537447
"Incidence","Region05","Female","90-94","Rate",2009,70.924397939483,0.686909090909091,75.8891057952468,65.9596900837192
"Incidence","Region05","Female","95+","Rate",2009,66.7660678641643,0.686909090909091,71.4396926146558,62.0924431136728
"Incidence","Region05","Female","Age-standardized","Rate",2009,24.0642853270343,0.686909090909091,25.7487852999267,22.3797853541419
"Incidence","Region05","Female","All ages","Number",2009,387.970491894053,0.686909090909091,415.128426326636,360.812557461469
"Incidence","Region05","Female","<5","Rate",2010,9.16206828197237,0.690909090909091,9.80341306171043,8.5207235022343
"Incidence","Region05","Female","5-9","Rate",2010,12.1088761732905,0.690909090909091,12.9564975054209,11.2612548411602
"Incidence","Region05","Female","10-14","Rate",2010,14.9051479419114,0.690909090909091,15.9485082978451,13.8617875859776
"Incidence","Region05","Female","15-19","Rate",2010,18.5620216140717,0.690909090909091,19.8613631270567,17.2626801010867
"Incidence","Region05","Female","20-24","Rate",2010,22.0697852843666,0.690909090909091,23.6146702542723,20.524900314461
"Incidence","Region05","Female","25-29","Rate",2010,24.8067660095893,0.690909090909091,26.5432396302606,23.0702923889181
"Incidence","Region05","Female","30-34","Rate",2010,26.4932283177685,0.690909090909091,28.3477543000123,24.6387023355247
"Incidence","Region05","Female","35-39","Rate",2010,29.7800282166165,0.690909090909091,31.8646301917797,27.6954262414534
"Incidence","Region05","Female","40-44","Rate",2010,33.4077683539354,0.690909090909091,35.7463121387109,31.0692245691599
"Incidence","Region05","Female","45-49","Rate",2010,35.3773081109499,0.690909090909091,37.8537196787164,32.9008965431834
"Incidence","Region05","Female","50-54","Rate",2010,40.9231581334485,0.690909090909091,43.7877792027899,38.0585370641071
"Incidence","Region05","Female","55-59","Rate",2010,41.4773856413077,0.690909090909091,44.3808026361992,38.5739686464161
"Incidence","Region05","Female","60-64","Rate",2010,45.1791280915303,0.690909090909091,48.3416670579374,42.0165891251232
"Incidence","Region05","Female","65-69","Rate",2010,47.4256694027177,0.690909090909091,50.745466260908,44.1058725445275
"Incidence","Region05","Female","70-74","Rate",2010,54.7198207131272,0.690909090909091,58.5502081630461,50.8894332632083
"Incidence","Region05","Female","75-79","Rate",2010,55.2945653974159,0.690909090909091,59.165184975235,51.4239458195968
"Incidence","Region05","Female","80-84","Rate",2010,59.992372402757,0.690909090909091,64.19183847095,55.792906334564
"Incidence","Region05","Female","85-89","Rate",2010,63.1910037646782,0.690909090909091,67.6143740282057,58.7676335011507
"Incidence","Region05","Female","90-94","Rate",2010,66.3140354760898,0.690909090909091,70.9560179594161,61.6720529927635
"Incidence","Region05","Female","95+","Rate",2010,66.8962520003614,0.690909090909091,71.5789896403867,62.2135143603361
"Incidence","Region05","Female","Age-standardized","Rate",2010,23.7111215739306,0.690909090909091,25.3709000841057,22.0513430637555
"Incidence","Region05","Female","All ages","Number",2010,387.470261258469,0.690909090909091,414.593179546562,360.347342970376
"Incidence","Region05","Female","<5","Rate",2011,9.16413184249206,0.694909090909091,9.8056210714665,8.52264261351761
"Incidence","Region05","Female","5-9","Rate",2011,11.2537083872247,0.694909090909091,12.0414679743305,10.465948800119
"Incidence","Region05","Female","10-14","Rate",2011,14.6690575476062,0.694909090909091,15.6958915759386,13.6422235192737
"Incidence","Region05","Female","15-19","Rate",2011,17.3399431046665,0.694909090909091,18.5537391219932,16.1261470873399
"Incidence","Region05","Female","20-24","Rate",2011,20.1208296948504,0.694909090909091,21.5292877734899,18.7123716162108
"Incidence","Region05","Female","25-29","Rate",2011,23.9503811665727,0.694909090909091,25.6269078482328,22.2738544849126
"Incidence","Region05","Female","30-34","Rate",2011,27.7621227907121,0.694909090909091,29.705471386062,25.8187741953623
"Incidence","Region05","Female","35-39","Rate",2011,27.5018313748919,0.694909090909091,29.4269595711344,25.5767031786495
"Incidence","Region05","Female","40-44","Rate",2011,33.4041693577989,0.694909090909091,35.7424612128448,31.065877502753
"Incidence","Region05","Female","45-49","Rate",2011,40.0515034017875,0.694909090909091,42.8551086399127,37.2478981636624
"Incidence","Region05","Female","50-54","Rate",2011,39.997195179651,0.694909090909091,42.7969988422266,37.1973915170755
"Incidence","Region05","Female","55-59","Rate",2011,40.865415680344,0.694909090909091,43.7259947779681,38.00483658272
"Incidence","Region05","Female","60-64","Rate",2011,47.4015537150267,0.694909090909091,50.7196624750785,44.0834449549748
"Incidence","Region05","Female","65-69","Rate",2011,45.3499809959399,0.694909090909091,48.5244796656557,42.1754823262241
"Incidence","Region05","Female","70-74","Rate",2011,51.6917225700376,0.694909090909091,55.3101431499403,48.073301990135
"Incidence","Region05","Female","75-79","Rate",2011,54.5336989721498,0.694909090909091,58.3510579002003,50.7163400440993
"Incidence","Region05","Female","80-84","Rate",2011,54.2449842604755,0.694909090909091,58.0421331587088,50.4478353622422
"Incidence","Region05","Female","85-89","Rate",2011,63.1881718603147,0.694909090909091,67.6113438905367,58.7649998300926
"Incidence","Region05","Female","90-94","Rate",2011,67.3668775044662,0.694909090909091,72.0825589297789,62.6511960791536
"Incidence","Region05","Female","95+","Rate",2011,72.6429360445448,0.694909090909091,77.7279415676629,67.5579305214266
"Incidence","Region05","Female","Age-standardized","Rate",2011,23.2532038981929,0.694909090909091,24.8809281710664,21.6254796253194
"Incidence","Region05","Female","All ages","Number",2011,389.327633660601,0.694909090909091,416.580568016843,362.074699304359
"Incidence","Region05","Female","<5","Rate",2012,9.23804024225112,0.698909090909091,9.8847030592087,8.59137742529354
"Incidence","Region05","Female","5-9","Rate",2012,11.3888335820905,0.698909090909091,12.1860519328368,10.5916152313442
"Incidence","Region05","Female","10-14","Rate",2012,15.432661675608,0.698909090909091,16.5129479929006,14.3523753583155
"Incidence","Region05","Female","15-19","Rate",2012,17.4965691252503,0.698909090909091,18.7213289640178,16.2718092864828
"Incidence","Region05","Female","20-24","Rate",2012,21.4663245933328,0.698909090909091,22.9689673148661,19.9636818717995
"Incidence","Region05","Female","25-29","Rate",2012,23.2824526595419,0.698909090909091,24.9122243457098,21.6526809733739
"Incidence","Region05","Female","30-34","Rate",2012,27.3294190367339,0.698909090909091,29.2424783693052,25.4163597041625
"Incidence","Region05","Female","35-39","Rate",2012,32.5352963190803,0.698909090909091,34.8127670614159,30.2578255767447
"Incidence","Region05","Female","40-44","Rate",2012,34.2283946442185,0.698909090909091,36.6243822693138,31.8324070191232
"Incidence","Region05","Female","45-49","Rate",2012,36.1398824002227,0.698909090909091,38.6696741682383,33.6100906322071
"Incidence","Region05","Female","50-54","Rate",2012,35.8919498000265,0.698909090909091,38.4043862860284,33.3795133140246
"Incidence","Region05","Female","55-59","Rate",2012,43.6027728615136,0.698909090909091,46.6549669618196,40.5505787612077
"Incidence","Region05","Female","60-64","Rate",2012,50.9959312593894,0.698909090909091,54.5656464475467,47.4262160712322
"Incidence","Region05","Female","65-69","Rate",2012,47.2269802766373,0.698909090909091,50.532868896002,43.9210916572727
"Incidence","Region05","Female","70-74","Rate",2012,51.7598999477238,0.698909090909091,55.3830929440644,48.1367069513831
"Incidence","Region05","Female","75-79","Rate",2012,58.4853396046395,0.698909090909091,62.5793133769643,54.3913658323148
"Incidence","Region05","Female","80-84","Rate",2012,63.9623732649244,0.698909090909091,68.4397393934691,59.4850071363797
"Incidence","Region05","Female","85-89","Rate",2012,59.7364562040697,0.698909090909091,63.9180081383545,55.5549042697848
"Incidence","Region05","Female","90-94","Rate",2012,63.5045156357882,0.698909090909091,67.9498317302934,59.059199541283
"Incidence","Region05","Female","95+","Rate",2012,62.5827975243335,0.698909090909091,66.9635933510368,58.2020016976301
"Incidence","Region05","Female","Age-standardized","Rate",2012,23.6566587707863,0.698909090909091,25.3126248847413,22.0006926568312
"Incidence","Region05","Female","All ages","Number",2012,400.456508222015,0.698909090909091,428.488463797556,372.424552646474
"Incidence","Region05","Female","<5","Rate",2013,8.55115421651296,0.702909090909091,9.14973501166887,7.95257342135706
"Incidence","Region05","Female","5-9","Rate",2013,12.3734706691551,0.702909090909091,13.2396136159959,11.5073277223142
"Incidence","Region05","Female","10-14","Rate",2013,14.6812905188202,0.702909090909091,15.7089808551376,13.6536001825027
"Incidence","Region05","Female","15-19","Rate",2013,18.6419054287731,0.702909090909091,19.9468388087872,17.336972048759
"Incidence","Region05","Female","20-24","Rate",2013,21.0554700975955,0.702909090909091,22.5293530044272,19.5815871907638
"Incidence","Region05","Female","25-29","Rate",2013,24.4472339027596,0.702909090909091,26.1585402759528,22.7359275295664
"Incidence","Region05","Female","30-34","Rate",2013,28.6017716492616,0.702909090909091,30.6038956647099,26.5996476338133
"Incidence","Region05","Female","35-39","Rate",2013,31.2420267739265,0.702909090909091,33.4289686481014,29.0550848997517
"Incidence","Region05","Female","40-44","Rate",2013,30.4481125144783,0.702909090909091,32.5794803904918,28.3167446384649
"Incidence","Region05","Female","45-49","Rate",2013,38.8405166591366,0.702909090909091,41.5593528252762,36.121680492997
"Incidence","Region05","Female","50-54","Rate",2013,39.7495266980355,0.702909090909091,42.531993566898,36.967059829173
"Incidence","Region05","Female","55-59","Rate",2013,47.9830409358279,0.702909090909091,51.3418538013359,44.62422807032
"Incidence","Region05","Female","60-64","Rate",2013,52.1452723677943,0.702909090909091,55.7954414335399,48.4951033020487
"Incidence","Region05","Female","65-69","Rate",2013,46.8603612573588,0.702909090909091,50.1405865453739,43.5801359693437
"Incidence","Region05","Female","70-74","Rate",2013,57.3176245405819,0.702909090909091,61.3298582584226,53.3053908227412
"Incidence","Region05","Female","75-79","Rate",2013,55.951992964268,0.702909090909091,59.8686324717668,52.0353534567692
"Incidence","Region05","Female","80-84","Rate",2013,57.3098453494199,0.702909090909091,61.3215345238793,53.2981561749605
"Incidence","Region05","Female","85-89","Rate",2013,61.8214996218686,0.702909090909091,66.1490045953994,57.4939946483378
"Incidence","Region05","Female","90-94","Rate",2013,66.288228342984,0.702909090909091,70.9284043269929,61.6480523589751
"Incidence","Region05","Female","95+","Rate",2013,67.3477795016058,0.702909090909091,72.0621240667183,62.6334349364934
"Incidence","Region05","Female","Age-standardized","Rate",2013,23.997801520727,0.702909090909091,25.6776476271779,22.3179554142761
"Incidence","Region05","Female","All ages","Number",2013,414.58869210569,0.702909090909091,443.609900553089,385.567483658292
