# synthetic, for demo only — 非真实数据,仅用于冒烟测试与展示图
# 行=细胞;intervention=该细胞被敲除的基因,'non-targeting'=对照;其余列=基因表达
intervention,G00,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39
G07,1.647710269986337,0.6441476314599792,8.357379667606631,3.566858798408931,4.946215339237357,7.113214179294106,3.8006810970916103,0.8607589364925088,5.913904367402739,5.785655657649437,1.277845998321058,3.929860216895559,6.516017987041054,5.670797914742007,4.2234532203029245,2.4362350286307137,6.580693074211029,7.478764573716537,3.7224917311025356,2.9938061863619567,5.746362708036844,2.4822978857134483,4.291943153776533,5.357877705817561,6.221355714774348,3.191521456439906,7.115377990942571,5.689478781839773,4.855758477897305,1.9476716542422219,0.3309193969979316,3.89646422384477,5.672893870089032,4.114758346075535,0.6977696897683101,4.802284333157303,4.179036246407068,4.529321470096633,3.0019342493909322,1.0672769122039432
G07,0.0,0.7031877382266125,6.095854179079911,1.5404982375037926,5.401946164040924,7.732966440025418,4.172677083082037,0.8396912241570127,0.0,4.2848012702766525,0.8812113351638069,1.597814567849209,4.061614973849273,5.70885668680336,4.834442912910227,0.0,10.331184960995426,4.907247680708473,3.8246392677536902,4.766676303971639,6.647997223950617,0.3514465272950189,1.5430892509900662,3.818073572717629,5.305107134604983,4.037941063640047,7.454763521807845,2.9592006190553226,5.477061113794712,2.9350375442384147,0.3016275104626249,4.694080966010484,5.834247301091732,4.174854543524967,1.5196767614952558,0.37790746498365335,4.170677977948174,2.2007587731038223,1.6371989793450803,0.5415621750385826
G07,5.815016618981961,0.0,3.4035488541425964,4.223507978722374,6.053107427269595,2.8670531533744494,1.0776740493862647,0.41489543625223524,1.2747308722596378,4.687415010303997,6.010731785380731,6.298953270477387,6.486113796390394,3.8028328727667793,1.0503137163959329,3.5644415492420394,4.611298279850203,4.5139965927615275,3.249764372441244,5.73870552878832,7.727701654734662,2.9354581054355604,0.0,5.857577756917019,5.731502496585826,4.089091430515263,4.559590642835385,6.628979140760411,3.5217704381109405,6.072945758763369,3.5025657471835947,2.025920919058136,6.2217506709957195,3.3107542372707144,2.918040674764421,1.7845830563571616,3.6166188710653886,7.275492070728674,5.334878283806988,3.7120873507727925
G07,2.4334831241318575,0.0,3.1053907613994003,0.9002433292312464,3.6398443732225165,4.095721000698546,3.695248312778947,0.8056739958186938,0.7275666453574796,4.7395842034365945,2.507683407452907,4.118589842994858,5.680910982736543,5.415561159389398,0.2000502400068891,2.311867738384718,5.38923011612982,3.20186528460495,3.194949580038287,4.94330116970307,5.919878588158259,0.903822581317606,4.95791252738783,4.735244967279111,5.9066143366014,3.155600674676076,2.3611509525962076,5.2671658286498735,7.154424924162994,6.482971376169893,2.6208897425237248,4.106251555806896,6.864300813047619,3.97818923926699,2.9029301745299287,1.8723748013315933,6.585703721058518,3.7986110569474074,6.095241714774926,2.8512435061564068
G07,2.8353582410314173,0.0,7.43932098568712,4.753041819820928,1.291104958908039,6.816572112007433,0.0,0.8359276551044651,2.7236800922833244,5.926628488887955,6.3175540404123955,0.9386847002256449,8.039737851319737,4.378966623576404,3.8899810896342117,5.6976605695204166,6.648137726118399,7.0333441663718,2.9178812735311785,1.4403025727276968,5.638360413262749,5.097103674872628,5.503486158538945,3.9234634961909314,7.292551394052268,4.099485996261975,6.1139887370565775,5.082775759904869,3.6754752333866465,4.0801931140031655,3.876044053307627,1.6229129041965655,4.449407412520273,5.722323004523376,4.068644018679945,0.1909945676109308,7.064058659514464,5.398483351945433,5.877136996977928,3.4182601785857503
G07,3.8615413202744557,0.0,4.157889197724931,5.901866127460619,2.034910940476023,5.679010243493617,6.236396297363241,0.5456276268698427,1.464726649487202,6.0614520571251695,5.2403686374964185,4.724220390962531,5.499502337085502,6.326995117461936,1.6846222105937156,3.7416291891666886,5.592725728680857,3.2697062617197608,5.991444239012505,3.3409438279152317,3.7048287958903146,3.5446693011207837,0.4971994262341535,6.605630817684291,5.262307688099239,6.344041046127458,5.748347914450595,6.1336767221812964,6.599217264637378,4.227654079286134,5.622222536791002,0.7595723401701755,6.365119146290157,7.401350264335869,3.5589802189043453,4.221634616238711,8.026490487050701,6.679416014546966,2.636921396323176,0.9379114272523281
G07,4.24657532202529,1.282593231358188,5.181626970194687,3.1273806815850067,5.620266224106229,4.2777036285002,2.5783654858856964,0.9607889331352479,3.8417473196346767,4.196801749289163,5.5449903934498055,3.806735894675313,7.306943182807984,3.145796717777584,4.9694139469365695,3.9938084053478766,5.963051125576514,6.2849817947691555,4.090526573389644,4.006837358974108,4.9613066217085295,3.2455540179509303,2.501064464141,4.268365782337701,5.862729034187668,3.8988199192416606,5.5373236167423245,7.79013836494231,5.016303742960421,6.258194689026045,2.492003193764688,3.7089586080755397,7.508286785476262,5.985199279041581,5.707669330668976,2.65101267305553,7.074632736322364,2.916577536819275,4.518850980795906,3.935362506507992
G07,4.639237505873662,0.0,2.967293351934499,3.3245077135052368,6.065402501928295,6.29882187328645,0.0,0.633381842839535,2.2393715713402536,6.826801993110367,3.750664994242717,4.479375530635521,4.70980319031889,4.303269444200432,3.539040185770512,3.4713574535936855,6.023796036748558,5.993676346579556,3.2145019026397277,4.845173884227884,5.921225180664527,3.769837913785115,1.551127175798785,7.314254136105184,4.799711285583947,5.0948248727575685,6.955125710992837,7.440676052898529,6.299206083779763,7.231845990869078,4.229485547467735,1.731169187750546,5.776765214221443,4.684414336305347,0.868368985532253,1.1008415089037635,6.206365551294277,3.144127355971972,6.9461372467543345,1.3993802350522173
G07,1.9549596267963014,1.043925581522136,3.657403918489746,6.989996276833077,4.69688207347046,6.79360220516287,3.4843277850817254,0.6444870777809577,1.0243141447214932,5.108798468282783,2.9858019390957233,3.7978424096832506,5.088889777624061,5.384024505942117,1.9813660950789387,7.655584664718873,4.8440788092167235,4.500379122940411,4.406372562685999,3.029196549988714,5.320331149823375,1.1756119439820565,2.323541478759094,5.261196680193518,5.0534094743627405,3.72834061788997,6.539584323605298,3.614601255388866,8.599759055485059,5.713710685104207,6.515237956595906,5.178058347867367,7.939817413089978,3.900212238370276,2.597376374428625,3.3734854981375584,6.34025330729809,2.703426479827356,5.321630142285673,4.312072381025512
G07,1.9229290805412904,0.0,3.397243949473721,0.6553756660854482,5.102145961550818,4.844824661871567,1.2449688467525346,0.1081567826588625,0.0,7.067413495756061,5.715930472914355,5.268679409999793,0.0,5.652832080811756,3.8632056345106336,0.6849832651317005,5.997956836265369,6.241055373738638,2.197083951813526,1.2054310033759088,2.97899839184026,1.5290075294194116,1.3990646221476026,3.5144178324322874,3.0898135420413357,5.61655675870216,6.929272031502741,5.489562845944599,8.095090762284439,5.13478348794766,6.836840464651058,1.9343423688830135,3.8487422156702626,4.63245097427688,1.8069125705545392,1.9004944953446596,7.010020559400811,3.302865356961884,3.6178083752771366,0.0
G07,2.395375760826248,0.770714143051217,7.379743418886649,0.0,4.954545253137751,6.688212777266243,0.10843276649562217,0.7822684778157128,0.38083848402287335,6.0743842987619106,2.2871117382766273,6.120883622919134,6.829101483339477,4.731666978749427,4.825534553354437,5.350171820300085,4.939011819741779,5.539166389675992,4.009925652826027,2.161355795009893,9.706245017163157,1.8869005135569896,1.066716782152217,7.599364963349327,4.24347266236488,3.2570495485746997,5.4946487966453486,5.997203692297539,4.817040817286592,7.706255338959605,4.866456495243428,2.9136544733882217,4.267673904433349,1.9932817346560912,1.4187200450134005,0.031466413777306856,6.838342440193633,2.8415134478404696,1.019554055392926,3.4525850652014993
G07,5.7652503238870345,2.8494964289825906,5.750246095990047,3.336945479808115,3.5938875512654187,4.655692263927905,3.767326534703921,0.6711534386174663,1.8946857225457587,6.214208299136477,2.51281391142847,2.1375538847385624,3.445181511521806,4.150025495640285,7.846145304051399,3.64177264237534,8.379963457029694,7.079994656914511,4.978676072031015,3.426185589037248,4.293588328017478,2.9651626636032145,2.6667021341259085,7.752495429770045,4.430510811691133,4.689329245648604,5.833673735146382,8.077087284714537,5.445285706038268,2.9392182133639486,3.6637835549983393,3.601965231713043,2.7546455652186275,4.089145766387545,2.4701281356963345,1.8693523975643376,8.247045237193417,6.703404925117866,4.903924110079502,0.8031283948487795
G07,2.748960138478902,0.3621905285415661,1.5863233522072258,2.643511111146527,3.636066650924103,6.031220217792329,3.469975361026326,1.0145985551989294,4.909143036465655,7.849488904979792,3.893159732669311,2.5787691271495152,5.4208528201578146,5.776347035711528,1.5522246812304568,3.6484784998412927,4.878641420727867,3.7998166101192723,5.169140638065816,4.320798219575777,6.085335486327937,4.811613722452532,1.8816583256029626,8.25595439476242,5.483101169879432,3.0502216434696714,6.721093802095856,6.556225698662514,4.058209707562912,6.186160035854609,2.9578316534899716,5.325948492243992,3.300900944325352,6.9721224127643815,3.8040798459526606,1.194751257625518,4.8066159016863805,5.47553015067813,4.371695860716224,3.0623604397000634
G07,5.246861615920711,1.5649353298949014,4.947498687837725,0.0,4.846826438998303,9.983533647281636,2.837737416926559,0.8568848302704012,4.490704865767565,7.244905948725131,3.454230082288416,0.1465111183555563,4.65696648264796,2.4234141590706217,5.398640265176448,1.229222888275394,5.800584795487287,8.629377379934311,3.5360926248975515,4.8037328068867104,6.0873149548604575,1.1107757935260154,5.6222526475901535,7.636197216485275,6.011920610704236,1.751119592645738,3.81534389802864,8.418956131103686,3.3646710275795977,4.720570410222899,3.3606219052325748,5.108053582530214,4.270808359029545,4.544227087379554,0.9454020535053638,3.099120352739482,5.909446525176068,4.410087712242131,5.141043924799573,0.0
G07,1.788045399715421,0.0,3.6208187675116292,3.687423152036537,3.7640111577427255,8.25474173207266,2.7839997432472394,0.9614999840236794,4.722445762533149,3.6464430613861483,1.4385768903688072,6.016848944789187,7.091230488135712,3.881730900489898,4.183642542925091,1.790639081990431,5.708798720467772,4.61738444627167,3.4796241264912995,5.637687799168072,4.40518225523614,3.5811500046438276,4.567152974877783,4.577935524060273,6.151010705366131,3.2713828668760856,7.882713871170108,7.264116772304988,2.13372438719135,6.860581665473228,3.1886340686399546,1.556246601436623,3.64614721741066,5.113313424207853,3.2548700608353522,0.0,3.5522498500895083,1.1365771205630377,4.137694652453474,1.1085218254678342
G07,2.7582043234299496,1.0517609712839193,6.970376882668386,4.053387111265039,3.4828685601911102,3.5002753544977643,3.8991209937606364,0.9353286766564544,1.4137998444822122,2.3001130398210297,2.9977446105606234,5.868593275098721,7.138676800667256,2.358776403560866,4.306002006684529,3.2905727426676856,2.226934280758979,7.778701779776826,6.005605387443308,1.434860498425845,5.687210323433473,3.315110937518016,4.551357502560979,6.836547146785278,7.658995400691293,5.128341234388172,5.656796065941637,5.824310654875663,7.204807438734428,6.448733110270621,3.6393764128033794,5.037552355757658,5.3990786448178,4.530482450279526,2.9298842759161032,0.0,4.40623768207791,5.04735825286611,4.32175123551987,4.942603457769345
G07,5.499769296568157,0.9352657556087185,3.262926591348533,0.0,4.2481145069808095,2.947077969353777,2.098344772300856,0.5671716800834262,0.0,4.114443050853164,4.407923304459185,4.142746851956471,5.23478181712593,5.911320888912259,2.0928500567213955,3.657766710515031,6.608581031052667,3.501958349555471,4.220404321815522,3.9503114457403283,4.6869951952704065,3.24666900052373,4.622447205098633,5.7820761791864115,5.816909842726644,4.606804202656681,5.249139904363382,5.741366906468014,3.1509960573422697,5.410431999334081,2.4176467427051715,1.8020273123597979,3.9101116145940873,5.593240728048329,6.342208841955351,3.853330188306302,5.53065331266203,5.6763812552615125,3.6570975733204585,3.2717593326034873
G07,4.847082565458947,1.6756373783400846,3.7093694224639746,1.384267481662181,5.403344862134704,5.145919863866644,3.8958201671719537,0.8041900963483428,2.5473167975923587,6.6233064554547285,5.2388216382994255,1.1958223395965093,7.107436782750025,6.681661434876766,0.9202283822658437,3.2119907750015475,5.620779203869882,3.7348661435237087,1.852805692175302,2.75768349980453,6.707849331223727,3.7341321951397877,3.504363385761413,5.582668248642651,6.573869907681981,4.413609956926965,7.394277272142664,7.012048884986839,6.411479844478556,7.225436620418313,1.6630183639746021,2.7992472552361316,2.9049867688131314,5.247681380362758,2.923386927422773,2.4518151507277954,6.915641003734288,4.042532954028297,5.129514795186905,2.6941203911702516
G07,2.992273932982658,0.14222235061296384,4.729262745088233,3.8107519289867557,7.275215960693355,4.210686281024741,2.4360214512794776,0.8006343806190248,0.38371723410203895,5.713994998668915,2.5446453920279417,5.0818453673560935,2.2262814919138814,5.667776218208413,3.8351711062281506,5.496773605869962,5.3204871182981295,6.932765928555067,4.140219315774862,5.403094487148382,4.862009058888396,3.4032455619911355,3.9233316522132657,4.7488547284614295,4.765099527028216,2.8116937424521584,3.0251853968947118,6.160744496156296,6.500582261257572,3.8747255987896776,5.013421137596587,3.498468526402462,6.716979323684112,6.73715287360978,5.045607338796128,2.8678250725263785,7.443978328671656,2.144326940400077,1.6567970168775346,3.145688611143506
G07,4.761044843196455,0.0,5.885818440877667,2.049459906346204,7.2925091004525004,5.885875626819635,2.130949474971658,0.6255286623265767,0.8784652704456393,6.4768815249166725,3.495842568355789,4.614145617664415,5.060941068470424,5.561948563737272,3.9043237271913824,5.495356480170546,7.825489105673199,5.926093256483366,3.665044897132381,3.6510851943320786,5.785096532459174,2.2664381076436033,2.3612730759941556,4.843422584368638,8.206916491786986,5.579671086290367,5.9688246501001005,2.532202179927473,3.550203919329414,6.292614300567189,2.708715711879753,5.8099667514162565,4.304808423901254,5.614902284525167,2.909900986052569,2.5041765436142747,6.060902930479117,6.1706535655264005,5.0380085658465505,3.1375344970864747
G07,3.906743916336013,0.0,0.35931562734325384,3.929358888835771,1.9546783320601868,5.910022524291388,1.1203351971008157,0.7226530027959565,0.1380887295175809,5.588958663181428,3.376496629801194,3.943066782956289,6.677523023899173,4.638230921905113,3.835033479408521,0.7588210403141955,7.589548640336217,4.458350072273195,5.289779255375053,4.46268485637144,6.098912123038902,3.0432495750063575,2.1277031693619035,2.7902327945244796,6.902388972518853,5.142924019895145,6.675237419015283,7.993381156654239,5.341332921879159,4.831292827069141,2.661383197861901,4.049432941123689,3.434125369059145,5.743999162363803,1.8777598710962724,3.304161336875958,5.408902115056698,4.957228198433487,3.1676143702894595,3.2524187104603803
G07,5.708267031108548,0.0,2.820507584448043,3.966502940485312,4.676976873789225,7.6337421523351665,3.5952840495975797,1.1120495746841856,1.3590888941507553,2.6149097791241154,5.4647107869064016,4.382686777477549,7.144286547019603,4.092038520848943,3.591210981607994,3.973612299509176,7.407012312008199,4.9493307318213215,2.6146122954738087,3.153561104688301,4.785233953785735,3.2146816756923187,3.5235401968238333,8.013688215772046,5.59322590666145,2.780111564923372,6.6609132949989895,8.580935647999187,4.139959600934023,6.854004408880046,3.3668538276120863,3.9435929654808115,5.815763075244278,8.35615877820694,6.678828551456505,1.3264981520108088,6.625273467912953,4.172364017344771,5.882932897933458,3.5142966005158556
G08,5.737267016703801,2.460204944463777,5.526730093108862,2.431949168632565,5.622185249558368,6.852724435290186,3.4384460410349704,7.910040344995814,0.12454663776846203,3.699795863905961,3.0449541908432307,6.339358779990448,6.00027583256284,7.431383719993185,0.42504742074766044,2.5734230871735995,6.613904387233088,4.858970196241319,2.98034802498216,5.325543492534283,6.970244993033053,2.5440050622004895,1.4002825396413636,6.525893982464609,4.172714712764846,3.799242331415653,4.825243330494888,6.135798117582747,4.739090984235915,5.350781447347016,3.648355156960003,2.6881792317499107,3.140443313657086,4.350131884382135,3.1763791833306074,6.099753203232006,4.929071445795014,6.16951587565735,4.23372849615977,6.3359992653622035
G08,2.1409715622593515,2.325214355004061,4.881316269663491,2.920642396327344,5.478654393444328,6.587215335240062,1.6716236655789283,7.595242413794352,0.2237425060561695,4.381155607521034,6.835510497984815,0.9291868552908085,9.698976045726784,5.529295992682789,0.86695018635301,5.147203585101363,4.369682478139776,6.340183401951706,3.0320889689752812,4.6366122573790385,4.984004059804643,3.8642050502592435,4.108194059904026,5.093216525247329,7.100564477161161,4.976176747394955,3.544851133645637,6.706462334156518,5.158303876339333,2.992232141026762,1.357869815720965,2.59585134895457,5.292606365453087,3.273637118965933,3.9663091945877382,5.16835044432311,8.789105747320754,4.427542697128385,4.7693330529645666,2.6307186812199466
G08,0.15867512628223546,2.923487780669469,7.094425059357536,3.469300339983907,5.177141086621823,5.801514638473724,3.805660813244436,4.689455806968423,0.8471173177393572,3.232680762089293,2.8621145863351947,1.3631365959922987,5.103875802169051,4.754961442561506,2.1622493338389197,2.7829186821668532,6.14624933317952,4.394968468479701,3.778602526068247,4.450699308537144,7.935091565050001,3.8189558701081814,3.6948271898457383,4.406472751898425,4.132881699049381,4.541001966185288,2.9593151179415758,3.6077842549591534,1.468599593443924,4.924495359794571,2.8446286658074142,2.7985639373001034,6.034596812096636,4.4126877455787366,0.0,4.762014031660483,7.994249781328255,2.722403030748128,5.075261217735615,2.2632818943153774
G08,3.750257255187222,1.5956788046291663,4.305361378588724,1.5689503636859228,3.4007277702094134,7.843428102983475,4.339452793651191,7.391248864203527,0.4509354539088822,3.1991394807507207,5.054961735344201,2.851397190791335,7.410638209753742,5.42744213719822,4.546122747911775,3.5766073468300212,5.940741652841691,7.931090798673759,4.6188664811560844,2.872724213755157,3.452852884376774,2.3661687230706487,5.542483631032415,4.255275777832583,5.915456397771167,4.10890172955989,8.559382453028768,8.014611913919117,5.619446831381678,5.954069349092612,0.18269296299940496,0.6082065989450556,6.006698305878258,3.697229229781864,3.2330332658148304,2.9301619869744053,6.095173098540243,4.085673302801963,5.77563982888848,2.8088948013839117
G08,4.691715889034697,0.6666950208608923,5.607836186089956,1.1797987806562154,4.231441082073901,4.771665118799106,1.6882803950157568,8.013370916151846,0.33724256979279876,5.540702562396074,3.663560952486335,6.060832237130306,5.638330688205802,4.033240793929554,1.8631085168319803,2.7381522398175626,6.880150620765969,2.897740712761388,3.1492949251824047,1.2239039754062482,4.578493245898709,5.195641612799935,0.24536696250939882,6.499041847524963,6.410743082261226,2.1080083269372705,5.785065957148184,2.9789231471941724,5.802339149437163,6.974955923688579,3.4405612813912643,4.828542375521801,2.9731909145318607,2.631034497394643,1.9283885823378544,3.5690969473916683,6.524539171011318,7.151385165767936,4.733708983366599,1.851171411878898
G08,6.205891756512035,3.1831912478284856,5.92611698873109,0.0,5.669716548409063,5.028990558378372,2.673052211962465,6.928211218245838,0.2062928143704721,1.7232927004355556,3.175668995685609,4.007776470550168,6.100340674055187,6.092737190070525,4.915240628982513,3.83143488873535,7.559051715386971,5.45834203423397,6.600158192580268,5.076391322276029,8.061597371065869,2.440354006811724,1.7602995967313082,6.543405058752475,6.162372933840778,4.777169310583014,6.818504448361305,4.063409575664444,6.037219827296653,2.939387753527805,1.84618839921661,5.162858347545182,3.962046380724227,3.699149038655236,5.699264145228706,3.9077655376845115,6.075144856197673,5.5163493424526635,5.691385682667294,5.777304137406064
G08,2.4278375729121793,1.8841384491027386,3.8212994944624725,3.022036700408744,4.499466793661824,5.748815965556689,2.781294832912634,5.619848340173527,0.6228305090078474,2.8672369693698543,5.517768296261011,3.2854860644047488,4.996341494203195,5.108226049837827,2.067750423095097,4.784104768542746,4.041409003246396,4.087125033020532,4.029660829081581,2.7740164905237217,6.030060744076969,4.261165794629831,3.6930490380637364,6.277035299741161,1.5090652395622142,3.364458111156284,1.403681668315321,4.035284779500639,3.3760841121176792,4.493575310579661,3.2072842391843395,4.32818247166857,4.962372941127768,4.289489183238396,2.1852706558910038,1.4405787617360732,4.2999535418249675,5.659860875373565,4.473395800743283,3.6063069244245436
G08,5.072897844457678,2.289690066976382,1.7641592228596346,2.6708731409345052,5.166767784793509,6.163932875749848,3.113376389879667,5.647250647712994,0.4828142161452445,2.4818894327279084,1.5679272992073767,6.2461426957814705,4.623643887802257,7.667212050125196,4.647877068335407,1.8922918896935808,4.340011486631067,9.464294614954365,2.715215556660773,1.0169090860751102,5.937823405150487,4.191261287494594,5.059115276615879,7.4761764880776225,3.661465579003418,2.458967835848779,4.9407928113186514,5.9733773150435265,6.635706007262079,5.3508789451184064,5.451244406069926,2.629957419143663,2.502048512376556,5.1482532184552845,1.3899445002336477,4.8840043048682995,4.878477140070032,3.7618009113490536,1.4936857968421533,2.948443269594793
G08,4.705480629956443,0.47568473804216493,6.327724780292982,2.9451607039629883,7.767684120878324,7.2248612863153605,2.1542785267758515,5.552212573787618,0.0,3.75929066568427,2.774877729883358,4.96862720398051,2.0543613299099066,6.5305192389074955,4.103780514288489,2.028491170546997,4.981746641922816,5.708890533162513,5.522592143178475,3.256389976366809,5.916765314129736,3.5238244380176607,0.6116555340956378,4.734708465183096,6.693596994102251,5.7148084226018465,6.116591191836689,7.631083457342151,6.91969528147465,5.692189060688837,2.8980462464813783,5.39625116202572,5.682820806631668,4.32111909940836,1.0363643324429037,2.283362799280174,7.112147280573662,2.9287401043068364,3.6381449916590007,1.2690242765570932
G08,3.1500085380901903,4.148593695939898,5.892581197021749,2.697197734923596,4.950594653216885,7.282297612083911,2.313259875637378,6.945579809950331,0.6935307469827123,6.941373470382883,6.946222982452365,3.763449095836129,6.309439744404907,4.905046360706407,2.705935028584695,4.0449262961362225,7.662929095049067,6.515342611580596,4.095695979251247,4.059293645675204,6.8146697857765695,4.224476757966446,2.660530522924793,4.135513203605072,4.741129149465663,5.635817967743208,4.54468194098227,8.495998373056738,2.174985514705917,4.369901509316627,3.4482891415751418,3.0116993181764813,4.737010579550045,4.084529254586493,1.9797052831051951,4.241963767915841,4.484665501135712,5.6720582821829595,3.3900601682831426,2.3969664305024416
G08,2.0970919910779786,2.4658475697253723,4.322684417050702,2.7307382071600417,6.195498738451572,6.195561624053382,5.299629561045483,7.06685937027517,0.3752749261651172,6.293775557289674,2.246143143297974,4.3092025034123225,6.399135457486194,4.129218763764225,4.909585436642087,4.577469971269512,2.577868648225544,4.985023513198748,2.6051423906287763,4.984269674194639,2.977608921294678,4.6540589032913555,3.5331295002562904,6.117187827388475,7.847056494020372,5.910263013665115,6.126440090267292,8.80205871285197,7.725914144461911,2.1615878683996126,2.489932352278019,3.076831586047046,3.0574902518384706,5.846790085726354,2.5772263272673284,5.294981452192156,6.2140585358626605,2.10504456290586,3.6779904480601853,1.5454287277650018
G08,3.5551056999498956,2.8790761235640745,5.0675267560810635,1.245775554319685,3.602878218861526,5.795453500872958,3.5526030616978304,4.81783893434606,0.46405044700184955,3.5964601324136116,2.7356823612360435,4.694199828643447,5.447990941460879,3.566878622387193,5.744418716540371,3.264724329752663,5.67573085119332,5.081777593576854,3.4317095868750425,4.922560283740033,5.304615877224643,3.0349882600180798,5.244605210521877,7.147344079673665,2.815580842498707,2.963746948009079,5.469834759359293,6.635346019293857,6.379185868328781,6.946635971787538,3.081578916775733,3.6482463288723688,3.7292586280190836,4.428591298004499,4.577421308421071,1.6115950022228493,3.483518259532687,8.039174101142034,5.280111212404752,1.6991011909701585
G08,5.365759425244166,3.567123080921406,4.3809240488646655,4.482004758754247,5.4840480561588425,4.014449406787726,1.1253255835751228,5.246923600830682,0.22480915410521704,2.552746717879568,6.2901550540695705,0.0,4.069890083956973,4.279464106773125,4.5878988448420746,6.178379012058626,5.3390938616883865,3.7756294016997045,3.2144023461509788,5.368579452817893,6.099414786801675,3.4504781221173166,1.2919038346050011,6.006302031181211,4.752680733467756,5.2483958337726735,4.410017669781792,3.4246927753297842,7.914229063203676,4.9413741819842265,0.0,0.0,5.404034532155419,7.585164763803606,4.000724981692322,3.2821459466718093,5.0034184923870475,4.21265043228356,4.000074246971441,4.217519149357106
G08,4.2862466343704675,4.358260677408371,4.020340680516271,3.8475677746843724,3.8575560675273293,7.619636523389474,0.5172485805211848,6.909270575029498,0.5466342613228676,3.439079173845355,4.449011653098006,3.8548739919742006,3.939298358129065,9.382016412317975,6.657605244980677,0.7554394712188586,8.628717286723226,7.554884016440488,3.365973157736366,2.1232680209691632,8.203907218141001,2.7552816254416457,1.2705801087212523,4.7508082578240955,4.565577601397563,4.728656005214676,4.993915869893816,5.789576191819198,5.178557758637889,6.5237780172586355,5.2817439546647424,2.356566163754548,5.068426323897217,3.4657503065270214,1.202023201773196,2.6430582289164395,5.26695576550214,1.6449725535118027,5.858603451185893,4.802964757485208
G08,0.6963161977162311,2.8909609785180104,3.854478757226466,5.803703604239541,5.132258974993535,6.64558898826864,0.6222854093343777,3.646895390563715,0.5866369857633763,4.937478009633445,2.792907597137259,3.9549212320067992,6.787194012138871,3.5132413467589583,3.249360926419335,3.6454163484927413,8.168447445662839,8.135137902196941,3.985699333450063,0.08366619108764972,3.7062695588756056,1.2551912235690574,5.009265829166093,9.328840276372468,8.077124190586348,2.166595214983575,7.479307003369328,4.437970206879821,3.5997823085604526,3.8244748817877,3.050841812615825,3.4686921956650223,2.89201059073468,4.724106216123132,2.80720608544613,4.028634226385634,6.311784362560277,4.7362132785573925,3.4582805855426413,2.644195733528107
G08,4.315143701471018,3.455936159404914,3.4024812621463143,4.133913987493349,5.944185379485024,7.28467950837531,3.363153844416418,3.226631272074609,0.2996402142213909,2.032527079087913,2.4081084855184582,4.543745125670342,7.104120796864081,2.495568345831461,5.86198908763507,3.1256203737383395,6.342440321653595,7.01925108369893,3.8390808641001932,4.950913477554929,5.243139543628059,3.3329136586182733,1.3240491564486885,3.729718530788351,6.4842667329619745,4.5554883378594955,4.2836895227053,7.387316392591893,8.072231955409222,6.627787663835965,0.2911432111010428,2.100557208534245,5.710738084440307,6.23067725577209,1.755140986866136,2.3169257317190866,5.148922118291714,5.03499535165701,5.870765259023557,2.426932251504317
G08,2.489171128486585,1.8687604564855076,8.291815074621638,3.1119951386224356,6.070065187617709,5.861200034148416,1.4110224023859734,5.688498818285674,0.020844890223895927,0.9827514921938165,3.246184134235305,0.7966746407253766,5.411377053470582,4.791483341448225,5.16154366714471,4.153866657883315,7.347417151236861,9.170318259669965,5.882093139605952,5.773210745170974,5.496867201190596,2.028767300106913,3.0430180668932363,5.023731489477787,6.752674326474593,0.6901682993752853,6.958563278062154,4.83020622247856,6.323814072193653,4.684014084931573,4.038186577572605,3.9833271792001836,2.4701148767833745,3.174454795782169,1.2391511713421108,1.423193505957622,5.6435040607029805,5.412427301330605,4.150319767751215,3.0978700422358587
G08,2.7777184502476926,3.1789485484614195,3.6633271034187436,4.012999397931584,5.379446755827792,3.859742549643225,4.314800650779379,4.660372935151739,0.28511796125005034,3.1351022259104573,4.519404250704994,2.808952196312932,7.276770549258619,6.309335024535378,4.528739249025106,1.7371307272701455,5.682366823467469,3.4450691986511375,5.940232642511395,2.0859424241720284,7.193133218159595,3.4646980372025395,1.4187437291748548,4.620638140318368,7.356148947911853,3.749726058707851,4.240571015501701,4.910559887611852,6.903891430235641,4.324674194616664,0.5748142881404066,1.411087664374425,4.075267257046553,4.941820439234698,2.226758249879061,5.067343886622172,7.540954386446185,7.8923632132435575,5.214192775586616,0.0
G08,3.1477335123525383,4.138588303960818,5.516757191706437,2.2524575800434015,4.824919741123891,5.677982740677539,1.8909212504882975,6.3186292515794635,0.23591248218050628,1.9513403603473356,3.025835379442979,2.0154177208395785,4.192492837701918,4.979863013994752,4.235897355712601,3.1357910321512072,5.427267316405096,4.587645321491054,3.6493536003850453,3.8722526896934832,7.17688081711397,0.0,1.3235871279813307,8.29652093261494,5.1660234783769585,4.029235219920915,7.513695804485234,6.2786536680377,3.301669016269874,6.093396257413436,1.3905746244608848,4.3717414350336385,3.8557923627529953,4.250101207629094,3.4312254298744733,5.375653730401897,5.1959932203467885,5.415480569566418,5.509095765614701,2.708482981563094
