"spot","x","y","domain","gene01","gene02","gene03","gene04","gene05","gene06","gene07","gene08","gene09","gene10","gene11","gene12","gene13","gene14","gene15","gene16","gene17","gene18","gene19","gene20","gene21","gene22","gene23","gene24","gene25","gene26","gene27","gene28","gene29","gene30","gene31","gene32","gene33","gene34","gene35","gene36","gene37","gene38","gene39","gene40"
"spot0856",16,22,2,3.80850617585409,7.48415838326766,0.457675717769342,2.69817836745049,2.38967093085983,4.22740656129283,0,1.30240639547004,0,4.43396109997501,0,0.933112304856867,3.50596948480462,0.686667423386112,1.68361835655506,6.72642784681191,8.89167394849802,7.51954961070586,1.48951077658545,0,2.59656675413619,0.841256391522272,2.13750602837965,0,0,0.713048722975433,3.02688014823021,2.71260818521446,6.51807844521251,1.03485021186633,1.40367643290559,0,2.86722716580767,0,4.45137952370425,1.01940529157101,7.07221194711599,2.61576590615872,3.03785878434318,0
"spot0857",17,22,2,2.761185918425,0,0,3.13233185124763,0,3.69707507852551,0,5.53832743706615,6.46126754456154,3.82551438080682,0,0.399149352994451,8.49096026768361,9.76183472735713,1.03394153092226,4.44162842874381,0.651715080486068,0,2.368866265465,8.75176242639107,4.32095236667404,4.19079403356707,0,0,0,1.7798571375881,7.42532213398668,0,0,0,2.69356828307685,0,0.0291609349930142,3.93963239722143,0,6.24301079657989,0,0,4.62960407605427,3.31582632489152
"spot0858",18,22,2,8.71893002652958,0,9.45250881410416,4.24441257996046,2.39447148792298,0,0,2.31973526782907,6.98913613848866,0.37376083549039,3.42094061576338,3.63971494462897,6.10017815822921,1.84835183090087,1.19072321974272,8.54262747465417,13.7447841856811,3.01967760116711,5.04556564622633,3.80434517667701,4.06090313256131,0,3.55595612517913,0,2.41978962196922,0,0,6.33164097157476,0,4.52269876262132,0,3.77690295122974,2.76835470908848,0,2.07255262375984,2.87119090437851,0,0,0,3.44323248618136
"spot0859",19,22,2,0.680976524578347,3.64678522791831,5.29400145166514,3.83179119724402,0,1.2504164149204,0,0,3.49208369608251,4.4855216866895,0,0.180165759631644,7.79797206172086,2.57736271400123,7.65835852810446,8.07282978349356,2.28528406434551,14.2440315989353,2.31649197562004,5.70692950994781,5.50376203642233,0,0.0262837234897058,0,0,0.270840361871243,3.02619999945768,7.17730013785907,0,0,5.15437386390195,4.30868552009382,2.63903287870784,0,7.75052718313237,3.046702998485,0,0.18485020119773,3.7544006472646,2.72898426862014
"spot0860",20,22,2,9.63028272206157,0,1.26398453541573,0,0.447787306063516,11.0802840219942,3.32906079005903,0,4.66971611828763,0,4.21677713620932,7.19366494747573,6.62338539237896,5.86060828753496,7.60886329983935,14.1360819156759,4.40000640186249,2.51321968326353,8.35699687059605,1.75995035160098,0,3.1286594246126,0,4.22627132975381,0,1.43793163372148,6.53890081949127,0.626592007889631,2.56677622809795,0,0,5.54784470363465,0,0,3.78881880461617,7.15304387151034,0,2.81830793810085,0.228158036060076,7.35497678190869
"spot0861",21,22,4,0.529193628487574,0,1.08389475005181,0.494810492796335,2.12911196151052,0.262213774435321,1.08334253221783,4.75372704725002,6.40209607707422,0,6.83402034291874,2.02171603471604,7.48405088739332,0,2.62014094796572,0,2.42317912729951,0,3.90364934011893,0,0,0.0408337281726157,3.10106414101195,4.9663554466183,4.25228950148117,3.80464714632127,1.23448763619404,1.84429894777858,2.64649469072479,4.02917993849166,7.35759213854246,0,10.5865341866463,0.507706295152764,7.01557950285176,0.854785260265123,4.54147250082252,3.99133072187345,5.76830202989601,0
"spot0862",22,22,4,0,1.5785909152479,4.63292817851096,0,0,2.41609752711201,0,6.83203439166557,1.79674253223061,3.19622190977196,0.640411341278585,0,2.50905560896306,2.03450019212755,3.50961359962298,3.23634476013927,2.46248857510124,0,1.72736619832404,9.99372848375947,0.405321587283817,5.63953444351065,0,0,5.77273492698461,1.53030006980029,2.34256275040865,0,4.57376978269337,0,0.400394010412142,2.71898130899106,0.444850200122473,4.82378533475392,4.80539922983704,0.919602982772354,0,0.384025489214333,6.12082221819631,3.39598795481806
"spot0863",23,22,4,1.8179340224804,1.4090530083474,0.675460498116272,2.29468409868616,5.51641584209965,7.101346084973,2.4209547199515,2.92679041571258,0,3.5662566339826,2.86374525021008,1.93322220137604,1.77255848998851,4.43968826579592,2.45669109781128,0,8.38843505868552,0,3.05879465813384,3.34073177242702,4.20540473518259,5.1888119871993,3.80362241864802,1.9873715087795,4.16185315079108,0,0.620833987068857,5.01603825272626,2.26290829004583,3.79001651140412,5.69554766695122,5.68998668675103,1.78632440563678,2.81792814505724,3.90102489208277,5.92122530538459,0.657608374650984,2.32986528265662,1.81984801519363,3.902370909107
"spot0864",24,22,4,0,2.08053208920462,9.70032218945116,4.07726792316298,2.34503486517307,7.34124232091162,0,0,4.7978684181729,1.14923041012603,5.51825826929362,2.91225349983462,0,2.22084871695982,6.53807220249242,0,9.11250560240106,0.442511794083521,0,1.40821594224214,2.16194633130506,0,7.27192355734174,9.15034290477731,1.33237093833174,5.5891673515931,5.04495084938677,3.08771788743109,0,0,0.397419521796988,3.01649836733603,0,5.58658040175454,3.09284826078205,2.2136895685102,0,0.221996844051667,3.64869354243372,1.50360585112355
"spot0865",25,22,4,5.23324615187851,0.542106550914644,3.6880900622746,0,6.05836788024266,4.13839792152148,4.27373967217705,0,0.396718388721328,0,7.55574541629717,7.80011745889934,4.82790921465369,3.56102298793306,0,0,0.729981740204019,0,0,2.02231683111178,0,4.20794833107724,1.36779240457403,1.52496321025738,3.82780116763475,0.497996041447724,6.2951695068607,7.85205358674125,0,3.13591426318216,4.54524301465417,5.05284582511215,3.19915795972494,7.54216748430177,0.985778980905854,10.737196171407,9.36413514155205,7.77877676912695,11.1364082066156,2.75065449967401
"spot0866",26,22,4,6.97004397338023,5.69952263823996,4.40977014598718,1.4478048210466,5.26469883768062,0,0,4.35803369339207,6.8729075146134,8.85041309452386,1.27037488211792,0,3.21628940453386,2.47237550725139,0,0.477030855838193,3.78470358360383,0,0,2.64016353208191,6.50869225298614,0.889396259832585,0,4.13409123201873,0,0,4.47860316655269,0.143618599939773,3.18015917917721,0,2.28697575546285,7.99277438325802,9.17779607184315,3.75526397738784,4.41780597759359,0,0.104370605555081,8.17299851912729,7.91162210517717,4.64785075918144
"spot0867",27,22,4,4.23327632511951,0,3.77268287704812,4.38030871964283,4.53356762080456,0,4.55801353100933,3.68427802031781,3.10969783860263,3.60482712427197,0,0.772601702230514,3.13683327795285,1.60998422921112,1.34520313544767,4.68146194874806,2.14587230394818,0,2.62526319772795,0,4.81798101180873,0.77607240324242,6.81482243782066,3.78111297234761,2.20740183748444,9.104613941592,0,7.87650180821389,5.58896701954584,0.886707696855818,2.45681311853704,6.63283168899324,5.91562843777246,10.9723350309652,0,2.85576224454069,1.58705895784379,9.69748676466586,4.25307670206185,5.00026894051835
"spot0868",28,22,4,9.33854108483531,0,1.07801517536868,1.13972599308309,0,1.01821908550307,1.27147164872743,3.853917987183,1.19125031422563,0,4.54231852615825,4.06350523845167,3.74383164658232,5.0318564431318,1.84422646225482,5.58233861565547,8.89439541993598,1.35436850977082,0,3.68900496362775,9.98428878120827,2.81649457260051,0,0.895620142269995,0,6.10370840474342,0,3.53773106004636,4.64791312519218,4.52877978385239,7.50316352378698,3.15562103131385,2.17837104062902,0,1.32420142752904,1.90254877406198,7.61080602134457,5.63501695978349,9.97222627075972,3.51407942176818
"spot0869",29,22,4,1.52928675384434,7.695672165617,1.64495268817135,1.04198403886853,0,3.22016606887717,0,0,2.32472145274946,2.61529710996639,1.67775964666516,2.74110188292251,3.30478666671952,3.83351438987324,0,2.50963096005288,5.52671933113179,4.36931392611111,0,1.30590233350613,0,0.461791667018264,0,0.457844688892868,3.33794858921946,0,5.47309395673946,0,3.68335990885977,1.56987049599906,1.21691727451677,3.21548546043892,7.74535693479971,7.52515130605737,5.79717189601717,4.06956564204153,3.41781442543094,0,5.13005700621531,0
"spot0870",30,22,4,1.78781958416438,1.96453095358196,1.32049527018842,0.924617159369412,0,1.06393728880181,0,9.57218818331232,0,0,3.53688114705509,8.20346231665935,0,4.00312904910468,5.31114206122625,1.40135171217352,0,0,0,2.22843799656825,0,0,0.753641678225144,1.7601686298232,0.529827142415692,1.43548135837441,4.91162281790468,0,0.271359345992122,0,6.62346796229405,2.98435321842834,2.27008412426225,0.20141095398358,1.89507300092878,0,7.46769243812113,7.07798103061582,3.8053899903629,1.51436228430198
"spot0871",31,22,4,0.193839309826962,0.527406801006433,1.97566685264042,2.97086129305659,4.35691084742711,6.9669406938613,5.82687991449831,0,1.65356504461847,0,0.531807649460572,0,0,1.69459213465507,4.01108880899421,0.898690230002989,7.65886147332453,0,1.57462411010703,0,5.09262970665358,0,2.03607006132494,11.3833059836096,0,7.51827787382946,0,3.95673037358398,0,3.61716356476799,8.58179654641133,0.189167531552813,2.3670827606019,2.6490389219757,1.59827208605066,2.18588794649618,2.62420077650382,8.04671328742059,7.14104816509301,1.27600162517862
"spot0872",32,22,4,0,0.0946352457762991,2.14311045518043,7.36552651730028,2.88799382810487,0,4.17521227040599,6.47792864103225,0,0.053312386965972,0.49533654144593,0,4.7703814982102,9.53487657544786,1.11210549411504,0,0,4.32231173855292,0,0,6.77930484669408,0,0.0729833580025718,3.95893565997319,0,2.23536097116949,4.37653143942798,0.442529534326489,5.96722289811867,4.31996774507193,1.58767024694731,6.35279867248507,8.77481264152821,0,0,6.10405670222817,11.7914750315285,6.69243496614359,0,6.24885299715041
"spot0873",33,22,4,3.33893197767287,1.71123232873101,0.601353497839511,1.49261829613597,3.53711577625214,2.65696604082378,2.70962693930456,3.21659904881643,3.43355781335178,5.13692666712883,11.1556161019616,0.869019793876356,0.993837014008637,1.01074066730021,3.2092632881499,0,0,0,4.96378332308913,0,0,0,4.39846024246432,0,0,3.84540770608389,8.47925419479106,2.91531552700434,0.111580475547694,3.70153084325416,2.97042652770802,4.56532257967505,1.44758651746106,3.09572458531819,4.71167609421951,1.79126066740265,1.68547467010296,2.23795464096809,9.21937134454853,8.55476565553108
"spot0874",34,22,4,2.76577558672982,6.07740373659401,7.26442100540932,5.66023200079344,0.548560908505598,0,4.81028279180662,2.34195084011066,3.00351187834725,4.05600952913132,1.21925578980712,5.39249132525219,1.5965828829795,0,1.50800562605844,0,0,7.03525047235262,4.33455850101918,0.583112994080017,1.30898402828877,0,3.45027391709939,1.61115240999029,9.04124545967601,6.32812697205169,0.852833636226131,1.89240157313653,3.0475391080606,0.942140321760342,2.75202872102167,1.26908317103996,2.74209022591187,5.76712531056174,2.71519695778583,0,1.16383567165678,5.31989822781787,12.3704269931861,7.78036353683879
"spot0875",35,22,4,5.52495055285503,5.99830523619791,2.48199781999889,4.95227883533123,7.67616908451619,4.69099621672969,2.22670550666366,4.07821990212201,0,0,1.21142211551288,0,8.6210802591591,0,0,4.69168633403656,6.09809940748061,0,1.25921787942587,0,5.73538233028011,1.86215587635634,4.76377149358318,5.66161614566372,0,0,0.895352754079895,0,2.3832538604418,0,6.72140062489999,5.80515491607317,6.36274328428489,4.4356114857143,6.8164212557345,0,4.49822492449767,0,0.97844896547003,0.251500847605644
"spot0876",36,22,4,0,8.00014229112241,5.07923379931246,6.10074015994603,1.20524577592121,0,5.29118884274151,0,1.57375534346747,1.46266201125391,3.16374215586603,0,6.37501399742509,0,4.8903427728065,0,5.08197387705706,1.57543591640969,0.245940847456476,6.59813996014931,3.42152058967376,2.68034925973033,0,0,0,3.39741574201191,2.49482358390434,4.67656191473725,3.72113970708825,0,0,5.15728972006605,3.36944256578142,2.73493013614762,3.2420693580154,3.12967546195301,1.3817121259073,6.23723041642355,8.43332261132868,0
"spot0877",37,22,4,0,0,1.12490889082752,0,0.289359231577981,0,3.75170000832113,1.51992520924807,12.670187675498,1.94600773538357,0,5.12911920216578,0,8.73364774872817,0.719887629639648,0,1.57551868335261,2.83520750634644,1.39150254831729,0.0873601561798272,4.90033993619106,0,3.02074088615624,0.227974461161896,0,2.58450846340219,3.30904990505992,7.14697888367011,2.45107002194881,6.2356679039545,0.987109042565984,0,6.19509049912143,6.11322886205191,3.93864956714657,0,7.40985228400294,3.89376007535882,6.58827432777837,8.17889262492937
"spot0878",38,22,4,0,3.38989197782227,4.8908611889801,1.33403590030411,3.78587711010812,2.86951062993326,3.56316491851226,0,0.140618500915951,0,0.18076179528016,4.6441381857582,1.6468020856404,6.42988514097237,0,0,3.79731492777779,4.40192439673109,8.02515934417507,0,9.87284115198688,0,3.84326217419519,0,6.86623174413678,0,3.91782527336239,2.40229450585045,0,4.95425830087601,4.37516864546486,7.44520229298035,3.64613825782481,0,1.24037950279608,8.01960263761985,9.42666579451921,2.31554686593922,3.44855112979622,4.37952483586188
"spot0879",39,22,4,1.8827352351366,0,1.29019064411722,1.0692782970969,6.24482683415005,0.300341325127182,2.62849652415383,0,7.69108524128949,3.95114433207471,0,0.967164333972677,1.08698670797576,2.69419691113924,6.80961462528372,0,2.46096504446758,3.98426416334611,0,4.28453267532893,6.92486936433777,3.2875857797275,3.10035854541423,0.973686494535034,2.8404205374569,8.37076366842463,0,3.28063257526873,0,2.73223962259377,8.59265979964817,6.84278039195785,0,9.28279122523865,8.58574726264018,5.34690336170988,0.73787735281251,2.79295900681241,0,2.34474386279606
"spot0880",40,22,4,4.69389420298475,5.24262143297996,3.66181985031426,4.61584450563013,8.05781997924431,7.49957014948025,5.67691215636337,4.42921252114423,6.37341618657747,1.47913225057288,4.83784518453517,4.71733109487109,0,2.72769260691087,4.27102557860741,0,0.647324908832094,0,8.33157833594763,3.63861286910892,12.3790173367656,2.28487983013862,1.33246148296913,0,4.81740771098734,0.911584548693583,0.519359670569391,2.99779323947899,0,0,4.85423839114927,9.43952167413499,8.90426001074168,4.42438715286871,5.16259531398625,2.5954160116176,4.84884418088795,5.86246256964192,3.68646314154908,9.61669280413562
"spot0881",1,23,2,0.792761352742697,2.44897947590567,5.36565179270388,0,1.2626372724875,1.39632626311703,5.46146816227018,0,0.857594288653249,0,4.06081281340277,9.37807462592823,0.0174825115154591,3.31002990845232,10.1629590422954,2.50888937918659,0,5.54839567047954,3.11054004858692,0.653763065691475,6.47352410202368,4.1781525693148,6.5630922099906,1.4960983545498,3.13056679279282,7.40368914148325,0.0465484395756246,4.34797746132436,0.440976373096897,4.06430156966444,3.71104881750457,0.984118324379177,5.1290697505853,5.90020480056221,3.32068294854679,4.53269708478573,0,2.7422328232391,0,1.74602763113259
"spot0882",2,23,2,0,2.48722560894855,0.521175159023106,0,3.4520581665513,0,0,2.73541880759273,0,2.68085315594344,8.06173334340826,6.88528399253983,6.4179871473505,0,7.09364672534192,4.1397539963751,4.04539569601397,9.05432274193983,0.595458796798936,2.67228285603471,5.70326238679928,0.624868760726196,6.68763936742447,1.7749603764231,0.891339735123636,4.7003424378335,2.53406659710425,1.74987559499425,2.66819096992971,0,0,2.11208085349475,3.03255156146975,4.86758801200935,0,8.18562526610602,6.21687303455776,1.17462511373792,0,4.1449175375935
"spot0883",3,23,2,0,1.74143829991398,0.794770044361681,5.38829685604226,3.01209613193223,0,1.26246899851659,2.70053497493415,11.5410625904634,5.74915244391397,7.80046206201251,5.25489625560706,4.57776556118181,7.67594257908874,4.31057255916373,3.41846305697886,4.44862989364223,10.5510198020757,7.13931813301727,7.06313272925643,5.59580562048542,4.05071157139057,1.10025343128075,0,0,3.08092242937679,4.03202417108156,6.86419122983815,2.32320206395665,0.195405867647211,4.36825328830506,5.93695994639902,0,3.12746739054234,0,5.43385690204324,0.543200240233304,0,0,0
"spot0884",4,23,2,3.73001994125674,0.254393043741074,4.48199276066505,0,0,8.81571157821477,4.14819384652268,0,0.472877676068146,7.92807702205346,9.50545282464148,0,5.04423107574978,7.87803496135777,4.06660956155444,3.80184729031272,6.10101065531002,9.36583816750219,9.26019142605546,2.91506004160066,2.40339960177871,2.69027249743826,1.6659127238992,6.54155957603301,4.12430224952103,2.03408322089444,0,5.59063925108782,2.55027451985423,0,1.32817411376121,7.76767440504555,6.2879666363629,0,0,3.82766918234922,2.63402102755073,3.70290817174971,5.33516127022942,0
"spot0885",5,23,2,1.63925204689076,2.53024446719809,4.2973217544342,4.30335653975376,8.46403848659605,0.475096192474894,6.02983736965857,2.66262299205087,3.27079719268505,5.47933177205078,4.86206479956218,4.06566012025907,0,2.15654266465967,0,4.55860758603241,3.68679666757189,6.58194721832345,0,0,0,3.3687086498699,0.397657218811057,0.666776492808897,5.49129260917284,5.02086214663648,0,6.00716935857377,0,3.07606057937321,4.5280774389753,0.74231941524519,0,3.2123830745332,1.30866973444387,0,2.8735509638092,4.70195936581617,1.26531953475471,0
"spot0886",6,23,2,1.79162926543183,3.45730122702376,0,5.23789603617993,5.48288125891397,7.06161037323607,5.47706567678775,3.8632278656943,2.48405922385539,7.23605524311503,0.298689063640291,3.51308293558035,6.09688871010754,9.01868339833564,4.47306958694508,5.65022372971073,0.969744285107868,6.01573511526921,6.32397493631559,2.38210577017474,2.51407660376549,0,1.05459641941769,6.37428058892007,0,5.47916917079046,0,0.95154536779631,0.548102569143179,1.68589910735111,3.95704706803733,0,0,0,2.26357061311346,3.81702916802444,5.7845490100813,9.78213985609107,3.51053408332843,0
"spot0887",7,23,2,4.19794065224006,9.21083444464143,0,0,2.23304659347117,0,4.24172512368292,4.97221423943812,3.73229296005491,6.58574253715209,4.85170947902756,0,1.59299077976612,5.01839607477715,8.43126614584469,6.92771154834651,2.93230275302029,0,6.56007311236052,4.22250666445669,1.30768268865714,0,5.97888682360742,3.00677208248459,3.42669472909422,8.09661615553556,8.87450880750226,0.79815256133504,2.36429577291632,0.788218960040111,9.84695278794121,6.01179370693924,6.08138965284777,0,1.86121298494759,0,0,2.2294097737696,1.89713596403222,8.00434905455316
"spot0888",8,23,2,0.665646125548045,6.18456956034257,3.33341122437586,5.50896226640381,0,3.30740625368212,3.57497952437673,2.31032636900199,7.69453160736904,3.81591916820823,0,6.7494523010117,0,0.569789840080508,0.454897919163488,0.95059115709169,5.38453868964629,0,4.86677114530345,10.6532689692272,0.00423959451588996,5.24356967117226,2.88216225031334,0.796313745079649,0,1.28840928081329,2.65193922400839,0,0,0,2.79331376356344,0,0,0,0.43759847299619,0.894515951625613,0,6.7949309132779,0,1.44210566058209
"spot0889",9,23,2,5.20088955678724,0.677195602892376,0,1.23279260134589,4.25962501089649,4.58703727215123,0,3.35207742949633,0.611492605173395,2.3187616048023,9.96548063629016,1.18112179475354,4.52024672156138,4.5074991958813,2.83995160383156,9.40299921128532,1.28434129655296,5.586042726564,4.30614433991999,0,3.92452081108074,3.73496935010557,1.70950054810978,2.50986310618492,0,3.24161859928656,7.88566785179016,2.68970057780751,4.42603535489877,5.7709632209664,6.51419997107224,1.55623115186244,4.28980951585753,1.54734404327984,2.94792439865881,0.517700774353373,3.07446722403668,6.66434439712655,0,2.47832452036631
"spot0890",10,23,2,1.29755903906528,5.10762352520405,0.697265462620557,5.92210324644755,0.922558287090554,6.81680751571814,0.824405623846385,5.00599177615064,7.10044567411623,0,2.59517684759635,3.40733310419374,3.14446701630023,0.321180005642823,2.12355507719545,10.5367370364922,5.32307167583423,7.42766670058145,3.87501662431839,2.15983560034977,7.56563299260248,1.75066152747432,2.49859578108615,1.25725174847015,6.11635150928491,0,0.573882049141742,0,4.58052751004126,1.23209954053594,5.74504526071744,1.09294035640231,1.78426898303171,2.49207699005654,6.88539486594444,0,7.29745784067084,0,0,1.16390945245947
"spot0891",11,23,2,2.56150069248859,7.61953522585742,0,1.48366823922074,0.539829324121075,1.81664459931795,1.9691850332235,0,5.85242913072027,4.94847429853951,1.56319315878891,0.133383738832,2.43558498159385,5.73043558026572,4.98088270678541,8.70961127131819,4.25694290343981,8.59900085137354,8.47811508511708,2.38810697324109,7.21970059735453,0,2.5944463454994,4.69330491325466,3.46481553651817,2.67885343200303,2.05675548282292,1.74982178519686,0,0,2.92450642317331,0,2.09604175337177,0,0,0,3.67853916880939,3.72615281525498,0.0946068792371406,7.94430548647157
"spot0892",12,23,2,3.54034130368981,0,4.62288371474021,3.87245792308257,6.62571162779889,9.16966276215689,1.43702584365291,0,0.97618429250589,1.78331070680083,5.94543982569882,2.95480072868265,1.38956139744388,2.90999162481803,0,2.35781575163389,0,5.4223669054856,3.01821470523004,6.5483432749888,4.18394617121232,1.92825395783864,4.50040527726412,0,4.43270762540831,7.52057802222374,0,6.58117542661226,2.36647105772446,0.772542030574379,1.97947258766563,0,0,7.4953721462613,2.12872832940627,0.278269973937888,0.232365641296838,0.742665787801556,5.06188561368559,0
"spot0893",13,23,2,1.2548313861012,2.44458866631506,0,6.05852826161081,6.58043144331624,1.904534688476,0.416388378181149,2.92385442419906,2.80104587722393,1.99511202112244,7.25731954808991,3.34252818045927,7.6925770734942,3.29248534320861,7.90200640681203,0.518014851031806,0,3.24688494623277,0,5.19455399166497,0,0.0916024142454817,4.85220872095807,2.14325557338132,4.96700418212716,11.8459727464155,3.01048266746571,6.17928730195627,4.83609600345394,5.10397303173767,0,5.91430474102006,0.775329439692754,0,0,0.652034869401536,1.2564401126531,2.76642327702695,0,3.29754315007598
"spot0894",14,23,2,3.26096037205991,3.93237575263359,0.665560752189598,5.08579586525901,2.50181752516824,3.8936820353372,0,0,9.88290179988003,0,0.70192261575252,4.20683860711824,9.35969358200057,7.38439277581746,5.55660071462022,6.77160638756868,5.29098553054752,4.17579558693826,3.17341718610614,0.749774140151501,1.73809520641722,0,0,2.26462075128959,2.91190167665506,0.549681988114012,0,0,0,6.23093856559034,0,0,4.69865334460588,0,3.7600468841823,9.16940620011094,0,0,6.12988134899091,0
"spot0895",15,23,2,0,0,0,4.5700525014239,7.24837812021645,0.832578089212311,9.27956414688865,5.71150610964351,0.640576854080803,4.66499099432912,3.74816302583696,3.69278152881127,4.87647998284356,5.36139236023074,1.15640899694832,0,8.16832432182331,0,2.75729582950768,1.87460300542656,1.92923037823938,5.11830437882165,0,2.05244186220839,3.47291289721327,4.76799027362447,4.37613183243545,1.7751972060205,3.0928656194115,0.651631239040471,0,0,0,0.347870536454923,7.44952483376489,2.12079260075474,1.75796015152655,0,6.45075190612968,0
"spot0896",16,23,2,5.58487644164269,0.240282645176044,0,2.76461684949886,1.54723680939232,2.80246291235239,1.72566667243891,4.58939121901591,3.42717790873729,5.44507078855721,3.75535183309403,7.9123271232882,0,1.77281958431979,6.66908120212326,4.54447024088746,0.979978682063644,0,6.52281196196512,10.6389886009798,0,0,1.92257596923672,0.411164935118379,4.80247724002452,4.09307983037237,3.37921489687206,5.18349259212639,4.32394878766562,6.70234357207069,7.23208120158481,0,0.0527564669931266,0,0,4.05601213700086,7.86114457628945,4.64035785164166,5.21980897770008,0
"spot0897",17,23,2,0,2.62660059037134,1.12275909207155,2.90321922959425,2.35855910074541,1.02343778214282,0,0,2.98347786165028,2.86032825163215,9.41416095493869,8.44400973840747,1.09057765868438,0,0.818495540916151,2.39045048890556,9.15538953244314,0.115040686753511,3.89588380106802,0.798686581584514,5.91644700678995,2.45170181667872,3.23469435976298,8.35826969971733,0.761147616072097,5.07431947365103,0,0.111074254542736,0,0.195160764684998,2.79566546393323,4.87239945541183,2.08209140857965,0.705596040708925,0,3.62728818367339,0,0.0356117594303227,0.603365605813569,0
"spot0898",18,23,2,6.75741097488272,0.416626923191375,14.2775102041812,0,0,0.461093358351655,5.94701182561233,0,7.33318032928848,0,0,7.15874803860166,7.81033834098466,7.81430816670694,1.89999670182341,1.02602868429425,6.98114458142329,8.8747490099616,0,7.48964889422216,1.39662224305658,2.64189739254572,0.80346183151128,0.172495219696273,1.783467089775,7.04714753648639,4.67318995577316,2.30062397259327,0,4.19042769907589,3.03448897923578,2.57321233666071,0,0,0.0920880527217305,0,0.806204520200648,4.83726015132039,0,6.52714802508742
"spot0899",19,23,2,3.04111192613455,0,1.15005738387836,0,3.03650589981881,5.1697499769218,7.58887951013537,0,2.98805355640069,5.07545111197348,7.69063038210897,3.37934453825639,4.3343461204282,0.305543338732107,4.44292558363308,7.64519302484952,3.38111076806425,2.55102899944892,5.64058516040919,7.13858824037557,4.44352519445514,4.09483725056116,0,8.68203166392966,0.131636805363673,2.08722274093668,0,5.95808918761853,0,1.50005312002047,5.94316013874288,0.17080026605747,6.62498125706266,0,0,0,0,4.58920647458312,3.05884492524461,0
"spot0900",20,23,2,2.05550537545775,0,0,0.667820817314782,0,3.78791454129332,0.0701876746812626,0,2.31751438878929,6.27457456632173,2.8306642756723,6.15528258539292,7.60637894596248,3.89747359491584,1.73330052279077,2.2244618727459,5.2879656967886,7.4165471647745,3.55665506257795,0,4.62327703603749,5.42407471567279,4.59322270079731,9.76130430457484,4.25745740598194,0.407907522566787,1.3327597112015,5.27832692495355,2.01516122161641,3.93199163686459,1.24428991074578,3.41612261677735,0,0,5.77504661884294,1.79977881453868,0,0,0,5.95813203216879
"spot0901",21,23,4,0,0,0,2.0461869092276,0,1.46266243909608,4.35012678954274,5.83573019955626,0,6.16962188952998,4.59193775044156,0.253924831949746,4.12791379087627,0,1.15240404268543,0.897609904049145,0,1.38776320528125,0,9.0075910583954,3.28033223413679,5.06469560018136,4.79678055844228,1.22362304765347,2.20231239044766,0,3.98748330363628,4.10207497042416,4.10431526139681,7.43292533341392,6.92050614022294,5.93982685176742,4.94521773314532,3.79773964365229,9.37168311681452,8.31744803539753,8.14067115421326,3.2048147924269,1.52798006866227,4.22198782910421
"spot0902",22,23,4,5.31837356210116,2.55493887843665,0,5.77911272099228,3.69449301596807,1.97751901066453,4.95049060701718,2.15261418263992,1.15865624395722,3.11278264025848,0,3.38124753853644,2.45127001471122,1.68846795636081,3.75634084279099,7.2955159061099,7.42472955540832,1.29067941277406,2.85965410828785,6.07801986762551,1.96338009815648,2.868507918275,2.55493065697839,0,0.738603773713385,6.93366806807754,0,3.87538132989721,8.78073039503482,5.20008836138219,2.96112031482701,0,4.70428408360578,0,4.9458985307889,8.51820970331432,0,7.79661742326522,2.59708399740062,1.48623052237672
"spot0903",23,23,4,0,3.3140256329903,2.77363880583494,4.16619992190261,2.12545580216522,3.54251439497279,3.40180828875372,7.47762016361431,6.95008669447762,0.0900496222468818,8.61516235703699,0,0.612878706572347,1.29407015902462,2.10065228707767,5.8634020119577,8.33598666931868,1.5608374212699,2.10395083361324,0,5.10496453427479,3.66338105910097,0.40194709449625,3.62641237075589,4.69585961282992,3.43355659634599,0,0,0,2.3269948929693,3.64202308881071,1.287997898683,0,5.20922098020743,4.65312280984454,6.56797789519481,6.10188594713878,10.1544316447661,2.96975550860124,0
"spot0904",24,23,4,1.97794039452075,2.79387692907059,2.7910818850445,0,2.6318871788445,0,2.22136836190942,1.60964504517335,0,2.83150308392682,0.576785252587827,2.72713911947981,3.33582442823473,7.68758070544444,1.45758562270528,0,2.77087086359824,1.01850099249797,0.580969651547586,0,1.97266427551484,4.81746605402693,1.44226595216975,0,0,7.83020677960317,0,8.19292233870806,3.53855339511452,0,0.114269915000453,1.39390434545394,2.448089652778,5.11142880435571,4.44772028518676,0,5.33204631826919,5.37473544203348,3.00032206203334,1.69249451624793
"spot0905",25,23,4,1.71575443999883,0,0,3.98207445821715,0,6.25044108932136,0.98506825145552,1.19429154483446,0,0,4.53561404326336,0,0.886505546898105,0,2.90569842522025,0.678609425755436,2.40726263538699,2.28108901556515,0,3.87940487507127,4.52160872371369,2.93903852075379,4.15195395595567,11.1394485483864,0,0,2.60443811902999,3.90706630251583,2.4157594958858,7.23426285632705,6.28317554952982,12.3432397994808,0,3.01309624806515,0,0.880719543355795,6.2957727205554,8.68711918481477,5.62787390382388,0
