# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,HE000,HE001,HE002,HE003,HE004,HE005,HE006,HE007,HE008,HE009,HE010,HE011,HE012,HE013,HE014,HE015,HE016,HE017,HE018,HE019,HE020,HE021,HE022,HE023,HE024,HE025,HE026,HE027,HE028,HE029,HE030,HE031,HE032,HE033,HE034,HE035,HE036,HE037,HE038,HE039,HE040,HE041,HE042,HE043,HE044,HE045,HE046,HE047,HE048,HE049,HE050,HE051,HE052,HE053,HE054,HE055,HE056,HE057,HE058,HE059,HE060,HE061,HE062,HE063
S1_C0330,0.8255,0.9709,-1.1622,3.6616,1.0881,-8.3672,-1.285,-1.1829,1.0328,0.5942,2.4093,-4.7686,-4.9227,1.4953,-0.8003,3.971,-0.7807,-8.0708,3.5293,-5.5924,-2.841,-8.6377,0.7323,2.7754,0.1324,-3.1294,2.1809,6.0629,-2.7343,4.7153,-0.3324,3.7922,-4.9165,-0.0713,-0.3145,-2.2495,0.1043,2.3652,-3.1081,2.6675,-7.9584,-2.6861,-0.242,4.0345,1.9048,2.8242,0.1853,-5.7389,0.5989,-3.1186,2.9431,-5.7685,3.7112,2.8027,-5.3148,-2.2605,4.6617,-0.11,0.9185,0.5532,-3.3836,-1.2304,0.0217,2.0667
S1_C0331,-2.6129,-0.884,1.3477,-4.4079,4.0594,4.0909,1.197,0.9516,3.5061,4.4737,1.4075,0.4973,-4.4318,0.4774,-1.5319,6.1076,2.2282,-4.1334,-3.5286,-8.4416,-0.1916,1.8076,-2.2159,-2.3699,-0.2823,6.4025,2.3271,-10.0259,1.4446,6.7264,-0.8954,-5.3101,4.2265,-2.5973,-4.8156,-0.828,3.4758,2.3482,0.7711,0.4043,1.9171,-4.2092,5.5342,3.5802,3.5913,6.7911,8.2156,2.3326,-5.7617,3.5314,-5.6907,1.3385,-1.6322,-2.9262,2.7147,-6.8369,0.2135,4.8295,-3.1283,-1.2099,-1.3095,1.344,-5.5841,-5.272
S1_C0332,-0.7225,-2.8797,0.556,-0.3767,3.5737,-2.9074,-0.6379,-3.3176,-1.1924,-0.9709,-0.0388,-2.0891,0.0029,-1.0696,2.1881,3.4626,0.4152,-2.1803,1.0887,-0.4402,-3.9778,-0.1445,-1.3279,1.7931,-4.6681,-0.2014,0.6285,5.5736,-0.7335,0.0129,-5.2739,4.4655,-0.3423,-2.0918,0.2379,-1.4714,0.4457,0.7868,0.7297,0.4465,-0.9217,0.7298,-1.3306,2.1126,0.7062,-3.2664,4.2284,-3.0259,-2.8048,-0.8972,-0.6655,-1.2565,0.7679,5.676,-0.8873,-1.5045,7.4717,3.3967,1.4567,4.1564,2.6938,-1.92,-3.356,0.4652
S1_C0333,-2.6755,1.1301,-7.4516,-3.5748,-1.5529,4.2885,0.2578,-6.2136,-5.9307,2.2336,-1.8156,3.5178,4.3354,-7.6611,2.2577,-3.9758,-0.6174,2.0236,-0.141,5.744,1.0327,0.3003,-3.8656,-0.2286,0.3259,-4.28,0.0264,-0.0025,0.493,-4.137,-2.7444,1.209,-2.726,4.1961,5.4468,4.2613,-4.9618,0.9563,0.8768,4.2864,2.8137,1.7396,-2.662,-1.0254,7.8358,-4.9789,6.3036,-6.949,1.1142,0.683,-0.783,3.7047,-6.2935,3.0515,-2.54,-5.838,3.4887,-1.1691,3.0385,9.1924,1.2162,4.1058,0.9926,1.0286
S1_C0334,-0.5817,-0.4788,-1.5291,6.1737,1.1202,-4.2801,1.8448,0.8474,0.9171,1.0728,4.4452,-3.5825,-1.8913,-0.8077,1.8927,3.8392,-0.1619,-3.2231,-2.8692,-3.0746,-4.1436,0.0546,-0.2838,3.0992,-0.9331,1.0836,-0.8588,2.9081,-0.9285,-1.5403,-4.7024,4.2241,-0.2521,-0.5428,-0.1336,-3.4672,-0.9951,2.5169,-0.6679,0.2227,1.3989,-0.69,-2.0543,1.379,-2.6789,-1.0538,1.8997,-3.8849,-1.8565,2.758,1.7553,-2.5495,0.499,2.3537,0.1892,-1.0107,4.279,3.3202,0.674,1.5311,-0.63,-0.9384,-4.4161,1.8233
S1_C0335,0.8429,-0.0161,-0.8602,5.3878,0.7924,-9.6072,0.1642,-1.7234,1.5519,-0.2724,3.7759,-5.1515,-3.6061,2.1503,1.0616,2.6815,-2.3696,-7.523,1.3391,-7.5751,-1.9187,-6.6686,0.0334,5.1712,1.081,-2.939,0.5115,3.8992,-3.9352,3.5798,-0.7503,5.043,-2.6124,-0.7763,-1.7364,-3.0822,-0.3861,2.5041,-3.0617,-0.8096,-6.27,-3.108,-0.0304,4.0128,0.2481,4.6476,-2.6519,-2.7551,-1.6612,-5.4663,0.7838,-5.5401,3.1551,2.4159,-2.5388,0.05,3.4234,-0.2225,3.5809,0.011,-2.8239,-0.3544,-1.6146,0.9053
S1_C0336,-2.7896,-5.5204,-2.9993,-0.1828,-0.5659,3.1465,2.1273,1.4666,2.8228,0.3158,-5.1595,1.7069,0.7018,-2.6163,-0.9571,2.2712,-0.3276,-1.8926,-5.6247,3.5817,-3.4208,2.6479,-2.4065,1.1222,-1.6472,-0.8252,1.2626,1.2918,-0.083,-4.1329,-6.7941,-4.595,-1.1471,1.3306,1.2062,-0.3438,1.5556,2.5869,1.5405,-3.2029,5.3033,1.1437,0.4357,0.6385,3.9039,0.3632,4.1033,-2.5082,-1.5228,5.2074,-5.0586,-0.9328,-1.4345,1.5394,0.826,-0.869,1.3433,5.0901,0.3457,6.2867,1.7577,0.7775,-3.3947,-3.8646
S1_C0337,0.337,-3.265,-0.6903,3.6682,2.1082,-3.4633,-0.8472,-2.1294,1.9772,-0.734,1.9783,-2.2032,0.8617,-0.9594,2.4443,3.807,-0.8297,-2.0407,-2.59,-0.8747,-3.7206,0.999,0.2863,4.1024,-2.546,-0.6964,-1.2469,4.3968,-0.426,-4.4771,-4.9175,4.3601,-1.4486,-1.7526,-0.7331,-4.2106,-0.2088,3.7104,1.8236,-0.8491,3.0572,-0.0991,-2.6694,3.6691,-1.3866,-0.8312,1.3225,-4.5348,-0.6342,-0.1408,0.4866,-0.5109,1.8513,2.9898,-0.6223,0.1946,6.4162,2.5541,2.5893,3.2471,1.2094,-0.9194,-4.8871,1.7574
S1_C0338,-2.132,0.1172,0.4283,0.6526,2.9518,3.4097,-1.4832,-0.8435,-0.1223,0.5169,-2.0445,-0.0635,-3.6744,-2.7525,3.2095,2.0452,-1.6974,-1.1852,3.4394,-2.5064,0.7773,2.3224,0.6065,-0.8955,1.1268,-1.047,-4.3105,-6.3437,-2.205,3.2995,-0.2645,-0.2531,0.641,-3.123,-0.7416,0.1414,1.0159,-0.5936,0.6624,3.595,-1.7354,3.3707,0.6118,2.4676,1.8744,-2.245,4.2157,-2.4659,0.0736,1.1707,-0.2313,-1.3084,-0.4231,3.0478,-0.0614,-2.3474,4.0489,-0.0883,1.1605,-0.7881,-2.1559,-3.0466,0.6594,1.6433
S1_C0339,-1.482,-1.1833,1.6238,2.139,1.0948,2.4698,0.8101,3.0242,2.516,4.2547,-2.9166,2.883,-4.3419,0.9109,-2.5553,4.546,2.6334,-1.1178,-5.0548,-2.6827,0.1721,4.486,-1.6609,-2.2891,0.21,4.7949,-0.6411,-5.5465,0.9866,3.2733,-8.2208,-5.3515,4.3685,0.9069,-3.6885,0.9015,4.6642,-1.8838,2.2821,-0.3744,3.0053,2.0929,4.8146,0.9355,1.7792,1.2378,6.2822,1.9103,-0.9628,6.2689,-5.7931,-3.3503,1.0753,-3.202,-0.5569,-1.6543,-0.282,4.5798,-4.4238,0.1945,-0.1077,-4.0782,-4.309,-5.6308
S1_C0340,-0.5787,0.6545,-1.0037,-2.7383,-2.719,-0.2141,-0.0227,-3.6865,-4.7259,-1.1411,-0.8433,1.0207,0.5965,-4.7133,0.4497,-3.1783,0.5231,0.06,3.5684,2.7877,0.2822,-4.1573,-3.2307,-1.3022,1.418,-2.1554,0.2918,3.835,0.6732,0.6471,1.3805,3.9754,-3.9897,2.409,0.9065,2.7075,-3.7082,-1.5031,1.2311,3.3716,-5.3463,0.2515,-3.2865,-0.6847,4.9073,-0.1636,-0.5035,-3.4304,4.2497,-3.6831,2.2927,0.573,-3.6135,1.382,-2.1955,-1.8527,3.6711,-4.3978,3.4145,1.5253,1.5525,2.0678,5.5683,3.6946
S1_C0341,-2.2975,0.1316,-4.7974,-3.2937,-2.2212,4.4666,-1.3203,-4.2125,-2.6355,2.3784,-1.7548,0.6089,2.0783,-6.0612,3.6108,-4.4695,-1.5552,1.3999,0.6276,3.9566,1.8121,-2.1119,-3.6978,-1.3562,1.5412,-4.4406,1.0401,-0.6683,-1.2349,-1.6439,-2.2946,2.1516,-2.0886,2.1979,5.2797,1.8522,-4.5439,-0.8727,2.4988,3.1171,0.7473,2.3604,-2.7482,-0.8921,6.1507,-4.9865,5.2205,-5.7581,1.4874,-0.5659,-1.4067,3.718,-5.3662,3.7388,-3.0046,-4.2812,2.3859,-1.4574,1.9622,7.2971,1.5098,3.265,3.113,2.7026
S1_C0342,-1.3743,-1.078,-6.1428,0.6584,-0.3455,-2.027,2.3908,-6.1424,-0.4274,0.2847,0.5835,-0.1153,3.3644,-4.7612,0.9964,1.8274,1.5466,-2.0415,-1.8612,-1.8999,-2.6571,-4.6449,-2.4931,0.7596,0.1673,-2.9076,1.6078,4.4024,3.1658,-3.7212,-8.5559,3.0445,-3.7946,2.359,3.8261,-1.0391,-3.9032,-0.2291,1.597,2.1955,-0.9215,0.8297,-1.5151,-1.0706,4.5169,-0.2331,7.3619,-6.9014,-0.6031,1.4358,-1.7706,1.8765,-1.7732,5.5827,-5.1823,-6.6508,5.3863,2.6357,0.9881,8.1127,0.8762,1.2231,-1.052,1.0333
S1_C0343,0.0478,-1.1337,0.9752,0.373,0.6593,1.4613,-0.2603,-1.3791,-1.1908,-1.241,-2.5141,-0.4335,-3.0253,-3.4759,2.5492,-0.2195,-1.4766,-1.9272,2.4493,-0.6758,-0.0967,-0.0702,-1.9439,-0.2691,-0.5569,-3.3069,-0.1705,-2.97,-1.8547,3.5847,-0.6237,2.4331,-2.2878,-0.1023,2.0153,0.6715,-1.6777,1.6304,0.4754,3.4317,-5.9099,2.3089,-0.7191,2.313,3.589,-0.3759,3.6705,-4.6759,0.3267,-1.8822,-1.3619,0.8355,-2.9945,2.6321,-2.3583,-2.775,3.5964,-0.4859,0.907,1.3514,-1.4661,-0.8048,1.2401,3.4708
S1_C0344,-1.3775,0.2265,4.1861,-2.8762,4.0992,2.3638,2.4913,1.5869,3.19,2.9182,0.7533,2.4998,-4.2887,1.4756,-2.6457,7.6352,2.8214,-0.8927,-4.5845,-7.0007,0.6089,1.6452,1.032,-2.457,-2.4159,5.802,1.1196,-7.2182,-0.4787,5.6323,-5.0147,-6.2116,6.8988,-1.351,-5.322,0.5543,4.2021,1.2253,0.7668,-0.238,4.9673,-0.5994,3.169,2.6365,1.5623,2.6401,6.0072,3.1311,-4.6437,3.361,-6.5221,1.2446,1.7289,-2.027,2.0239,-1.7999,0.7061,3.7411,-2.47,-2.6586,-1.0052,-0.6942,-5.384,-4.0962
S1_C0345,2.899,0.3799,-0.3684,-1.2945,-2.126,-2.0138,2.1776,1.2597,1.6208,-0.348,2.0677,-0.898,5.9261,6.3715,-2.0206,-2.0398,-0.529,-0.9658,3.6038,-2.0977,2.5331,-1.5902,6.7036,-1.3483,1.5092,-3.8594,3.2457,-0.145,4.3568,1.1164,9.0831,1.1186,0.0555,-4.4096,0.4657,2.29,0.8218,-0.1534,-0.4338,-0.1473,-2.299,-1.2744,3.0429,-1.7848,-4.598,1.8566,-8.9555,7.45,0.0642,-1.7927,1.7745,-0.5022,-0.4505,-5.2472,2.6885,3.1382,-8.6845,-1.4364,-2.0655,-1.8674,-1.8094,2.4295,1.6033,-1.6775
S1_C0346,-1.4002,1.9573,4.4497,-6.2728,-1.3557,5.6123,-1.2468,1.0718,3.8328,0.5392,5.0567,-1.9286,9.7621,5.6513,1.9917,-0.5943,-0.3554,7.4962,-0.4398,-2.774,6.6775,3.8505,13.0144,-4.2799,0.6582,3.1507,1.8947,-8.8469,6.1452,-1.3519,15.922,-2.9436,6.1193,-5.2437,-1.4824,1.7875,3.8476,1.9954,2.2412,-2.0411,8.4651,-4.9516,-0.4704,-7.6167,-8.2172,1.0486,-7.4187,8.9065,-0.0753,-0.0369,1.9132,7.8398,-2.7722,-4.4676,13.6586,1.7227,-10.2069,-0.1277,-2.3848,-4.8183,-2.8876,3.9545,-3.798,-1.3978
S1_C0347,1.6441,-0.5157,-0.6346,-0.8333,-4.8452,-1.3317,1.4444,1.1927,0.1684,-0.6196,-0.5849,0.9556,4.4288,3.4512,-2.5009,-4.379,-1.2937,1.9254,2.1081,-0.18,2.5194,0.5131,5.4914,-0.0065,1.4383,-0.7636,1.1486,2.4466,4.8348,0.502,6.2304,-0.8884,-0.5632,-2.0451,2.2964,1.5843,0.1555,-0.4922,-1.7878,-0.2646,-1.4681,0.2297,2.6302,-3.5597,-4.166,1.0256,-9.3027,5.3563,0.0,-0.0029,1.515,0.4275,0.8569,-3.5359,1.5873,2.3896,-4.1764,-1.0889,-3.3928,-3.3804,-2.4367,1.745,2.5462,-0.1749
S1_C0348,1.8144,0.6242,-0.5481,0.714,-3.1291,0.9159,-0.2076,-1.3357,1.6951,0.2793,1.6263,-0.6326,3.5226,2.9295,-1.5002,-4.4062,0.9743,1.4226,2.4858,-1.176,3.4808,-0.6533,4.7867,-1.1265,0.715,-1.0429,1.3157,-1.1895,4.3261,0.6585,3.6233,-0.8209,-0.4214,-2.0281,1.8576,0.4109,1.8126,-0.6422,-0.4655,0.1996,-1.9291,-0.1768,4.3555,-3.2572,-5.0871,1.6385,-5.3398,4.521,1.0161,-1.527,0.4912,0.1082,0.7917,-1.4546,1.3685,1.9235,-5.3653,-1.0899,-1.0884,-1.3012,-1.7953,1.9749,1.5428,-1.809
S1_C0349,-0.7633,-0.7387,9.1265,-1.3112,5.5739,4.3274,-3.3918,5.416,1.7366,-2.1097,-0.1896,0.4207,-3.3381,1.4977,1.9651,3.377,1.094,5.3183,-0.6696,-0.4436,-0.1847,7.5235,0.4526,-2.1314,-5.2185,7.4264,-2.4713,-4.0707,-1.4273,0.6635,3.9114,-1.1168,5.4806,-4.4349,-4.335,-1.1138,6.4129,-0.3906,0.4486,-5.5913,4.4127,-1.1262,-3.7948,0.7478,-5.6354,-2.4829,-0.6732,2.8866,-2.5567,0.758,-0.3641,2.208,4.105,-1.3987,7.2056,4.8324,1.5831,-0.3123,0.0508,-4.7272,2.5585,-4.7621,-2.2244,1.5834
S1_C0350,0.5292,1.1069,-1.3303,-1.1628,-3.3659,-2.1526,1.7699,-1.5165,2.3507,1.7091,4.4819,-1.2812,7.9853,5.6529,-2.5003,-3.0413,-0.0965,0.7172,1.926,-2.5531,3.5479,-5.3101,7.7459,-2.598,1.3521,-1.2262,2.9898,-1.4309,2.0197,1.8286,11.7231,-1.4472,0.2972,-4.0403,-0.4894,1.1387,0.4254,2.2603,0.4743,-3.0562,0.0258,-6.3043,2.024,-3.9483,-3.0763,4.2858,-7.4799,5.957,-0.2715,-2.6189,2.3537,0.4354,-2.0089,-5.0063,5.0428,-0.1664,-9.2803,-0.1454,-0.1623,-1.8629,-3.3232,4.8735,-0.8521,-2.8283
S1_C0351,0.5105,0.7201,7.1745,-0.2705,-1.2177,0.2858,-1.8141,3.2182,1.154,-1.5547,2.4856,1.6196,3.2352,3.9979,-0.8472,1.4145,-0.2868,6.9685,-0.4887,3.7753,2.8614,4.9177,3.912,-2.201,-0.0959,4.101,-0.9481,0.5392,-0.7951,-3.6841,11.8543,-2.3863,3.777,-0.8534,-2.4725,1.5724,2.6234,-1.596,-0.1239,-4.8842,5.6395,-3.3807,-3.5502,-2.6031,-6.3295,-0.0291,-7.7866,7.3929,0.9853,-0.4081,1.7986,4.0589,-0.3563,-5.6019,8.317,5.7885,-6.7222,-1.939,-2.5675,-6.473,3.8686,1.1644,0.9741,0.1497
S1_C0352,0.6037,0.427,-2.3377,0.6073,-0.7892,2.3517,1.7883,-0.086,-1.1194,3.8442,-0.9262,0.2173,-4.4686,-0.7536,-0.8389,-0.6914,1.3364,-2.2555,0.7219,-1.7051,1.8425,-1.9086,-1.4839,-0.5776,0.9222,-0.5451,1.3221,-2.6772,-1.7026,2.9695,-4.7256,-2.8523,-1.3899,2.5179,-1.6092,0.2027,-0.4203,0.3921,0.2438,5.2902,-0.5513,1.4101,1.3295,-0.2487,3.6792,1.1866,1.7848,-0.9773,-0.0642,2.2366,-1.3,0.0039,-0.0996,-0.3206,-1.2036,-3.4499,0.551,-0.3055,-1.1325,-0.2707,-2.1696,-0.6524,-0.3062,-1.0438
S1_C0353,-3.0735,-5.0534,-3.5515,-2.9504,-0.6378,4.444,1.6715,-1.0136,-0.8291,-2.1507,-3.5483,3.7753,0.3741,-3.4671,1.0345,1.4372,0.3049,0.7032,-3.5046,5.6732,-7.3678,3.0415,-4.4171,2.1319,-2.5522,0.6202,-1.5845,2.4661,-0.0318,-3.9994,-7.9236,-0.0098,-0.3277,1.523,1.1953,3.2442,-2.0204,1.3633,2.994,-1.0135,4.8419,3.532,-1.1369,0.478,2.675,-4.6186,6.9587,-1.4156,0.2905,3.3773,-1.3657,-0.2338,-1.2218,2.479,-2.8261,-0.1254,5.9005,2.9838,0.9248,6.5141,1.953,1.0152,-1.9204,0.585
S1_C0354,-0.5065,2.0516,-2.0961,0.3879,-1.0852,-5.154,-1.8154,-4.4402,-5.421,-2.8907,0.6859,-0.3069,-3.3952,-1.3605,0.8861,-2.5921,-1.2726,-3.7683,5.0525,1.7271,1.0181,-5.8982,-2.8102,0.5707,2.1271,-6.8467,-0.881,3.962,-4.0157,1.4825,0.7365,4.5085,-4.6839,1.5484,2.3883,-0.5606,-2.6719,0.7239,-1.0184,3.9435,-9.5565,-0.3207,-0.1994,3.4137,4.6605,-0.5961,1.3629,-5.1064,2.0251,-5.5379,3.9946,-2.6627,-1.2739,3.8166,-5.6422,-1.066,3.964,-2.7191,1.3398,1.4078,1.4818,2.1209,5.7506,3.5562
S1_C0355,0.9496,2.1932,-2.2488,1.1422,-4.0873,-5.4849,0.1125,-1.8759,-3.1041,-0.9872,0.6129,-0.5635,-1.5919,3.1559,-1.4515,-3.3746,-0.8318,-4.1399,2.0839,2.0487,1.0172,-10.0076,-5.6127,0.9969,2.6355,-6.3612,0.947,8.4503,-3.7824,0.3498,4.8629,2.7178,-6.9977,1.5685,1.5738,0.1899,-4.6729,-0.332,-3.6709,3.9404,-9.6055,-6.2401,-1.6704,1.6235,5.385,2.3261,-2.635,-1.1843,3.8473,-6.9137,3.5638,-3.9358,-3.0857,0.4193,-5.4071,0.6805,0.4603,-3.8484,3.5288,0.735,0.8361,4.8028,7.9725,2.3625
S1_C0356,-2.0657,1.5496,-1.7897,-2.3133,1.0705,2.8086,-1.0502,-2.892,-2.9124,-1.1501,-0.623,-0.8385,-0.9201,-4.447,3.2461,-1.772,-0.5533,0.1706,0.6736,0.3137,0.3411,-0.7044,-1.4532,-0.2099,-1.2475,-2.866,-1.287,-3.6352,-1.2968,1.4159,-2.3177,-0.4831,0.5132,-0.4976,2.5834,0.4779,-3.0737,0.0481,0.2061,3.1271,-5.7264,2.0366,-2.1568,1.3046,3.6969,-2.5693,4.1318,-3.1724,2.4954,-1.1405,0.7461,0.3068,-1.4679,0.8029,-3.5644,-3.5258,4.091,-0.8097,2.44,1.202,-0.6943,-2.0065,0.8121,2.866
S1_C0357,-2.2564,-0.3408,-0.8299,1.1963,3.0,1.3516,-1.9187,-2.021,0.6826,0.6613,1.204,-2.5382,-1.9321,0.2986,3.3683,-0.3096,-0.8237,-2.3568,1.6167,-2.7276,1.6367,-1.6234,-2.7546,0.1402,-0.1282,-2.3349,-1.5899,-1.0535,-2.8592,2.8475,-0.922,1.924,-1.9155,-1.0874,-1.6022,-1.3135,-0.2812,-1.9027,-0.2779,5.9414,-5.717,1.8192,-0.7249,1.2726,3.1118,-1.6611,3.9283,-3.3566,-0.6769,-0.5368,1.7771,-2.066,0.1793,5.0477,-2.5005,-2.0544,3.6784,-0.2251,2.5895,-0.0103,-1.5985,-1.6007,2.0803,2.4543
S1_C0358,1.7144,3.4205,-0.6976,0.3101,-5.4225,-4.9573,-0.6718,-0.8359,-2.2562,-1.3627,-0.3228,0.8404,-1.9254,1.613,-1.8101,-4.8193,-2.232,-1.8702,0.4573,4.8754,0.8603,-7.2945,-2.3631,0.2935,3.1453,-3.0906,0.4502,7.4756,-2.6932,-0.4073,5.0821,2.91,-2.3746,3.8279,-0.1644,0.2698,-3.0307,-0.0342,-2.6907,1.9357,-5.7548,-3.8651,-0.5509,1.2314,1.6124,4.0293,-4.8062,0.7193,4.9769,-6.0322,6.0243,-3.6351,-1.9432,-0.6478,-0.5305,0.5373,-2.6858,-5.2222,1.1581,-2.1746,1.5987,5.4332,6.8423,0.5836
S1_C0359,-1.8314,0.5638,-5.3542,0.8887,-2.3655,2.7871,0.416,-3.7699,-2.2536,4.8202,-1.8985,1.1999,3.157,-3.6287,0.4631,0.0917,-0.9601,-1.7707,-1.5549,0.0117,2.6943,-2.7591,-3.0658,-0.6556,1.9706,-1.519,1.5315,-1.6569,-1.0738,0.1825,-5.0034,-0.5956,-0.0125,4.5182,-0.1352,2.9084,-2.8609,-0.887,-0.8994,2.1524,0.0906,0.2111,-1.438,-0.8497,5.285,0.1258,3.8663,-4.5892,-1.152,0.0099,-5.1717,1.6325,-3.1758,1.4677,-3.1086,-4.9797,1.5152,0.3478,1.2885,5.8411,-0.993,4.4183,-0.171,-1.5403
S1_C0360,0.4023,1.1596,-2.5297,0.7018,-0.5935,-3.8644,-1.5426,-2.1084,-3.9175,-0.9136,1.187,-1.197,-1.8489,-1.2471,-0.8901,-4.127,-2.6278,-6.0137,4.1721,0.6159,0.7508,-7.8203,-5.1398,2.095,0.2058,-6.3354,1.3392,7.063,-4.5627,1.3598,1.6742,5.2383,-4.2154,0.8646,-0.156,-0.713,-4.5187,-1.3851,-3.0481,3.9476,-10.0836,-2.8036,-1.5881,3.2289,4.3279,1.434,-0.6071,-1.2391,3.5826,-5.8213,3.9066,-2.3253,-1.0695,4.6801,-5.1505,-1.1346,3.9682,-3.5592,2.7872,0.5632,1.8351,1.3561,7.2379,3.4061
S1_C0361,1.9437,1.7348,-0.5692,0.4342,-4.0599,-1.4685,1.6782,0.4439,-0.3346,-0.9399,0.6487,-0.6012,3.7579,2.0892,-2.4873,-1.82,-1.1536,2.6125,2.5,0.9218,2.8649,-1.825,4.6634,-0.5943,3.1503,-3.4313,1.6067,2.0665,5.7188,0.2072,5.1455,0.741,-1.4324,-0.1235,2.3749,0.4294,-0.2408,-3.0346,1.0071,-2.2692,-1.7306,2.4962,2.1709,-3.3659,-5.477,3.2623,-7.7321,5.5259,0.9182,-2.041,1.6104,-1.5854,2.0323,-3.1558,0.6313,3.6312,-6.4831,-1.8643,-2.0001,-2.158,-2.6708,0.6741,2.1836,-1.2129
S1_C0362,0.3653,-1.9827,1.8806,0.7379,2.0432,3.8013,1.7138,2.544,0.8937,3.7607,-3.3028,0.2717,-4.8248,0.3928,-0.6455,3.3358,2.4713,-0.9285,-3.633,-1.9776,-2.1372,4.3449,-2.3036,-0.3938,0.0163,3.8766,0.0428,-4.3269,-0.2897,1.2762,-6.676,-4.2445,3.6414,0.9143,-4.141,-0.7034,4.8045,-2.5455,1.4046,-1.4439,4.9845,2.4068,3.5942,-0.3079,-1.9161,0.9327,4.3898,1.7365,-2.8604,5.6646,-4.9955,-1.2589,3.6919,-1.7866,-0.2128,0.3118,-0.7522,0.6093,-4.5564,-0.6176,-1.6418,-5.6674,-3.8177,-4.8992
S1_C0363,-0.0777,1.9925,5.8653,-5.5237,1.1897,4.2415,-2.625,-0.2451,3.6881,-1.0612,5.2232,-0.0512,7.1495,4.4395,2.8858,2.0177,2.0781,6.6066,0.4044,-0.5558,3.1329,5.2686,9.1101,-5.3424,-1.4669,6.2951,0.9199,-9.1327,3.5177,0.3141,10.6732,-3.3361,7.3699,-6.3816,-1.3649,2.1845,1.4355,2.2642,2.5331,-1.947,7.3379,-4.168,-0.7866,-3.7229,-7.0543,-0.5259,-3.1268,4.7657,-2.2886,-1.2841,1.373,8.4284,-0.8314,-4.5927,10.2361,1.6713,-5.3839,-0.4834,-1.3469,-7.1692,-1.964,2.5154,-4.5044,1.0958
S1_C0364,0.1753,0.3871,1.7064,3.0971,1.9316,-2.7946,-3.5225,-0.8886,1.7799,-1.6726,1.7995,-3.4698,-2.1912,-0.1231,2.0843,4.264,-0.0357,-2.93,1.1175,-5.1009,-0.0937,-1.4191,1.4346,2.2902,0.71,-0.0541,-1.7112,-2.1738,-3.1881,3.3295,-0.8381,0.6069,-1.121,-2.0203,-3.4551,-3.7725,2.0072,0.8204,-0.2689,1.1366,-3.7147,-2.1821,-1.0244,3.6263,0.6098,0.1414,1.7627,-3.2655,-0.8247,-1.5646,0.8554,-0.6273,-0.0344,1.8537,-0.7077,-1.1404,4.4671,-1.0017,1.7009,-1.5118,-2.2872,-3.9842,-2.1687,1.3088
S1_C0365,5.3296,0.0442,0.339,5.9545,-2.3271,-2.3875,0.9555,3.8834,-3.1624,-2.8043,-6.7378,3.6042,-7.4107,-0.8265,-4.3289,-6.4391,-1.041,-0.0187,-0.3532,6.9547,-0.1691,2.6433,-1.9149,2.1687,5.0395,-2.63,-1.8402,5.0789,-2.9661,0.461,-5.5624,0.2301,0.1038,5.3163,0.8168,0.2609,0.8896,-4.7719,-2.9975,0.2107,-1.8239,8.2407,2.1016,-1.906,-5.5358,-1.1742,-8.8684,0.745,8.1145,2.2698,2.029,-5.8488,7.3256,0.0252,-3.4089,10.0944,-0.1673,-3.3367,-3.6285,-5.9551,0.5743,-8.4721,6.053,1.3391
S1_C0366,-1.4749,0.0215,-1.5476,-0.0369,2.9978,2.2796,-0.9446,-2.1711,-1.6463,-3.1993,-0.2908,-0.8157,-3.6265,-2.3962,4.1324,0.43,-2.5895,-0.5196,2.8704,-1.1328,1.0704,-0.6285,0.3233,-0.2746,-0.3605,-3.9273,-1.7267,-3.0546,-1.1418,4.516,-1.0447,2.2003,-0.8827,-0.4971,-0.4849,-0.6753,0.0836,-0.4373,0.8917,4.4888,-5.5959,0.8111,-0.4501,1.8691,4.0689,-3.1005,3.1495,-4.0452,0.2629,-0.6897,0.6346,1.2799,-1.3301,3.0129,-3.2712,-3.577,1.706,-1.32,2.4695,-0.0193,-0.8909,-2.1684,1.9861,3.181
S1_C0367,-1.2216,0.3059,-0.2943,3.4885,0.8217,-7.749,-1.8126,-3.3446,-0.2342,0.3367,2.8359,-5.5937,-5.8031,-1.2412,2.3673,1.0651,-1.201,-6.816,3.1685,-4.0545,-0.7604,-6.262,-0.744,4.2602,1.375,-3.7143,-0.6911,5.2152,-2.8192,3.8332,-1.1748,4.7561,-4.8092,-2.5687,-0.4413,-4.0752,-0.4337,-0.0929,-2.0168,3.2938,-10.3114,-3.5934,-0.2448,3.8999,2.8269,2.0274,-0.1175,-3.7666,-0.2,-3.1664,1.8312,-5.6376,0.8539,3.0735,-4.0085,-1.2668,2.8569,-0.9329,2.2496,1.1921,-2.2856,-0.6442,2.4935,4.0123
