# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelA_00,PanelA_01,PanelA_02,PanelA_03,PanelA_04,PanelA_05,PanelA_06,PanelA_07,PanelA_08,PanelA_09,PanelA_10,PanelA_11,PanelA_12,PanelA_13,PanelA_14,PanelA_15,PanelA_16,PanelA_17,PanelA_18,PanelA_19,PanelA_20,PanelA_21,PanelA_22,PanelA_23,PanelA_24,PanelA_25,PanelA_26,PanelA_27,PanelA_28,PanelA_29
S2_C0180,1.6094,1.0986,1.3863,2.4849,0.0,0.0,0.6931,1.6094,1.0986,1.3863,5.3279,3.989,2.7081,2.6391,3.2958,2.6391,0.0,1.3863,0.0,1.3863,5.1358,5.0876,2.9444,0.0,0.6931,2.8332,1.0986,1.3863,1.6094,1.9459
S2_C0181,3.8501,0.6931,2.0794,2.3979,1.0986,5.3033,1.7918,2.5649,2.6391,1.6094,0.6931,0.0,1.9459,0.0,0.6931,1.6094,0.6931,1.0986,3.912,0.0,4.3694,1.6094,0.0,0.6931,1.6094,1.0986,0.6931,0.6931,2.4849,0.6931
S2_C0182,3.7136,0.6931,1.0986,2.1972,1.0986,3.6376,0.6931,0.0,1.9459,1.0986,0.6931,1.3863,2.3026,0.0,0.0,0.6931,3.8286,1.0986,3.3322,0.0,2.4849,3.4012,2.0794,0.0,1.7918,0.0,1.0986,1.7918,2.1972,1.0986
S2_C0183,3.9318,0.6931,1.0986,0.0,0.0,0.0,1.3863,1.0986,0.0,1.0986,0.0,1.3863,4.1271,0.6931,2.5649,0.0,1.3863,0.0,0.6931,0.6931,0.6931,1.6094,4.2485,0.6931,0.6931,1.7918,1.3863,2.1972,2.0794,1.7918
S2_C0184,2.7081,0.0,1.6094,0.0,1.0986,2.5649,0.6931,1.6094,1.0986,1.0986,1.3863,1.0986,1.0986,1.6094,1.3863,0.0,1.3863,1.9459,0.0,1.6094,0.0,0.0,0.0,1.7918,1.0986,1.3863,1.7918,2.0794,1.0986,0.6931
S2_C0185,0.6931,2.1972,1.7918,2.5649,1.0986,5.247,1.7918,2.3979,2.9957,1.6094,2.3979,0.6931,2.6391,2.0794,1.7918,1.7918,1.3863,2.1972,2.9444,0.6931,4.0604,1.3863,0.0,0.6931,0.6931,0.6931,0.0,0.6931,1.6094,0.0
S2_C0186,1.7918,2.8904,1.3863,2.7081,1.3863,4.654,1.0986,2.1972,2.3026,1.3863,2.4849,0.6931,2.6391,2.5649,2.5649,1.3863,1.9459,2.1972,2.1972,1.6094,3.5553,0.0,0.0,2.8904,1.3863,0.0,0.6931,1.0986,1.3863,0.0
S2_C0187,2.7726,0.6931,0.0,1.0986,1.6094,0.6931,1.3863,1.0986,2.3026,1.0986,3.2189,3.5553,1.7918,1.3863,0.0,1.0986,0.0,1.0986,1.7918,0.0,2.9444,5.3033,2.3026,0.0,1.0986,1.9459,1.3863,2.3979,1.6094,2.3026
S2_C0188,2.0794,0.6931,0.0,0.0,0.6931,0.0,1.3863,0.0,0.6931,2.3026,0.6931,0.0,3.2189,3.2581,3.6109,1.3863,3.3322,1.6094,1.0986,2.0794,0.0,0.6931,4.5951,0.0,0.6931,1.3863,0.0,1.0986,0.6931,0.6931
S2_C0189,0.0,2.8332,1.7918,2.3979,1.3863,3.8712,1.3863,2.0794,3.2581,1.0986,3.1355,0.0,4.1109,2.5649,2.4849,1.7918,1.6094,1.9459,3.1781,1.0986,4.8442,1.3863,0.6931,2.0794,1.0986,1.0986,0.0,1.0986,0.6931,0.6931
S2_C0190,3.8501,0.6931,1.3863,0.6931,0.6931,1.3863,1.9459,1.3863,2.4849,1.3863,2.1972,2.9957,1.9459,0.0,0.0,1.7918,0.6931,1.6094,2.3979,0.6931,2.1972,4.8675,1.6094,0.0,1.7918,1.7918,1.7918,1.7918,2.5649,1.3863
S2_C0191,1.9459,2.9957,0.0,2.3026,0.0,2.7726,1.0986,0.6931,1.6094,1.3863,0.6931,1.3863,4.9972,0.0,0.6931,0.0,3.0445,1.6094,4.4659,1.9459,5.3327,3.8067,3.0445,0.0,2.0794,1.0986,0.0,0.6931,1.3863,1.7918
S2_C0192,1.0986,1.6094,0.6931,3.4657,0.0,0.0,1.3863,1.0986,1.0986,1.0986,5.2364,3.989,2.5649,3.3673,3.6889,1.9459,0.0,0.6931,0.0,1.9459,5.2523,4.8675,3.2581,0.6931,0.6931,2.3026,1.3863,0.0,1.6094,1.3863
S2_C0193,0.6931,4.6347,1.9459,1.9459,2.0794,0.0,1.3863,1.0986,2.0794,1.0986,5.3613,1.3863,0.0,5.247,2.1972,1.6094,4.0943,2.6391,0.6931,2.4849,0.0,0.6931,0.6931,2.4849,0.0,1.3863,1.6094,0.0,1.0986,0.0
S2_C0194,2.3026,1.6094,1.6094,2.8332,0.0,5.1818,1.3863,2.3979,2.1972,1.3863,1.6094,0.0,2.6391,0.0,1.0986,1.0986,1.7918,2.1972,3.5553,0.6931,4.2485,0.0,0.0,1.6094,2.0794,0.0,0.0,1.3863,0.6931,0.6931
S2_C0195,0.6931,2.4849,1.3863,2.4849,1.3863,5.1358,0.6931,1.3863,2.4849,2.0794,2.3026,0.6931,2.7081,1.6094,2.0794,1.3863,1.6094,2.3026,2.7726,1.3863,4.0254,0.0,0.6931,2.1972,1.3863,0.6931,0.0,1.3863,1.0986,0.0
S2_C0196,1.3863,1.7918,1.6094,1.9459,1.0986,3.912,1.3863,2.1972,2.0794,0.0,0.6931,0.0,0.0,0.0,0.0,1.3863,2.9957,0.6931,2.3026,0.6931,0.6931,2.1972,0.6931,0.0,1.7918,0.6931,3.8501,1.6094,0.6931,2.9957
S2_C0197,0.0,2.3026,2.1972,0.0,1.0986,0.6931,1.0986,1.0986,2.3979,1.3863,1.6094,3.7136,1.0986,1.3863,1.6094,1.9459,3.091,0.6931,2.0794,2.0794,0.0,1.6094,0.0,0.0,1.6094,1.7918,3.4657,2.1972,1.0986,1.3863
S2_C0198,1.3863,3.4012,0.6931,3.091,0.6931,3.4657,1.9459,0.0,1.7918,1.3863,0.6931,0.6931,4.625,0.0,0.6931,0.6931,2.4849,1.3863,4.3944,0.6931,5.323,2.7726,2.4849,0.0,2.4849,0.0,0.0,1.7918,1.0986,1.6094
S2_C0199,2.8904,1.6094,0.0,1.3863,0.6931,0.6931,1.6094,0.0,0.6931,0.6931,0.0,0.6931,5.273,1.0986,1.7918,1.0986,3.5835,0.6931,3.4657,1.6094,4.8978,3.8067,5.2627,0.0,1.9459,2.3026,0.0,2.6391,2.3026,1.3863
S2_C0200,0.6931,1.7918,1.9459,1.3863,1.7918,0.0,1.0986,1.0986,1.0986,1.3863,2.5649,1.3863,0.6931,4.4308,1.6094,0.6931,3.5835,1.9459,0.0,2.1972,0.0,0.0,0.0,2.3979,1.3863,0.6931,2.0794,1.3863,0.6931,0.0
S2_C0201,5.3181,0.0,1.0986,2.0794,0.6931,5.1591,1.0986,2.8332,1.9459,1.0986,0.6931,0.6931,1.0986,0.0,0.6931,0.6931,1.0986,2.1972,2.3979,1.3863,3.091,1.6094,0.0,1.3863,1.7918,0.6931,1.3863,1.6094,3.2189,0.0
S2_C0202,1.0986,1.0986,1.0986,2.1972,1.6094,4.4773,2.0794,2.3026,2.8332,1.6094,1.7918,0.0,3.1355,0.0,1.0986,1.7918,0.6931,1.6094,3.4012,0.0,4.7707,1.9459,0.6931,1.0986,1.3863,0.6931,0.6931,1.0986,1.0986,1.0986
S2_C0203,3.4012,1.0986,0.0,0.0,0.6931,0.0,0.0,0.0,0.6931,1.3863,0.0,1.3863,5.1648,0.6931,2.8332,0.0,1.3863,1.0986,1.0986,1.3863,2.7081,2.4849,4.6347,0.0,1.6094,2.3979,1.6094,1.3863,1.9459,1.0986
S2_C0204,3.4657,1.0986,1.3863,1.3863,1.6094,3.5264,0.6931,1.0986,2.3026,1.3863,0.6931,0.0,3.091,0.0,0.6931,0.6931,4.4543,1.7918,3.4012,0.6931,2.3979,3.4012,1.3863,0.0,1.7918,0.6931,1.0986,2.1972,1.9459,2.0794
S2_C0205,0.6931,2.3026,1.6094,1.3863,1.0986,0.0,0.6931,0.6931,1.6094,1.9459,3.2189,1.0986,4.0073,3.4965,3.9318,1.3863,1.3863,1.3863,0.6931,1.6094,3.2189,1.0986,0.6931,1.0986,1.3863,2.0794,0.6931,0.6931,0.6931,0.0
S2_C0206,0.0,0.0,2.8332,1.6094,1.3863,1.0986,1.3863,1.7918,0.0,0.6931,0.0,1.6094,0.0,1.7918,0.6931,1.6094,1.7918,0.6931,0.0,1.6094,0.0,0.0,1.6094,1.0986,1.3863,0.6931,4.6634,0.6931,1.0986,3.5835
S2_C0207,1.6094,0.0,0.0,0.0,1.0986,0.0,1.0986,0.0,0.6931,1.9459,0.6931,0.0,3.4965,3.434,4.0254,1.0986,3.2581,1.3863,0.0,1.3863,0.0,1.9459,4.5747,0.6931,0.0,1.7918,0.0,1.0986,1.3863,0.6931
S2_C0208,1.9459,1.3863,0.6931,2.3026,1.0986,0.0,0.6931,1.0986,1.0986,0.6931,4.3175,4.9904,1.0986,0.6931,1.0986,1.9459,0.0,0.0,0.0,1.0986,2.9957,5.2832,3.6636,0.0,0.0,1.9459,2.0794,0.0,1.9459,3.7136
S2_C0209,0.0,3.6109,1.9459,1.6094,1.9459,0.6931,1.6094,1.3863,0.6931,1.0986,3.091,1.7918,1.0986,3.9512,0.0,0.0,2.5649,1.0986,0.0,2.3026,1.0986,0.0,1.0986,2.7726,1.0986,0.0,0.6931,1.0986,1.0986,0.6931
S2_C0210,0.0,3.4012,2.1972,1.0986,0.6931,1.6094,0.6931,2.3026,1.9459,1.7918,2.9444,1.3863,0.0,5.1533,2.5649,0.0,3.4012,3.0445,0.6931,2.0794,0.0,0.0,0.0,3.1781,0.6931,0.6931,1.0986,0.0,1.3863,0.6931
S2_C0211,4.6347,0.6931,0.6931,1.6094,1.6094,1.6094,1.0986,1.7918,1.3863,1.6094,0.6931,1.3863,0.0,1.6094,2.5649,0.6931,0.0,2.1972,0.0,1.0986,2.0794,0.6931,0.0,3.2189,1.3863,1.0986,1.0986,1.0986,2.3979,1.0986
S2_C0212,0.0,0.0,1.3863,1.0986,0.0,1.7918,1.6094,2.4849,0.6931,1.3863,1.7918,2.5649,1.7918,0.0,0.6931,0.6931,0.0,0.0,2.1972,0.6931,1.9459,0.6931,1.7918,5.3799,1.7918,1.7918,1.0986,1.0986,1.0986,3.3673
S2_C0213,0.0,4.2767,2.4849,1.7918,2.3979,0.0,1.0986,1.0986,1.7918,2.0794,5.1475,2.8332,0.0,5.3279,1.3863,0.0,3.7377,1.6094,1.0986,2.0794,0.0,0.0,0.0,2.0794,1.0986,0.0,1.9459,1.0986,0.0,0.0
S2_C0214,0.0,2.0794,1.0986,0.0,1.0986,0.0,0.6931,0.6931,0.6931,2.1972,3.4012,1.0986,4.7274,3.3322,4.8752,1.7918,0.0,2.4849,1.0986,1.7918,3.7612,1.7918,1.7918,2.0794,0.6931,2.3026,1.0986,1.0986,1.0986,0.6931
S2_C0215,1.7918,1.0986,0.6931,0.0,1.9459,0.6931,1.6094,0.0,0.0,1.9459,0.0,0.0,0.0,3.6109,1.3863,0.6931,0.0,1.7918,0.0,2.0794,0.0,0.0,1.7918,2.8904,1.0986,1.0986,3.3673,0.6931,1.6094,1.3863
S2_C0216,0.0,1.0986,1.6094,0.6931,0.6931,1.3863,1.7918,1.0986,1.9459,0.6931,0.0,1.6094,3.8501,0.0,1.9459,1.0986,4.3567,1.0986,2.8332,1.3863,0.0,1.6094,1.7918,1.3863,2.0794,1.9459,1.7918,2.7081,1.0986,0.6931
S2_C0217,1.0986,0.6931,0.0,0.6931,1.3863,0.0,1.6094,0.0,1.3863,2.6391,0.0,0.0,2.8904,3.912,4.3438,0.0,2.5649,1.0986,0.0,1.7918,0.0,1.0986,4.7005,1.6094,1.3863,1.0986,0.0,1.7918,0.6931,1.0986
S2_C0218,0.0,3.7377,2.4849,1.6094,1.7918,1.7918,1.3863,2.3979,3.4965,0.6931,4.9053,2.3979,2.0794,4.2905,2.3979,1.3863,3.091,1.3863,1.6094,1.3863,1.3863,2.5649,0.0,1.3863,1.3863,1.6094,1.3863,0.6931,0.6931,1.6094
S2_C0219,3.1781,1.0986,1.0986,0.6931,1.0986,0.0,1.6094,0.0,0.6931,2.5649,2.3979,0.6931,0.0,5.1358,5.3083,1.3863,0.6931,1.6094,0.0,1.6094,0.6931,0.0,3.434,5.3327,0.6931,1.3863,0.6931,1.0986,1.9459,0.0
S2_C0220,1.3863,1.6094,1.6094,1.6094,1.7918,0.0,1.6094,0.6931,0.6931,1.3863,0.6931,0.6931,0.0,2.1972,0.0,1.3863,1.3863,0.6931,0.0,1.0986,0.0,0.6931,3.1355,0.0,1.0986,1.3863,2.4849,1.6094,0.6931,2.8332
S2_C0221,3.091,1.3863,0.6931,0.6931,1.6094,3.3673,1.0986,0.0,1.7918,1.3863,0.6931,0.0,3.7377,0.0,0.6931,0.0,4.7707,0.6931,3.5835,1.0986,2.8332,2.9957,2.6391,0.0,1.3863,0.6931,0.6931,2.3979,1.3863,0.6931
S2_C0222,0.0,4.7095,2.7726,1.3863,2.1972,0.0,1.7918,1.6094,1.3863,2.3979,5.2933,2.1972,0.0,5.2149,1.7918,1.0986,3.8712,2.8332,1.0986,2.5649,0.0,1.0986,0.0,2.8332,1.0986,1.7918,1.0986,0.6931,0.6931,0.0
S2_C0223,2.0794,1.6094,1.3863,0.0,2.0794,1.0986,1.6094,0.6931,0.0,1.6094,0.0,1.6094,0.0,2.5649,1.0986,1.3863,2.5649,1.7918,0.0,1.3863,0.0,0.0,0.0,2.0794,1.7918,0.0,3.0445,0.6931,1.3863,0.0
S2_C0224,4.2485,0.0,1.3863,0.6931,0.6931,0.0,1.9459,0.0,0.6931,1.0986,0.0,1.6094,4.3944,0.0,2.9444,0.0,1.3863,0.0,0.6931,1.3863,1.7918,1.0986,4.2195,0.0,1.9459,2.1972,1.6094,2.3026,2.1972,1.0986
S2_C0225,3.3673,1.3863,1.7918,1.0986,0.0,2.3026,1.0986,2.0794,0.0,0.0,0.6931,1.0986,0.6931,1.3863,1.3863,1.3863,1.0986,0.6931,0.6931,1.7918,0.0,0.0,1.0986,2.7726,1.0986,1.6094,1.9459,1.3863,1.7918,0.0
S2_C0226,0.0,2.9444,2.1972,1.0986,1.6094,1.0986,1.7918,1.3863,2.6391,1.7918,3.091,2.5649,3.5553,3.4965,3.4657,1.9459,2.3026,1.6094,1.6094,1.3863,2.1972,1.6094,0.0,1.6094,0.6931,1.6094,1.7918,1.0986,0.6931,0.6931
S2_C0227,1.0986,0.6931,2.3026,2.3026,1.6094,1.9459,1.7918,1.3863,0.0,1.0986,0.0,1.0986,0.0,1.3863,0.0,1.7918,2.0794,1.0986,0.0,1.3863,0.0,0.6931,1.7918,1.0986,0.6931,0.0,5.273,0.0,1.6094,4.1897
S2_C0228,2.4849,0.0,1.7918,1.0986,0.6931,0.0,1.7918,1.3863,0.0,1.3863,1.0986,1.3863,0.0,2.7726,0.6931,1.6094,1.3863,1.3863,0.0,2.0794,0.0,0.6931,0.0,2.7726,0.6931,1.0986,3.3673,0.0,1.3863,1.7918
S2_C0229,0.6931,0.0,1.0986,0.0,0.6931,3.912,1.0986,2.0794,3.1355,0.6931,0.6931,0.0,2.7726,0.0,1.0986,1.3863,2.6391,1.0986,3.5835,0.6931,0.0,1.7918,0.0,1.6094,1.6094,2.0794,0.6931,2.3979,1.3863,1.0986
S2_C0230,0.0,1.0986,1.7918,0.0,1.3863,1.6094,1.3863,0.6931,1.0986,0.6931,0.0,2.9444,3.2189,0.0,0.6931,1.0986,3.3673,0.0,2.5649,1.6094,0.0,0.6931,1.7918,0.6931,1.0986,1.3863,2.1972,2.3026,0.6931,1.3863
S2_C0231,2.6391,1.7918,2.0794,2.0794,1.0986,4.3694,1.3863,2.0794,2.4849,0.6931,0.0,0.6931,1.3863,1.3863,0.0,0.0,4.5539,0.6931,2.8904,0.6931,1.0986,2.8904,1.0986,0.0,1.3863,0.6931,1.0986,0.6931,1.9459,1.6094
S2_C0232,0.0,3.4012,2.1972,1.7918,2.3979,0.0,1.6094,1.6094,2.0794,1.0986,3.9703,3.6376,0.0,3.912,0.6931,1.3863,2.9444,1.6094,1.0986,1.6094,0.0,1.3863,0.6931,0.0,0.0,1.6094,2.7726,2.1972,1.0986,1.3863
S2_C0233,4.1744,0.6931,0.6931,0.0,0.0,0.0,0.0,0.6931,1.3863,1.6094,0.6931,1.6094,3.8918,0.0,2.6391,0.6931,1.3863,0.0,1.3863,0.6931,1.0986,2.1972,4.0775,0.0,1.9459,1.9459,1.0986,2.6391,2.4849,1.0986
S2_C0234,0.6931,0.0,1.7918,0.6931,1.3863,4.0431,1.3863,3.1355,2.0794,0.0,0.0,2.0794,2.9957,0.0,1.0986,1.0986,0.0,0.6931,3.8286,0.0,0.0,1.7918,0.0,3.2581,2.0794,2.1972,1.0986,2.7081,0.0,1.7918
S2_C0235,0.0,1.3863,1.9459,1.3863,1.0986,3.2189,1.0986,1.3863,1.3863,0.0,0.0,0.0,3.1781,0.0,0.6931,1.0986,2.3979,0.0,3.5835,1.3863,0.0,0.6931,0.0,0.6931,1.7918,1.9459,1.0986,2.4849,1.0986,1.0986
S2_C0236,0.6931,3.434,1.7918,3.0445,1.6094,3.1781,2.1972,1.6094,3.5264,1.6094,4.1744,0.6931,3.5553,3.4965,2.4849,2.1972,0.6931,2.0794,2.8332,1.3863,4.4998,1.3863,1.0986,1.6094,0.6931,0.6931,0.0,0.0,1.0986,1.0986
S2_C0237,0.0,2.7081,1.9459,0.0,1.0986,1.0986,1.0986,0.6931,2.3979,1.0986,2.9957,1.7918,2.8904,3.0445,2.7726,1.7918,2.1972,1.3863,1.6094,1.7918,1.6094,1.6094,0.0,0.0,1.6094,1.6094,1.0986,0.0,0.0,1.6094
S2_C0238,2.3979,0.6931,0.6931,2.1972,0.6931,0.0,1.3863,0.6931,2.0794,0.6931,3.5553,4.4427,1.7918,0.6931,1.0986,1.6094,0.0,1.3863,1.0986,0.0,3.2189,5.204,3.0445,0.0,0.6931,2.4849,2.0794,0.6931,2.1972,2.7081
S2_C0239,0.6931,3.2189,2.0794,0.6931,1.6094,0.0,1.0986,1.3863,1.6094,1.9459,3.2581,0.0,0.6931,4.1271,1.9459,0.6931,4.3694,1.7918,0.6931,1.7918,0.0,0.0,0.6931,2.7081,1.6094,1.3863,0.0,0.6931,0.0,0.0
S2_C0240,2.5649,0.0,1.0986,0.6931,0.0,1.9459,1.7918,1.6094,2.0794,1.7918,0.0,0.0,1.3863,0.0,0.6931,1.3863,3.091,1.0986,2.0794,0.0,0.0,2.5649,1.6094,0.0,0.0,1.3863,1.7918,2.3026,1.6094,2.0794
S2_C0241,5.0689,0.6931,0.6931,1.3863,1.3863,4.6913,0.6931,2.3026,1.3863,1.0986,0.6931,1.6094,0.6931,1.3863,0.6931,0.6931,0.0,1.9459,1.3863,1.3863,2.7081,0.0,0.0,1.7918,1.9459,1.6094,1.6094,1.3863,3.3322,0.6931
S2_C0242,0.0,1.7918,0.0,1.3863,1.3863,0.0,1.0986,1.0986,1.7918,0.6931,2.7081,0.6931,4.804,3.2581,4.6821,1.9459,0.6931,1.9459,1.3863,0.6931,2.6391,1.0986,1.0986,1.6094,0.6931,1.9459,0.6931,1.3863,1.3863,1.0986
S2_C0243,1.6094,0.0,2.6391,2.0794,1.6094,4.92,1.7918,2.1972,2.6391,1.6094,0.0,0.0,0.0,0.6931,0.0,1.7918,4.3041,2.0794,1.7918,0.6931,0.0,1.3863,0.0,0.0,1.6094,0.0,3.5264,0.6931,1.7918,2.3026
S2_C0244,0.0,3.0445,1.7918,0.0,1.6094,1.0986,1.3863,1.6094,2.0794,2.1972,2.5649,0.6931,0.6931,4.1897,1.6094,1.0986,4.2767,1.3863,0.6931,1.3863,0.0,0.6931,0.0,1.0986,1.0986,0.6931,0.6931,1.3863,0.6931,0.0
S2_C0245,2.0794,1.0986,0.0,2.6391,1.0986,0.0,1.0986,0.0,2.1972,1.0986,5.0999,5.4553,0.0,1.0986,0.0,1.6094,0.0,1.0986,0.0,1.0986,3.8918,5.2311,4.3175,0.0,0.6931,2.8332,1.9459,1.0986,1.3863,3.8918
S2_C0246,0.0,0.6931,1.7918,0.0,0.6931,2.0794,1.3863,1.3863,0.6931,0.6931,0.6931,3.091,2.0794,0.0,1.0986,1.6094,2.1972,0.0,2.9957,0.0,0.0,0.0,1.0986,0.6931,1.9459,2.0794,3.3322,2.7726,0.0,2.1972
S2_C0247,1.9459,1.0986,1.3863,2.9444,1.6094,5.2781,0.6931,2.0794,3.3673,1.6094,1.7918,0.0,3.1781,0.6931,1.3863,0.6931,2.1972,2.4849,3.8918,0.0,4.8283,1.6094,0.0,1.6094,1.7918,0.0,0.0,0.0,0.6931,0.6931
S2_C0248,0.6931,1.0986,1.3863,0.6931,1.9459,0.0,0.0,1.0986,0.0,1.3863,1.0986,0.6931,0.0,2.5649,0.0,1.9459,0.6931,0.0,0.0,1.7918,0.0,0.0,2.0794,2.0794,1.7918,0.0,3.9512,1.6094,1.0986,3.3322
S2_C0249,0.0,1.3863,1.0986,0.0,0.6931,0.6931,1.3863,0.6931,1.0986,1.7918,0.0,1.9459,4.0431,1.0986,3.091,1.3863,3.5553,0.6931,1.7918,1.7918,0.0,1.9459,1.9459,1.0986,1.0986,1.6094,1.0986,2.5649,1.3863,0.6931
S2_C0250,0.0,1.7918,0.6931,1.0986,1.0986,0.0,1.3863,0.6931,1.6094,1.6094,1.0986,0.6931,4.3694,1.9459,3.8286,0.0,1.3863,0.0,1.3863,1.3863,1.3863,1.6094,1.6094,0.6931,1.3863,1.3863,1.0986,1.9459,0.6931,0.0
S2_C0251,1.0986,1.0986,2.3026,1.9459,1.6094,1.0986,0.6931,1.7918,0.0,1.0986,1.0986,1.0986,0.0,1.9459,0.0,1.3863,2.1972,0.6931,0.6931,1.3863,0.0,0.0,0.6931,1.6094,1.3863,0.0,4.9345,0.0,1.0986,3.7612
S2_C0252,0.6931,1.7918,1.0986,2.3979,1.0986,0.0,0.0,1.0986,2.3026,1.0986,4.2047,2.8332,3.8501,2.7081,3.0445,1.7918,0.0,1.6094,0.6931,0.6931,5.0039,3.7612,1.9459,0.6931,0.0,1.7918,0.6931,1.6094,0.6931,1.0986
S2_C0253,1.3863,1.6094,2.8332,2.1972,1.9459,5.3132,1.6094,2.8332,1.9459,1.3863,0.0,1.3863,0.0,1.0986,0.0,2.1972,4.3175,1.3863,1.7918,0.0,0.0,0.0,0.0,0.0,1.6094,0.6931,4.585,1.0986,1.0986,2.5649
S2_C0254,0.0,0.0,2.1972,0.6931,0.0,1.6094,0.6931,1.0986,0.6931,0.0,0.6931,3.4657,1.0986,1.0986,0.6931,1.7918,0.0,0.6931,2.7081,1.3863,0.6931,1.0986,1.3863,1.7918,2.0794,1.9459,2.8904,2.4849,0.0,2.6391
S2_C0255,0.0,0.6931,1.0986,1.7918,0.6931,0.6931,1.0986,1.6094,0.6931,0.0,0.6931,2.7081,0.6931,0.0,0.0,1.0986,0.0,0.0,2.3026,0.6931,1.0986,1.3863,1.0986,3.8286,2.1972,0.0,1.3863,1.3863,0.6931,3.6889
S2_C0256,1.7918,0.6931,0.6931,2.8332,0.6931,0.0,1.6094,0.0,1.6094,0.6931,5.3613,3.5835,2.1972,3.1355,2.7726,1.6094,0.0,1.3863,0.0,1.0986,4.8675,5.3033,3.3673,0.6931,0.0,2.4849,2.0794,0.6931,1.9459,2.0794
S2_C0257,0.6931,0.6931,2.4849,1.7918,1.3863,4.5218,0.0,2.7726,1.7918,1.6094,0.0,0.0,0.0,1.0986,0.6931,1.6094,2.9957,1.0986,2.0794,0.6931,0.0,1.6094,1.0986,0.0,1.6094,0.6931,4.3694,0.0,1.7918,3.3673
S2_C0258,0.0,0.6931,1.9459,1.0986,1.0986,4.3438,1.7918,2.8904,2.7081,1.0986,0.0,1.6094,2.8332,0.0,0.6931,0.6931,1.6094,0.6931,3.6636,1.3863,0.0,1.3863,0.0,1.7918,1.3863,1.9459,0.6931,3.0445,1.3863,0.0
S2_C0259,0.0,1.0986,2.0794,0.0,1.0986,1.0986,1.0986,1.7918,2.1972,0.6931,0.0,2.3026,3.1355,1.0986,2.1972,0.0,3.4965,1.0986,2.3026,1.3863,0.0,0.6931,0.6931,1.3863,0.6931,2.0794,2.4849,2.4849,1.0986,0.6931
S2_C0260,1.6094,2.9444,1.6094,2.0794,1.3863,1.3863,0.6931,1.7918,2.0794,1.9459,2.8904,0.6931,0.6931,5.0173,3.2958,1.0986,2.9957,2.7081,0.6931,1.7918,0.6931,0.6931,0.0,3.091,1.6094,0.6931,1.9459,0.0,1.6094,0.0
S2_C0261,1.0986,3.1781,1.0986,1.7918,1.3863,1.6094,1.3863,0.0,1.0986,1.6094,2.6391,1.0986,0.6931,2.3979,0.0,1.0986,1.0986,1.6094,1.6094,2.3026,2.0794,1.0986,1.9459,2.7081,1.6094,0.0,0.0,0.0,0.6931,1.7918
S2_C0262,1.0986,0.0,0.6931,2.8904,1.3863,2.9444,1.3863,2.4849,0.0,0.0,1.7918,1.9459,0.6931,0.0,0.0,0.6931,0.0,1.0986,2.3026,1.3863,4.0943,1.0986,1.9459,5.3132,1.3863,0.0,0.6931,1.6094,0.6931,2.9957
S2_C0263,0.6931,0.6931,2.9444,2.5649,1.0986,3.9703,1.0986,2.1972,1.3863,1.3863,0.0,1.0986,0.0,0.6931,0.0,2.3979,2.4849,0.6931,0.6931,0.0,0.0,0.0,0.6931,1.0986,1.3863,0.0,5.1818,0.6931,1.0986,3.7612
S2_C0264,0.6931,1.6094,0.0,0.0,1.0986,0.0,1.6094,0.0,1.6094,1.3863,1.9459,0.6931,4.5109,1.3863,4.1109,1.7918,0.0,1.0986,0.6931,1.0986,1.3863,1.9459,1.7918,1.0986,1.3863,2.0794,1.3863,1.0986,0.0,1.0986
S2_C0265,3.3673,0.0,1.3863,1.3863,1.3863,4.0604,1.0986,1.7918,2.0794,1.3863,0.0,0.6931,2.1972,0.0,0.0,1.3863,3.434,0.0,3.0445,0.0,1.0986,2.7726,2.1972,0.0,1.7918,1.7918,2.6391,1.3863,2.3026,1.7918
S2_C0266,2.7726,1.0986,1.0986,1.3863,1.7918,3.4657,0.6931,1.3863,2.7726,1.7918,0.6931,0.6931,1.7918,0.6931,0.6931,1.0986,4.8903,1.7918,2.5649,0.0,1.3863,2.4849,1.3863,0.0,1.7918,1.0986,1.3863,1.3863,1.7918,1.0986
S2_C0267,0.0,2.6391,0.6931,1.9459,0.0,1.0986,2.0794,0.0,1.0986,1.3863,1.3863,0.6931,0.0,1.6094,0.0,1.3863,2.0794,1.6094,1.7918,1.7918,1.9459,0.0,1.6094,2.7081,1.0986,0.6931,0.0,0.0,0.0,0.6931
S2_C0268,1.0986,2.1972,1.6094,1.0986,1.0986,2.4849,1.0986,1.3863,2.0794,1.0986,1.3863,0.0,0.0,2.3026,1.0986,1.0986,4.5539,1.3863,0.6931,1.0986,0.0,0.0,0.0,1.3863,1.6094,0.6931,1.9459,1.3863,0.6931,1.0986
S2_C0269,1.7918,1.0986,1.3863,0.6931,1.0986,0.0,1.6094,0.0,0.6931,0.0,0.0,0.0,0.0,2.1972,0.0,0.6931,1.7918,0.6931,0.6931,0.0,0.6931,1.0986,3.2581,0.6931,0.0,0.0,2.3026,1.3863,0.0,2.7726
S2_C0270,0.0,3.8501,1.0986,1.7918,1.0986,0.0,0.6931,1.3863,1.0986,1.7918,4.2195,3.091,0.0,4.8675,1.6094,1.6094,2.7726,1.3863,0.0,2.8332,0.0,1.0986,0.0,2.7081,1.0986,0.0,2.0794,1.6094,0.0,1.0986
