# synthetic, for demo only -- generated by 578_spatialex_omics_translation.py
cell_id,PanelB_00,PanelB_01,PanelB_02,PanelB_03,PanelB_04,PanelB_05,PanelB_06,PanelB_07,PanelB_08,PanelB_09,PanelB_10,PanelB_11,PanelB_12,PanelB_13,PanelB_14,PanelB_15,PanelB_16,PanelB_17,PanelB_18,PanelB_19,PanelB_20,PanelB_21,PanelB_22,PanelB_23,PanelB_24,PanelB_25,PanelB_26,PanelB_27,PanelB_28,PanelB_29
S2_C0181,1.3863,2.4849,0.6931,1.7918,0.0,3.2581,2.4849,1.0986,2.1972,2.3026,1.0986,1.6094,2.8904,1.0986,5.2832,0.0,5.2832,4.0254,1.0986,2.0794,3.6889,0.6931,0.6931,1.3863,2.0794,1.7918,0.0,1.9459,3.5835,1.0986
S2_C0182,2.9957,1.3863,0.0,3.091,1.0986,3.2581,0.6931,1.0986,2.1972,2.9957,1.6094,1.7918,1.0986,1.3863,4.9628,0.6931,5.1705,3.8501,1.9459,3.4965,2.3026,2.1972,1.7918,1.6094,1.0986,0.0,0.6931,1.9459,2.0794,0.6931
S2_C0183,3.091,0.6931,1.0986,3.6889,2.7081,0.0,0.0,1.7918,0.0,3.5835,1.0986,0.6931,1.0986,1.3863,1.3863,0.0,1.6094,1.9459,2.0794,3.8501,0.0,2.3026,0.0,0.6931,1.6094,2.7081,0.0,0.6931,2.3026,0.0
S2_C0184,1.0986,4.2905,1.0986,0.0,1.9459,0.0,1.0986,1.6094,1.7918,2.6391,0.0,1.9459,1.0986,2.4849,1.0986,0.6931,1.3863,0.6931,2.5649,2.1972,3.1781,2.0794,1.3863,1.0986,1.0986,1.0986,1.0986,1.3863,2.7726,1.6094
S2_C0185,2.7081,1.0986,1.6094,0.0,0.6931,2.9957,1.6094,1.0986,1.6094,0.0,1.0986,2.1972,2.5649,0.6931,5.2832,1.6094,2.8904,1.0986,0.6931,1.0986,3.3322,0.6931,1.3863,0.6931,0.0,1.0986,2.0794,1.0986,0.6931,2.6391
S2_C0186,2.5649,1.3863,1.3863,0.0,1.3863,2.7726,1.9459,0.6931,0.0,0.6931,1.7918,1.3863,2.3979,0.0,4.9628,1.3863,2.6391,1.0986,1.3863,1.7918,3.5835,0.0,1.6094,1.0986,0.6931,1.0986,1.7918,1.0986,0.6931,2.6391
S2_C0187,2.4849,2.5649,5.3375,5.0304,1.0986,2.4849,0.0,1.3863,1.6094,0.6931,0.6931,1.7918,3.5835,1.6094,1.3863,2.5649,1.6094,2.9957,0.6931,1.0986,1.3863,2.0794,0.0,0.0,2.7726,0.6931,0.6931,0.0,2.3979,1.9459
S2_C0188,1.7918,1.0986,1.9459,3.4012,2.5649,0.6931,0.0,1.7918,0.0,0.6931,0.6931,1.0986,0.6931,1.0986,0.0,2.1972,0.0,1.3863,0.0,2.7726,0.0,0.6931,1.7918,0.6931,1.0986,1.9459,1.7918,1.0986,0.0,1.3863
S2_C0189,3.5264,0.0,3.5835,0.6931,0.0,3.1781,1.9459,1.0986,1.0986,0.0,2.0794,0.6931,2.7081,0.0,5.2679,1.9459,2.3026,2.1972,0.0,0.6931,2.7081,0.6931,1.9459,2.1972,1.9459,1.3863,2.8332,1.6094,0.6931,2.3979
S2_C0190,1.7918,2.8332,2.9444,5.0562,0.6931,2.7081,1.0986,1.0986,1.6094,0.6931,0.0,2.3026,2.4849,1.6094,2.1972,1.7918,2.1972,3.091,0.0,1.9459,0.6931,2.0794,1.6094,2.1972,2.6391,0.0,0.6931,1.3863,2.8904,0.6931
S2_C0191,5.3566,0.6931,2.3026,2.3026,0.0,2.4849,0.6931,1.6094,1.3863,0.6931,3.5264,1.0986,1.9459,0.6931,1.6094,0.6931,5.2679,2.0794,1.3863,3.0445,2.0794,1.6094,1.3863,1.7918,1.3863,1.0986,0.0,1.7918,1.0986,0.0
S2_C0192,4.4773,2.8904,5.247,3.6109,1.9459,1.3863,0.0,1.7918,0.0,0.0,0.0,2.4849,5.2523,2.3026,1.6094,3.1355,0.0,2.3026,0.0,2.3979,0.0,1.7918,0.0,1.9459,3.2581,0.0,2.3026,1.0986,1.0986,2.0794
S2_C0193,1.3863,4.5747,2.8332,0.0,4.7875,1.7918,0.0,1.0986,1.0986,0.0,0.6931,1.3863,3.4657,2.0794,0.0,4.4188,0.0,0.0,0.6931,0.0,2.6391,0.0,1.7918,2.0794,0.6931,0.0,2.3979,2.0794,0.6931,5.4027
S2_C0194,2.0794,1.9459,0.6931,0.0,0.0,2.7726,2.1972,1.6094,1.3863,1.0986,1.7918,1.3863,2.6391,1.3863,5.366,0.0,4.5643,2.3026,1.0986,1.9459,3.6109,1.0986,1.6094,0.6931,2.0794,1.0986,1.6094,1.3863,1.9459,2.0794
S2_C0195,2.6391,0.0,1.0986,0.0,0.0,2.8332,2.1972,1.7918,1.7918,0.6931,0.6931,1.3863,2.7081,1.0986,5.3566,1.3863,2.8904,1.6094,1.3863,1.7918,3.7136,1.0986,2.3979,1.0986,1.7918,0.6931,1.9459,2.0794,1.3863,1.6094
S2_C0196,0.0,2.1972,0.0,2.0794,1.9459,3.5264,2.5649,1.0986,1.9459,2.7081,1.3863,0.0,0.0,1.9459,4.1271,0.6931,2.7081,1.7918,1.3863,0.0,1.9459,1.7918,2.1972,1.7918,0.6931,1.0986,1.0986,2.0794,1.0986,0.0
S2_C0197,0.6931,0.6931,0.0,1.6094,2.6391,1.6094,1.3863,0.6931,1.9459,2.6391,3.1781,0.6931,0.0,1.7918,1.0986,1.9459,0.0,0.0,1.3863,0.0,1.7918,1.0986,1.0986,2.5649,0.6931,0.6931,1.0986,1.7918,0.0,0.0
S2_C0198,5.2933,0.0,2.3026,1.3863,0.0,2.4849,0.6931,1.0986,1.0986,0.0,2.9957,1.3863,2.3979,0.0,1.3863,1.3863,5.1874,2.6391,1.6094,2.9444,0.6931,1.6094,1.7918,1.0986,1.3863,0.6931,1.6094,1.7918,1.0986,0.0
S2_C0199,5.3132,1.7918,0.6931,3.8918,1.7918,2.9444,0.6931,1.3863,0.0,3.6376,2.0794,1.6094,0.6931,1.0986,3.1781,0.6931,5.3423,2.8904,2.7081,4.8978,1.3863,1.9459,1.3863,0.6931,1.9459,0.0,0.0,0.6931,1.7918,0.0
S2_C0200,0.0,3.6109,0.6931,0.0,3.6636,1.0986,0.0,1.0986,1.7918,1.3863,1.0986,1.9459,0.6931,1.9459,0.6931,1.9459,0.6931,0.0,1.7918,0.0,3.0445,0.6931,1.6094,1.0986,0.0,1.0986,2.3979,2.3026,1.0986,3.5553
S2_C0201,1.3863,5.0039,0.6931,1.0986,0.0,2.1972,0.6931,0.0,2.6391,3.3673,0.0,1.6094,3.091,1.7918,4.0943,0.0,4.654,3.5264,1.6094,2.7726,3.8067,0.6931,0.6931,1.6094,1.7918,1.0986,1.0986,1.3863,4.4427,1.6094
S2_C0202,3.2958,0.0,2.7726,1.9459,0.0,3.3322,2.4849,0.6931,2.0794,0.6931,1.7918,0.6931,2.4849,0.6931,5.247,1.7918,3.7136,2.8904,0.6931,0.6931,2.7081,0.6931,0.0,1.9459,2.0794,1.3863,0.6931,0.0,1.6094,1.6094
S2_C0203,4.7095,0.6931,1.0986,3.8067,3.0445,1.6094,0.0,1.6094,1.0986,3.6109,0.6931,0.6931,0.0,1.9459,1.7918,1.0986,2.7726,2.7726,2.0794,4.4998,0.6931,2.6391,1.6094,1.3863,1.9459,1.7918,0.0,1.0986,2.3026,0.6931
S2_C0204,3.1781,1.3863,0.0,3.0445,1.3863,3.2581,1.6094,1.3863,1.9459,2.6391,1.3863,0.6931,0.6931,1.3863,4.6728,0.0,5.2095,3.7136,2.0794,3.0445,1.7918,1.3863,1.3863,1.0986,0.0,0.6931,0.0,1.3863,2.4849,0.6931
S2_C0205,2.8904,1.3863,3.2189,1.6094,1.7918,1.3863,1.0986,1.3863,1.0986,0.6931,2.1972,1.3863,1.3863,2.5649,2.5649,2.3026,0.0,1.0986,0.6931,0.6931,1.6094,0.0,1.3863,1.9459,1.3863,1.3863,2.5649,1.3863,0.6931,2.3979
S2_C0206,0.0,1.9459,0.6931,0.0,3.6376,3.4965,2.7081,1.3863,2.3979,2.3979,1.6094,0.6931,0.0,1.0986,1.9459,1.7918,0.6931,1.3863,2.0794,0.0,2.3026,1.3863,2.3026,0.0,0.0,0.0,1.3863,2.0794,1.3863,0.6931
S2_C0207,2.1972,0.0,2.8332,3.4965,2.7081,0.0,0.0,1.0986,0.0,0.0,1.0986,0.0,0.0,1.0986,0.6931,1.3863,0.0,1.3863,0.6931,2.5649,0.0,0.0,1.7918,0.6931,0.6931,1.6094,1.6094,1.7918,0.0,1.0986
S2_C0208,3.2189,3.5264,5.3033,5.1874,0.0,2.3979,1.0986,1.3863,0.0,0.0,0.6931,1.3863,5.0239,1.6094,0.0,3.2189,1.0986,2.9957,0.6931,1.7918,0.0,2.5649,1.6094,1.7918,3.2189,0.0,1.7918,0.0,2.0794,2.0794
S2_C0209,1.3863,0.6931,2.6391,0.6931,2.9957,1.0986,0.6931,1.0986,0.6931,0.0,1.7918,1.6094,1.6094,0.0,0.0,3.1781,0.0,0.6931,1.0986,0.6931,0.6931,0.6931,1.0986,1.3863,0.0,1.6094,2.3979,1.3863,0.6931,1.7918
S2_C0210,0.6931,3.912,1.0986,0.0,3.9703,1.6094,0.6931,0.0,1.7918,0.6931,1.3863,1.6094,2.3026,1.3863,0.6931,2.4849,0.0,0.0,1.9459,0.0,2.9444,0.0,1.7918,1.0986,0.6931,0.0,1.7918,2.0794,0.6931,3.9703
S2_C0211,0.6931,5.2149,1.7918,0.6931,1.0986,0.0,1.0986,1.0986,1.6094,2.0794,0.0,1.7918,3.1355,2.1972,1.9459,1.0986,1.0986,2.0794,1.7918,3.6109,1.9459,1.3863,0.0,1.7918,2.3979,1.9459,0.6931,0.6931,2.8904,1.9459
S2_C0212,0.0,0.0,2.3979,1.0986,0.0,0.6931,5.1874,2.8332,1.0986,1.0986,2.0794,0.0,0.6931,0.6931,0.0,0.0,0.6931,1.7918,1.3863,0.6931,0.0,3.8286,0.6931,0.6931,2.0794,2.4849,1.7918,1.0986,0.6931,0.0
S2_C0213,0.6931,3.5553,2.8904,0.0,4.4659,0.6931,0.0,0.6931,0.0,0.0,1.7918,1.6094,2.3026,2.0794,0.0,4.1897,0.0,0.0,0.6931,0.0,1.3863,0.6931,1.6094,2.3979,0.6931,0.6931,2.5649,2.3026,0.0,4.5109
S2_C0214,3.8067,0.6931,4.6821,1.0986,2.0794,0.6931,1.6094,1.3863,0.6931,0.0,1.3863,2.0794,2.0794,2.5649,2.9444,1.9459,0.6931,0.0,0.0,1.6094,1.6094,0.0,0.0,1.3863,1.7918,1.6094,2.0794,0.0,0.6931,2.3979
S2_C0215,0.6931,5.2679,0.6931,0.0,5.3327,1.9459,0.0,1.0986,1.3863,0.0,0.0,1.7918,2.0794,1.0986,0.0,1.7918,0.0,0.0,3.3673,1.9459,2.3026,2.0794,1.9459,0.6931,1.0986,1.0986,0.6931,2.3026,0.0,1.9459
S2_C0216,1.0986,0.0,0.0,2.1972,1.0986,1.0986,0.6931,1.3863,1.0986,4.0943,3.0445,0.6931,0.0,1.6094,0.0,1.0986,0.6931,0.0,1.6094,1.0986,1.0986,1.6094,0.6931,1.0986,0.6931,1.6094,0.0,1.6094,0.0,1.0986
S2_C0217,2.3026,0.0,3.1355,2.9957,2.7081,0.6931,0.0,1.3863,0.6931,1.0986,0.6931,1.3863,0.0,1.0986,1.0986,2.4849,0.0,2.0794,1.0986,3.2189,0.0,1.0986,1.0986,1.0986,0.0,2.7081,1.9459,1.0986,0.0,1.3863
S2_C0218,2.1972,1.9459,2.8904,1.6094,1.3863,2.7726,0.0,0.6931,0.6931,0.0,2.0794,1.7918,2.7081,2.0794,2.4849,3.6376,0.0,0.6931,0.0,0.0,2.1972,0.0,1.3863,2.5649,0.6931,0.6931,2.3026,1.6094,0.0,4.5218
S2_C0219,2.3026,3.3322,5.2679,0.0,4.3694,0.6931,0.0,1.0986,0.0,0.6931,0.0,1.6094,2.3979,1.6094,0.0,2.3979,0.0,2.0794,1.0986,4.9767,0.0,1.3863,0.0,1.0986,1.7918,2.1972,1.9459,0.0,1.0986,2.1972
S2_C0220,0.0,2.1972,0.6931,1.0986,2.9444,2.3979,0.0,0.6931,1.0986,1.0986,0.0,1.0986,1.0986,0.0,0.0,2.3026,0.6931,1.3863,1.6094,1.6094,1.0986,1.3863,1.9459,1.0986,0.0,0.6931,0.0,2.3979,0.0,1.0986
S2_C0221,3.8501,2.0794,0.6931,2.8332,0.6931,2.4849,1.0986,0.6931,1.3863,2.4849,1.0986,0.6931,0.6931,0.6931,4.0073,1.0986,5.1059,3.3322,1.3863,3.2958,1.0986,1.0986,1.3863,0.6931,1.6094,0.6931,0.0,1.7918,2.1972,0.0
S2_C0222,1.0986,4.4543,3.1781,0.0,4.6728,1.0986,0.0,1.3863,1.6094,0.0,1.0986,1.6094,3.2189,1.6094,0.0,4.5747,0.0,0.0,1.3863,0.0,2.8332,0.6931,1.6094,2.9957,0.0,0.0,2.3026,1.9459,0.6931,5.4381
S2_C0223,0.0,5.0499,0.0,0.0,4.1897,1.6094,0.0,1.0986,2.0794,2.7081,0.0,0.6931,1.7918,2.4849,0.0,0.0,0.6931,0.0,3.2958,1.0986,2.9444,1.0986,1.6094,1.3863,0.6931,1.3863,2.0794,1.6094,1.3863,2.0794
S2_C0224,3.2958,1.0986,0.0,3.8712,2.3026,1.3863,0.0,1.3863,0.0,3.912,0.6931,1.3863,0.0,2.3026,2.1972,1.0986,2.4849,2.7081,1.6094,4.1431,0.6931,1.9459,0.6931,0.0,1.0986,2.5649,0.0,0.6931,1.6094,0.0
S2_C0225,0.6931,4.3694,0.0,0.0,2.3979,0.0,1.0986,1.0986,1.7918,2.9444,0.0,1.6094,1.3863,2.4849,1.0986,0.0,1.0986,1.3863,2.3979,2.8904,2.9957,1.0986,0.0,1.3863,2.0794,1.3863,1.0986,1.3863,2.3979,0.6931
S2_C0226,2.3979,1.3863,2.4849,1.7918,1.6094,1.6094,0.6931,0.0,0.0,0.6931,1.0986,1.6094,0.6931,1.6094,2.9957,2.4849,1.0986,0.0,0.0,0.0,2.3979,0.6931,1.3863,2.4849,0.0,0.6931,2.0794,0.6931,0.0,3.1781
S2_C0227,0.0,2.0794,0.0,1.0986,3.2581,3.7377,2.3979,0.0,3.2189,1.7918,1.3863,0.6931,0.6931,0.0,2.0794,2.1972,1.3863,1.9459,2.3026,0.6931,2.8904,1.6094,2.3026,1.0986,0.0,0.0,0.6931,2.6391,0.0,1.6094
S2_C0228,0.0,5.2883,0.0,0.0,4.7791,0.0,0.6931,0.6931,2.0794,2.6391,0.6931,1.0986,1.3863,2.3979,0.0,0.0,0.0,0.6931,3.6376,2.3026,2.7726,1.3863,1.0986,1.0986,1.3863,1.7918,0.6931,1.0986,2.1972,1.6094
S2_C0229,0.0,0.0,0.6931,1.6094,0.0,0.0,2.3026,0.6931,0.6931,3.0445,2.3026,1.0986,0.0,0.0,0.0,0.0,1.9459,0.0,0.6931,0.0,0.0,1.3863,1.3863,1.3863,0.0,1.6094,2.0794,1.0986,1.0986,1.0986
S2_C0230,0.0,0.0,0.0,2.4849,1.0986,0.6931,1.7918,1.6094,1.9459,3.9512,3.1781,0.6931,0.0,1.6094,0.0,0.6931,0.6931,0.0,1.6094,0.6931,0.0,0.0,1.0986,1.0986,0.0,2.0794,0.0,1.3863,0.0,0.6931
S2_C0231,1.7918,1.0986,0.0,2.4849,0.6931,3.8067,1.0986,1.0986,2.4849,2.3026,1.6094,0.0,0.0,1.0986,4.4998,0.6931,4.5433,2.8332,0.6931,1.7918,1.9459,0.6931,1.6094,1.3863,1.0986,1.0986,1.3863,2.3979,2.4849,1.6094
S2_C0232,0.0,2.7081,2.1972,0.0,3.7612,1.6094,1.0986,0.6931,1.9459,0.0,2.4849,1.9459,2.3026,1.9459,0.0,3.7136,0.0,0.0,0.0,0.0,1.3863,0.0,1.6094,2.6391,1.3863,0.0,1.7918,1.9459,0.0,3.6109
S2_C0233,2.5649,0.6931,0.0,3.8501,1.9459,0.6931,0.6931,1.0986,1.3863,3.9512,0.6931,0.6931,0.0,1.0986,1.0986,0.0,1.6094,2.4849,1.7918,3.912,0.6931,2.5649,0.0,0.6931,1.0986,2.3026,0.0,1.3863,2.3026,0.0
S2_C0234,0.0,0.0,0.0,1.3863,0.0,0.0,4.7095,1.7918,0.6931,3.0445,2.4849,1.3863,0.0,0.6931,0.0,0.0,1.3863,0.6931,1.6094,0.0,0.0,1.9459,0.6931,1.6094,1.3863,2.7726,1.9459,0.6931,0.6931,0.0
S2_C0235,0.6931,0.0,0.0,2.1972,0.0,0.0,2.5649,1.9459,1.6094,3.5835,3.091,1.9459,0.6931,1.0986,0.0,0.0,2.3026,0.6931,1.0986,0.6931,1.0986,1.3863,1.3863,0.6931,1.0986,2.3979,1.3863,1.6094,0.0,0.6931
S2_C0236,3.4965,1.3863,3.7612,1.0986,0.0,3.3322,1.0986,1.0986,0.6931,0.0,1.9459,1.6094,3.0445,1.3863,5.3327,2.0794,1.6094,1.3863,0.0,1.6094,2.9957,0.0,1.3863,0.6931,1.0986,1.0986,2.3026,2.0794,0.0,3.5264
S2_C0237,2.3026,0.6931,1.3863,1.0986,2.1972,1.3863,0.6931,0.6931,0.0,0.6931,2.3026,1.6094,1.0986,1.9459,1.7918,1.3863,0.0,0.0,0.0,0.0,2.0794,0.0,1.0986,2.4849,0.6931,0.0,0.6931,1.6094,0.6931,2.5649
S2_C0238,2.9957,3.1781,5.3083,5.3033,0.6931,2.9957,0.6931,1.6094,0.0,0.6931,0.0,1.9459,4.4543,1.7918,0.0,3.2958,0.6931,2.1972,0.6931,0.6931,0.6931,2.5649,0.6931,2.0794,3.3673,0.0,1.0986,0.0,1.9459,1.7918
S2_C0239,1.6094,1.9459,1.6094,0.0,2.8332,1.0986,0.0,0.6931,1.9459,0.6931,1.0986,1.6094,1.6094,1.0986,0.0,2.7081,1.0986,0.6931,0.6931,0.6931,1.6094,0.6931,1.0986,2.1972,0.0,1.0986,2.3026,2.3979,1.3863,3.091
S2_C0240,1.3863,0.0,0.0,3.091,0.6931,2.7081,0.6931,1.6094,1.3863,3.0445,1.9459,1.6094,0.0,1.3863,1.9459,0.6931,2.3026,1.9459,1.6094,1.3863,1.3863,2.0794,1.0986,1.0986,0.0,0.6931,1.0986,1.0986,1.7918,0.6931
S2_C0241,1.3863,5.3033,0.6931,0.0,0.0,1.3863,0.6931,1.3863,1.7918,2.8332,0.6931,1.6094,2.9444,2.5649,3.3673,0.6931,3.4012,2.4849,2.1972,2.6391,3.6109,1.3863,1.3863,0.6931,2.8904,1.0986,0.6931,1.3863,4.0431,1.7918
S2_C0242,3.434,0.6931,3.4965,1.6094,1.7918,1.0986,0.0,1.6094,0.6931,0.6931,1.0986,0.0,1.0986,1.9459,1.6094,2.0794,0.0,0.6931,0.6931,2.1972,0.6931,1.0986,0.0,1.6094,1.6094,1.0986,1.0986,1.3863,1.0986,1.7918
S2_C0243,0.0,3.2581,0.0,0.0,0.0,3.9703,1.9459,1.0986,3.2189,1.9459,1.3863,1.0986,0.6931,1.0986,4.7185,1.6094,2.9444,2.5649,1.9459,0.6931,3.8067,1.0986,1.7918,1.3863,1.0986,0.0,0.0,2.6391,1.6094,2.0794
S2_C0244,0.6931,2.9444,0.0,0.0,3.1781,1.0986,0.6931,0.6931,2.0794,0.6931,1.0986,1.0986,0.6931,1.9459,0.6931,2.0794,0.0,0.0,1.0986,0.6931,2.0794,0.0,1.7918,1.0986,0.6931,0.0,2.1972,1.9459,1.0986,3.091
S2_C0245,3.2189,3.7612,5.3375,5.3279,1.3863,2.3026,0.0,2.3979,1.0986,0.0,0.0,1.9459,5.2679,1.6094,0.0,4.2905,0.6931,2.8904,0.6931,1.0986,0.0,2.7726,0.6931,2.1972,3.2958,0.6931,2.1972,0.0,2.6391,1.3863
S2_C0246,0.0,0.0,0.0,2.0794,1.6094,0.0,2.7081,1.6094,1.6094,3.5264,3.5264,0.6931,0.6931,1.3863,0.0,0.0,0.0,0.0,1.0986,0.0,0.6931,1.3863,0.6931,1.6094,0.0,1.9459,0.6931,1.7918,0.0,0.0
S2_C0247,2.5649,1.3863,0.6931,0.6931,0.0,3.091,2.5649,1.0986,2.1972,1.0986,1.6094,1.6094,2.5649,0.6931,5.2983,0.6931,4.6634,2.9444,0.0,2.5649,3.4965,1.3863,1.3863,1.6094,1.7918,1.0986,1.6094,1.3863,1.0986,1.0986
S2_C0248,0.0,3.2581,0.6931,0.0,4.3438,2.8332,0.0,1.0986,2.3026,1.0986,1.0986,1.6094,1.6094,0.6931,0.0,1.9459,0.6931,1.0986,2.6391,1.3863,1.6094,1.7918,2.4849,0.6931,0.6931,0.0,1.3863,2.3026,0.0,1.6094
S2_C0249,0.6931,0.0,0.0,1.9459,0.6931,1.6094,1.3863,1.7918,0.0,3.0445,2.6391,1.0986,0.0,1.3863,0.0,0.6931,0.6931,0.6931,0.6931,0.0,1.0986,1.0986,0.6931,1.6094,0.0,1.0986,0.0,1.3863,0.6931,0.6931
S2_C0250,2.6391,0.0,0.6931,2.0794,1.0986,0.6931,0.6931,1.0986,0.0,1.3863,0.6931,1.3863,0.0,1.7918,0.0,1.6094,1.6094,0.6931,1.0986,1.9459,1.0986,1.3863,0.0,0.6931,1.3863,1.6094,1.6094,1.0986,0.0,0.6931
S2_C0251,0.0,2.7081,0.0,0.6931,3.5835,3.4965,2.5649,1.3863,2.3979,0.0,1.7918,0.6931,1.0986,1.0986,1.7918,1.7918,0.6931,0.6931,2.8904,0.6931,2.6391,1.6094,2.3979,0.6931,1.0986,0.6931,0.6931,2.1972,0.6931,1.9459
S2_C0252,3.8501,2.0794,5.2364,3.091,1.0986,1.7918,0.6931,1.0986,0.6931,0.0,1.3863,1.3863,4.2485,2.1972,3.091,2.3979,0.0,1.9459,0.0,2.1972,0.0,0.0,0.6931,1.6094,2.5649,0.6931,1.6094,1.0986,1.3863,2.7081
S2_C0253,0.0,3.4657,0.0,0.0,2.0794,4.1589,2.8904,1.3863,3.2189,2.7081,1.6094,1.6094,1.7918,1.6094,4.7185,1.0986,3.0445,2.3026,1.7918,0.6931,4.2195,1.0986,2.4849,1.0986,1.3863,0.6931,0.0,2.9444,1.9459,2.3026
S2_C0254,0.0,0.0,0.0,1.3863,0.6931,0.6931,3.7842,1.7918,0.6931,3.091,3.4012,0.6931,0.0,1.3863,0.6931,0.0,1.0986,0.6931,1.7918,0.0,0.0,1.6094,0.6931,1.3863,0.0,1.9459,1.6094,0.0,0.0,0.0
S2_C0255,0.6931,0.0,1.3863,1.6094,0.0,0.0,4.1109,2.4849,1.6094,1.0986,2.8904,0.0,1.6094,0.0,0.6931,0.6931,0.6931,1.0986,2.3026,1.0986,0.6931,2.9957,0.6931,0.6931,1.3863,1.9459,2.1972,0.0,0.6931,0.0
S2_C0256,4.1109,3.7136,5.2679,4.3175,2.0794,0.6931,0.0,1.6094,0.0,0.0,0.0,1.3863,5.3132,1.7918,1.6094,3.5264,0.0,1.9459,0.6931,3.091,1.0986,2.0794,1.0986,1.6094,3.0445,0.0,2.0794,0.0,1.9459,2.1972
S2_C0257,0.0,1.6094,0.0,0.6931,0.6931,4.1271,3.1781,1.3863,2.9444,2.4849,2.3026,0.6931,0.6931,1.0986,4.8978,0.6931,3.091,2.1972,1.7918,0.0,3.091,1.9459,2.3026,1.0986,0.6931,0.0,0.6931,2.5649,1.3863,1.0986
S2_C0258,0.0,0.0,0.0,1.3863,0.0,0.0,3.4012,1.6094,0.6931,3.091,2.7726,1.3863,0.6931,1.0986,0.0,0.0,2.1972,0.6931,0.6931,0.0,0.0,1.6094,1.0986,2.0794,0.6931,2.3979,1.0986,0.0,1.0986,0.0
S2_C0259,1.3863,0.0,0.6931,2.7081,1.6094,0.0,1.6094,1.9459,0.0,3.5835,3.2189,0.6931,0.0,0.6931,1.3863,1.0986,1.0986,0.0,0.0,0.0,1.0986,1.0986,1.0986,2.0794,0.6931,1.0986,1.0986,1.3863,0.0,0.6931
S2_C0260,0.6931,3.3673,1.3863,0.0,3.4965,1.0986,0.0,1.0986,1.3863,0.0,0.6931,1.3863,2.0794,1.7918,1.0986,1.9459,0.0,1.0986,1.6094,0.0,3.4657,1.0986,1.3863,1.6094,1.3863,0.6931,2.4849,1.9459,1.6094,3.9703
S2_C0261,2.0794,0.6931,2.7081,1.0986,0.6931,1.0986,0.0,1.3863,1.0986,0.6931,2.7081,1.0986,2.3979,0.0,0.0,2.1972,0.0,0.6931,1.6094,0.0,1.3863,1.9459,1.6094,1.3863,1.0986,1.3863,2.3026,1.7918,0.6931,1.0986
S2_C0262,1.0986,0.0,4.1589,1.3863,0.6931,1.0986,3.9512,2.1972,1.0986,0.0,2.3026,0.6931,2.8332,0.0,0.6931,1.3863,2.6391,3.0445,1.7918,1.7918,0.6931,3.2189,0.6931,0.6931,2.6391,2.3026,1.7918,0.6931,1.3863,0.0
S2_C0263,0.0,2.3026,0.0,1.3863,1.9459,4.4543,3.3673,1.3863,3.1355,2.1972,2.3026,1.0986,1.3863,0.0,4.3944,1.6094,1.6094,2.4849,1.6094,0.6931,2.9444,1.0986,2.3026,1.0986,0.0,1.3863,0.6931,2.3026,0.6931,1.6094
S2_C0264,2.8904,0.0,2.1972,1.7918,1.7918,0.0,1.0986,1.6094,0.6931,0.6931,1.3863,1.0986,1.3863,1.6094,1.3863,1.9459,1.0986,0.6931,1.0986,2.5649,0.0,1.0986,1.0986,1.9459,0.0,1.0986,0.6931,0.0,0.6931,1.9459
S2_C0265,0.6931,1.9459,0.0,2.5649,1.0986,3.0445,1.3863,1.0986,2.1972,3.5835,1.3863,0.0,0.0,0.6931,4.6634,0.6931,4.5109,3.3322,1.3863,2.3026,2.0794,1.3863,2.0794,1.0986,1.3863,1.0986,1.3863,2.0794,2.5649,0.6931
S2_C0266,2.3026,1.7918,0.0,2.3026,0.0,3.0445,0.6931,1.0986,1.6094,1.7918,1.0986,0.6931,1.0986,0.6931,3.5835,1.3863,4.0073,2.8904,1.6094,1.9459,1.9459,1.7918,2.0794,2.0794,0.6931,0.0,0.6931,2.3979,2.3026,0.6931
S2_C0267,2.1972,0.6931,2.3979,0.0,0.6931,1.6094,0.6931,1.6094,0.6931,0.0,2.0794,1.3863,1.7918,0.0,0.0,2.1972,0.6931,1.0986,0.6931,0.6931,0.0,0.0,1.6094,1.0986,0.6931,1.3863,0.6931,1.7918,0.6931,1.6094
S2_C0268,0.0,3.091,0.6931,0.0,1.9459,2.7081,0.6931,0.6931,2.0794,2.0794,1.0986,0.6931,0.6931,0.0,2.0794,1.7918,1.0986,1.0986,1.7918,0.0,2.9957,0.0,1.9459,1.0986,1.0986,0.6931,0.6931,2.3026,1.0986,2.7081
S2_C0269,0.6931,1.3863,0.6931,2.3026,3.0445,2.0794,1.0986,1.0986,1.3863,0.0,1.3863,1.0986,1.6094,0.6931,0.0,1.7918,0.0,1.6094,1.3863,1.3863,0.6931,1.9459,1.9459,1.0986,1.3863,1.0986,1.9459,1.6094,0.0,0.6931
S2_C0270,0.6931,2.8332,2.3026,0.0,4.1431,1.3863,0.0,1.3863,0.6931,0.0,1.3863,1.9459,2.0794,0.6931,0.0,3.7136,0.0,0.0,1.0986,0.0,1.3863,0.0,1.0986,2.3979,0.6931,1.0986,1.6094,2.5649,0.6931,3.4012
S2_C0271,1.6094,3.0445,0.6931,2.8904,0.0,3.3322,1.0986,1.6094,2.0794,2.4849,0.6931,1.7918,1.7918,0.6931,4.9488,0.6931,5.1059,4.2047,1.0986,2.1972,2.3979,1.6094,0.6931,1.0986,2.5649,1.6094,0.6931,0.6931,3.8712,1.3863
