transcript_id,x_location,y_location,z_location,feature_name,overlaps_nucleus,cell_id,true_cell_id,true_cell_type
7981,153.35406371748635,65.88166464232965,0.0,GENE18,1,27,27,2
7982,255.60391679380717,-21.307456213461165,0.0,GENE06,0,-1,9,0
7983,81.8810045045998,313.643579606742,0.0,GENE07,0,-1,113,0
7984,217.06426608901103,232.6896768431947,0.0,GENE00,1,95,95,1
7985,-3.5263225217822765,-1.7018355781018597,0.0,GENE12,0,-1,0,0
7986,263.82195989560944,202.3631873839774,0.0,GENE13,1,75,75,3
7987,302.3627329192163,29.08915914653071,0.0,GENE20,1,21,21,0
7988,289.1210327938612,135.3146113305956,0.0,GENE12,0,-1,65,0
7989,257.6512737005888,-16.166929102303026,0.0,GENE19,0,-1,9,0
7990,25.79543063274994,25.92031394412709,0.0,GENE19,0,-1,12,3
7991,167.9714251712231,108.36663546959899,0.0,GENE05,1,39,39,1
7992,268.17967624699804,-5.800802592775942,0.0,GENE13,1,9,9,0
7993,221.62707735384197,88.54488404177191,0.0,GENE01,0,-1,-1,-1
7994,134.2689398115981,173.1231090655606,0.0,GENE10,0,-1,71,0
7995,156.27111794541253,172.42814345732552,0.0,GENE04,0,-1,-1,-1
7996,133.9154486738994,224.24878677593978,0.0,GENE21,0,-1,92,3
7997,211.50963433164435,112.2989365451703,0.0,GENE06,1,51,51,0
7998,90.41291955166344,306.0822015658866,0.0,GENE02,1,113,113,0
7999,81.41033781450153,281.8207777542675,0.0,GENE08,0,-1,-1,-1
8000,35.311932205920236,212.10105107691004,0.0,GENE02,1,78,78,2
8001,21.068553796748564,168.90925064198197,0.0,GENE20,0,-1,67,0
8002,166.4050767949126,69.40001500036847,0.0,GENE10,0,-1,-1,-1
8003,144.4660516973762,7.202965804294365,0.0,GENE22,0,-1,5,2
8004,315.657287971716,190.99373463923388,0.0,GENE12,0,-1,87,3
8005,157.01915180116703,84.20269819446949,0.0,GENE07,0,-1,-1,-1
8006,-11.253244722999295,255.44295449323965,0.0,GENE02,0,-1,-1,-1
8007,229.88127315479454,165.59306710215088,0.0,GENE23,0,-1,-1,-1
8008,126.31836808613839,269.9953278982798,0.0,GENE17,0,-1,103,1
8009,23.242805366492608,71.72741577836952,0.0,GENE18,1,23,23,2
8010,84.6368117122137,306.1218747392341,0.0,GENE07,1,113,113,0
8011,36.570303878327564,65.3373506189575,0.0,GENE07,0,-1,23,2
8012,208.9264422057247,18.39053173354992,0.0,GENE01,0,-1,7,2
8013,-10.969128502559347,98.16567440943558,0.0,GENE13,0,-1,33,0
8014,321.62086490846536,101.55141004781989,0.0,GENE03,0,-1,-1,-1
8015,35.93618025786088,148.11713091217604,0.0,GENE21,1,56,56,3
8016,206.09903721847584,212.08731096034833,0.0,GENE05,1,84,84,1
8017,57.783125044792584,195.94903314115786,0.0,GENE00,1,79,79,1
8018,226.87947388562642,287.8596982823941,0.0,GENE10,0,-1,117,3
8019,248.25850706552706,186.25388042342075,0.0,GENE11,0,-1,-1,-1
8020,148.55921782303813,6.130532588172836,0.0,GENE12,1,5,5,2
8021,50.81694965768972,293.28964463584845,0.0,GENE01,1,112,112,2
8022,182.24533418045866,59.2057480869555,0.0,GENE13,1,28,28,0
8023,50.99473276573639,249.89297507882563,0.0,GENE08,0,-1,90,3
8024,21.84735786325355,250.46224926718008,0.0,GENE12,0,-1,88,2
8025,54.646551353666865,131.03081922014496,0.0,GENE14,0,-1,-1,-1
8026,277.71435669083013,194.98332387956253,0.0,GENE14,0,-1,86,1
8027,42.83655958924868,244.12699380532922,0.0,GENE12,1,89,89,0
8028,197.82467681301046,153.91756662868718,0.0,GENE13,0,-1,62,0
8029,97.64703754525344,282.720417327192,0.0,GENE21,0,-1,102,1
8030,24.355895943047457,201.89883762990166,0.0,GENE05,0,-1,-1,-1
8031,162.5971386389935,160.0786210308048,0.0,GENE06,0,-1,60,0
8032,85.62632360570458,309.9938303161821,0.0,GENE13,1,113,113,0
8033,26.306511042936158,128.32490775797245,0.0,GENE15,1,45,45,1
8034,266.2275116965884,202.63548824474722,0.0,GENE10,0,-1,86,1
8035,243.22069090846543,174.9242181737869,0.0,GENE20,0,-1,74,0
8036,128.85293463366617,-16.681611754991906,0.0,GENE07,0,-1,-1,-1
8037,114.6065027713338,199.65975952055067,0.0,GENE21,1,81,81,3
8038,86.71010216798166,308.4971350421105,0.0,GENE07,1,113,113,0
8039,119.74241461020367,93.58349422471903,0.0,GENE02,1,37,37,2
8040,210.35355651171386,59.79532196869464,0.0,GENE00,0,-1,-1,-1
8041,182.99198297162442,40.53291131873616,0.0,GENE12,0,-1,17,0
8042,237.86673114424767,65.35087437771546,0.0,GENE01,0,-1,30,2
8043,150.0067216626359,93.26095254119842,0.0,GENE07,0,-1,38,1
8044,293.710953100215,190.87559210766696,0.0,GENE14,1,76,76,1
8045,293.4459821129104,192.93639438042163,0.0,GENE11,0,-1,-1,-1
8046,48.040247104515934,293.20107657540655,0.0,GENE03,1,112,112,2
8047,278.90935932765916,98.46989522965423,0.0,GENE05,0,-1,42,1
8048,309.99864881401436,31.941693473592263,0.0,GENE12,1,21,21,0
8049,252.15105576847512,214.72713507208428,0.0,GENE05,0,-1,85,1
8050,101.21087672095197,174.5358812319483,0.0,GENE12,0,-1,70,0
8051,175.68839689862332,119.91390304360638,0.0,GENE11,0,-1,50,0
8052,65.78875982528736,194.76617571464095,0.0,GENE15,0,-1,79,1
8053,211.24797887621685,286.5010692987935,0.0,GENE08,1,117,117,3
8054,247.41199242591074,177.9610323978288,0.0,GENE00,0,-1,85,1
8055,107.78076570239509,3.696749949425114,0.0,GENE14,0,-1,4,1
8056,-12.79457744218211,60.008501977707695,0.0,GENE00,0,-1,-1,-1
8057,107.29523720279985,117.9019959150615,0.0,GENE22,0,-1,47,2
8058,32.499180198314576,129.52274318771322,0.0,GENE02,0,-1,-1,-1
8059,215.94714061807585,216.76528988166874,0.0,GENE15,0,-1,95,1
8060,205.70019993274255,223.0645756162308,0.0,GENE15,0,-1,84,1
8061,175.33742504237142,280.30146682807475,0.0,GENE01,0,-1,105,1
8062,172.7778845781038,301.82223269058534,0.0,GENE15,1,116,116,3
8063,312.27622719518257,73.59965431239934,0.0,GENE15,0,-1,-1,-1
8064,296.53112467189976,191.6527565919833,0.0,GENE09,1,76,76,1
8065,9.890782117717906,0.004412810182944593,0.0,GENE07,1,0,0,0
8066,232.96054119083328,120.50441528710296,0.0,GENE21,0,-1,52,3
8067,181.6129102831546,7.5029753756431585,0.0,GENE22,0,-1,6,2
8068,230.54870594991235,131.2424211206566,0.0,GENE21,1,52,52,3
8069,153.86116838238652,208.82439887509304,0.0,GENE14,1,82,82,0
8070,120.01921889957661,81.8042729820536,0.0,GENE02,0,-1,37,2
8071,316.03239159438203,193.66759112619283,0.0,GENE15,0,-1,87,3
8072,307.5297215182163,316.03365400584966,0.0,GENE05,0,-1,-1,-1
8073,213.86600377099,307.7340204567689,0.0,GENE12,0,-1,117,3
8074,233.0594685954921,299.7391006160544,0.0,GENE16,0,-1,118,0
8075,309.23907848523476,35.563221680909805,0.0,GENE03,1,21,21,0
8076,37.7869555965536,43.628473845179144,0.0,GENE13,0,-1,-1,-1
8077,68.16621543022046,230.56701925776193,0.0,GENE06,0,-1,91,1
8078,168.3741172537613,90.66750315627046,0.0,GENE15,0,-1,39,1
8079,147.00963929069195,121.79754899330473,0.0,GENE15,1,49,49,1
8080,178.351555087278,59.99424904234841,0.0,GENE07,1,28,28,0
8081,96.53667218996922,260.821555536544,0.0,GENE17,0,-1,102,1
8082,34.07193408905267,94.84437757638027,0.0,GENE21,0,-1,34,2
8083,119.66561902806986,255.97203329936266,0.0,GENE15,1,103,103,1
8084,1.3534184850060962,229.95270203936548,0.0,GENE18,0,-1,88,2
8085,68.89842313352193,253.55855005755515,0.0,GENE00,0,-1,102,1
8086,300.8353416616841,52.70034249883977,0.0,GENE05,0,-1,32,1
8087,225.44715449791448,142.67251152593047,0.0,GENE08,0,-1,52,3
8088,116.0891993437513,89.95602109704394,0.0,GENE12,1,37,37,2
8089,265.0536453422257,68.87653729110419,0.0,GENE10,1,31,31,0
8090,127.76687569072098,-1.5761022681133596,0.0,GENE12,0,-1,5,2
8091,28.19285811732753,205.51556748783156,0.0,GENE12,0,-1,78,2
8092,177.80835580772347,182.88018491575517,0.0,GENE12,1,72,72,3
8093,-1.2270151330237642,109.44223314916195,0.0,GENE14,0,-1,44,1
8094,175.43971908070964,127.96269619236756,0.0,GENE19,1,50,50,0
8095,206.17167490594795,1.1049980521673568,0.0,GENE12,0,-1,7,2
8096,151.932310636684,34.65408750892782,0.0,GENE15,0,-1,16,1
8097,146.48144399134677,181.6923262947036,0.0,GENE21,0,-1,71,0
8098,-9.155362085995925,269.7297645807116,0.0,GENE21,0,-1,-1,-1
8099,10.027232689267397,132.7172544455414,0.0,GENE04,0,-1,44,1
8100,237.41708276303888,19.763730681219435,0.0,GENE19,0,-1,-1,-1
8101,265.48572061254663,251.15359824427094,0.0,GENE21,0,-1,97,3
8102,221.24181367217443,98.88111424217198,0.0,GENE15,0,-1,-1,-1
8103,55.02481762032956,265.1335954258391,0.0,GENE20,1,101,101,2
8104,207.29072607407352,64.41539273351135,0.0,GENE15,1,29,29,1
8105,131.76797884506396,153.86112807434532,0.0,GENE13,0,-1,59,0
8106,320.78715562208265,306.0053717567983,0.0,GENE15,0,-1,-1,-1
8107,310.96061866508717,296.5493517739804,0.0,GENE02,0,-1,-1,-1
8108,119.62033758544638,296.84546410929175,0.0,GENE21,0,-1,114,1
8109,152.03559783511957,271.6866627527877,0.0,GENE20,0,-1,104,0
8110,81.30518345209178,275.459094193489,0.0,GENE21,0,-1,102,1
8111,-8.204854388799466,-6.233288073054603,0.0,GENE20,0,-1,0,0
8112,27.89155586596552,303.5800603503087,0.0,GENE12,1,111,111,2
8113,183.5864357192304,4.208210165354876,0.0,GENE12,1,6,6,2
8114,56.564060913142995,199.67143567093507,0.0,GENE14,0,-1,79,1
8115,168.03248618804625,212.59955328307345,0.0,GENE02,0,-1,83,2
8116,17.09636398161691,71.47848678825417,0.0,GENE01,0,-1,23,2
8117,258.2510725092519,207.50865631093723,0.0,GENE10,0,-1,75,3
8118,178.84141471193752,268.4388493474616,0.0,GENE00,1,105,105,1
8119,109.45496418279734,193.4599755744421,0.0,GENE12,0,-1,81,3
8120,3.205914291117696,226.80584907137003,0.0,GENE10,0,-1,77,0
8121,-2.9790983035664658,157.43116828833195,0.0,GENE12,1,55,55,3
8122,3.3673438976909655,120.84810715957342,0.0,GENE06,1,44,44,1
8123,303.058986026685,268.07866245500435,0.0,GENE21,1,109,109,3
8124,142.43545041095174,41.81192148819856,0.0,GENE21,0,-1,16,1
8125,168.6988834492652,102.72745384878013,0.0,GENE20,1,39,39,1
8126,19.174066478188138,209.32184551971406,0.0,GENE12,0,-1,77,0
8127,242.35440997686376,275.79454708075525,0.0,GENE21,0,-1,107,1
8128,146.41645404365326,93.68182524088772,0.0,GENE21,0,-1,38,1
8129,244.7666651630531,55.625097052636065,0.0,GENE12,1,30,30,2
8130,225.66945146201448,295.4115633080574,0.0,GENE11,0,-1,-1,-1
8131,167.5068025716684,298.4577961838981,0.0,GENE21,1,116,116,3
8132,157.59794463367993,152.31042000053895,0.0,GENE19,1,60,60,0
8133,239.68782065151666,66.08731834176902,0.0,GENE13,0,-1,30,2
8134,220.27221756534743,114.06371330821202,0.0,GENE11,0,-1,51,0
8135,174.47900958884026,248.9916954155783,0.0,GENE08,0,-1,-1,-1
8136,81.67733478486977,135.04489683138885,0.0,GENE11,0,-1,58,0
8137,32.22604044318071,237.68163488714384,0.0,GENE07,0,-1,78,2
8138,58.954715407485374,145.99095483643953,0.0,GENE06,0,-1,57,0
8139,154.39182289635914,147.59676508799396,0.0,GENE10,0,-1,60,0
8140,218.4756199369832,232.45012858366965,0.0,GENE03,0,-1,95,1
8141,71.71410451040599,133.176712091902,0.0,GENE04,0,-1,-1,-1
8142,5.803807818640729,247.09376770275796,0.0,GENE02,1,88,88,2
8143,131.69104531096144,260.8284855425042,0.0,GENE03,0,-1,-1,-1
8144,49.730221165896964,288.95576471863234,0.0,GENE18,1,112,112,2
8145,189.2238986349214,273.05682788812425,0.0,GENE11,0,-1,106,0
8146,-0.5837146586291262,298.7613013796012,0.0,GENE22,1,110,110,1
8147,154.5803329478265,243.86842180608335,0.0,GENE21,0,-1,93,3
8148,22.68594892660487,172.94326000154865,0.0,GENE19,1,67,67,0
8149,12.971067316182475,7.288491307175475,0.0,GENE07,0,-1,0,0
8150,242.93533990115304,46.66394199596776,0.0,GENE12,0,-1,30,2
8151,105.89117161046606,179.36047135490963,0.0,GENE07,0,-1,70,0
8152,293.9121280914371,188.84759536067907,0.0,GENE07,1,76,76,1
8153,53.79082434089997,282.75453306868684,0.0,GENE07,0,-1,112,2
8154,148.56735563114486,61.678259524629816,0.0,GENE12,0,-1,27,2
8155,216.5991861365428,11.116887995839322,0.0,GENE02,0,-1,7,2
8156,18.816047366930114,77.93344775414059,0.0,GENE18,0,-1,23,2
8157,286.6788147087893,206.24625234356643,0.0,GENE00,0,-1,76,1
8158,291.5916104969441,94.01080833896208,0.0,GENE21,1,43,43,3
8159,-0.9713597851490725,187.64539034491327,0.0,GENE12,0,-1,66,3
8160,286.2192673677845,124.85350143271096,0.0,GENE17,0,-1,-1,-1
8161,150.49576548833312,212.80566642787366,0.0,GENE19,1,82,82,0
8162,118.68349046756111,157.3520575970955,0.0,GENE07,0,-1,59,0
8163,213.1875992607324,122.22582935128285,0.0,GENE20,1,51,51,0
8164,83.06649505388776,-4.5262124357733775,0.0,GENE07,0,-1,3,3
8165,173.7692850589853,220.27597493554893,0.0,GENE22,1,83,83,2
8166,8.396972248445634,227.54066627109253,0.0,GENE06,0,-1,77,0
8167,92.63184615759818,71.19470539218493,0.0,GENE17,0,-1,25,1
8168,282.7254811743768,87.20668147206062,0.0,GENE00,0,-1,42,1
8169,192.41410134935148,7.481410447334548,0.0,GENE22,0,-1,6,2
8170,17.74402220268613,186.76126108232532,0.0,GENE19,0,-1,67,0
8171,58.59996305275675,52.28719351418129,0.0,GENE00,1,24,24,3
8172,130.42695211484647,245.78554420532026,0.0,GENE00,0,-1,103,1
8173,30.58959434280601,173.95562907452245,0.0,GENE16,0,-1,67,0
8174,312.6521552767328,114.30666698695703,0.0,GENE12,0,-1,54,0
8175,228.70214106204156,1.2358198136908265,0.0,GENE20,0,-1,8,0
8176,30.881575642898042,208.41644441281284,0.0,GENE12,0,-1,78,2
8177,286.9917533151388,262.73329411357855,0.0,GENE21,0,-1,97,3
8178,160.3246915051873,125.738638913307,0.0,GENE15,0,-1,49,1
8179,296.16642514867135,-0.24579731309689734,0.0,GENE21,0,-1,10,3
8180,261.1554269269474,295.33817797201397,0.0,GENE19,0,-1,119,3
8181,124.2257055037224,252.41186846738907,0.0,GENE14,0,-1,103,1
8182,-8.20156179684708,179.88344557562868,0.0,GENE21,1,66,66,3
8183,288.67121373970804,251.50291785129858,0.0,GENE12,0,-1,97,3
8184,77.44617556704016,38.5133275855318,0.0,GENE12,0,-1,14,2
8185,68.3264824141395,291.78853400896946,0.0,GENE00,0,-1,-1,-1
8186,72.0730904748586,37.730953061764595,0.0,GENE20,0,-1,14,2
8187,127.10878398388274,72.22232265784484,0.0,GENE09,0,-1,26,2
8188,-4.144841184582027,89.992024772523,0.0,GENE10,1,33,33,0
8189,140.90274978258523,46.104542640005,0.0,GENE01,0,-1,16,1
8190,229.1652134530142,295.45391718897497,0.0,GENE12,0,-1,-1,-1
8191,31.54201366472614,81.61724774694376,0.0,GENE03,1,34,34,2
8192,186.7948287610226,222.80837094727255,0.0,GENE02,0,-1,83,2
8193,85.95227853721312,265.24465697648634,0.0,GENE00,1,102,102,1
8194,280.23371585423905,256.40317753932726,0.0,GENE15,1,97,97,3
8195,331.15944582271715,228.79910138963572,0.0,GENE02,0,-1,-1,-1
8196,175.37396514173878,134.84063216895726,0.0,GENE15,0,-1,61,1
8197,70.83161993245709,208.68392145459697,0.0,GENE06,0,-1,80,0
8198,198.94264376982488,20.256304153962493,0.0,GENE12,0,-1,7,2
8199,113.82870597529549,266.470162936849,0.0,GENE07,0,-1,103,1
8200,263.4107528128321,291.8086420219922,0.0,GENE13,0,-1,119,3
8201,67.47406837217162,266.77751348213593,0.0,GENE11,0,-1,90,3
8202,82.74912746712963,41.88751167779643,0.0,GENE12,0,-1,13,3
8203,-12.867686151841102,23.63094342637132,0.0,GENE11,0,-1,11,0
8204,136.18952335933201,248.28851594874482,0.0,GENE12,0,-1,92,3
8205,-0.8656256725258862,41.67202193721157,0.0,GENE13,0,-1,11,0
8206,24.484340044854623,155.31919955612784,0.0,GENE21,0,-1,56,3
8207,112.20506959414489,0.8405843654726404,0.0,GENE01,0,-1,4,1
8208,239.86029487777165,102.69122682611012,0.0,GENE00,0,-1,41,0
8209,204.06251288893816,210.1044524928814,0.0,GENE14,1,84,84,1
8210,65.8174618735977,93.52749769047068,0.0,GENE19,0,-1,36,0
8211,280.27362241240183,33.95471397089492,0.0,GENE15,0,-1,20,3
8212,253.52979224451448,149.04524946234554,0.0,GENE11,0,-1,64,3
8213,168.96177532873298,289.09358064290495,0.0,GENE20,0,-1,-1,-1
8214,168.6770717606468,12.951668839384435,0.0,GENE12,0,-1,5,2
8215,178.8368757616359,262.57620695060047,0.0,GENE00,0,-1,105,1
8216,-18.64804906142312,177.63149409510544,0.0,GENE10,0,-1,-1,-1
8217,215.88282486187745,210.76846338456141,0.0,GENE07,0,-1,-1,-1
8218,139.46751464615284,221.12261888451522,0.0,GENE06,0,-1,82,0
8219,-9.597419680737481,31.33054918309694,0.0,GENE10,1,11,11,0
8220,81.41931271863264,221.34937910909937,0.0,GENE00,0,-1,91,1
8221,301.3291249191431,201.53733528678669,0.0,GENE12,1,87,87,3
8222,70.06178295926547,35.093477806453976,0.0,GENE19,1,13,13,3
8223,205.75473812229214,60.036166805835194,0.0,GENE07,1,29,29,1
8224,318.80618874194016,232.36097563540642,0.0,GENE05,0,-1,-1,-1
8225,202.79464670631558,119.7868512209982,0.0,GENE12,0,-1,-1,-1
8226,156.89584038045876,167.60526726519328,0.0,GENE20,0,-1,60,0
8227,95.77795486083797,293.7032466319283,0.0,GENE13,0,-1,113,0
8228,145.0186555272345,237.0682641494305,0.0,GENE11,0,-1,93,3
8229,55.753587331733094,189.10074384956036,0.0,GENE05,0,-1,79,1
8230,128.71851089942018,132.8347213302641,0.0,GENE20,0,-1,59,0
8231,232.08801636747884,315.7380932530953,0.0,GENE22,1,118,118,0
8232,43.46018219981032,224.14171180802916,0.0,GENE18,0,-1,78,2
8233,-7.832985979670045,92.98858156284487,0.0,GENE09,0,-1,-1,-1
8234,239.6305793809155,50.03637571830689,0.0,GENE12,0,-1,30,2
8235,88.6030321513883,313.33444006411753,0.0,GENE13,0,-1,113,0
8236,162.1251532578363,283.8165548531573,0.0,GENE15,0,-1,105,1
8237,247.90095663254436,41.172965646716705,0.0,GENE23,0,-1,-1,-1
8238,134.1182529804567,131.10456387469057,0.0,GENE14,0,-1,49,1
8239,304.0655936657145,31.20203130665744,0.0,GENE16,1,21,21,0
8240,124.5044101523977,60.14129674464228,0.0,GENE03,1,26,26,2
8241,154.58873435761498,300.0316881371949,0.0,GENE21,1,115,115,3
8242,54.4460845958026,208.62834347676795,0.0,GENE21,0,-1,-1,-1
8243,176.80643971056932,302.78915796143565,0.0,GENE12,0,-1,116,3
8244,72.12479573634299,4.29558231312572,0.0,GENE01,0,-1,2,2
8245,242.15467904820997,202.36631936283143,0.0,GENE21,1,85,85,1
8246,308.33983943375114,193.85526891346046,0.0,GENE15,0,-1,76,1
8247,232.61211239216817,67.81968187638775,0.0,GENE06,0,-1,-1,-1
8248,156.8789375716432,61.67225062707188,0.0,GENE13,0,-1,27,2
8249,-0.21200135693275246,182.38265205978206,0.0,GENE21,0,-1,55,3
8250,219.37815424442175,10.592499691787765,0.0,GENE13,0,-1,-1,-1
8251,54.79245430386264,131.40883586050666,0.0,GENE21,0,-1,46,1
8252,79.3141627164724,236.65747661579582,0.0,GENE01,1,91,91,1
8253,270.35522332906805,30.685203713343533,0.0,GENE12,0,-1,20,3
8254,89.37312267827743,192.81711751774023,0.0,GENE06,0,-1,69,0
8255,24.57168010142494,84.50854097874802,0.0,GENE12,0,-1,34,2
8256,-19.648709074935972,214.21673936248405,0.0,GENE06,0,-1,77,0
8257,17.458598540100027,173.19693734588606,0.0,GENE11,1,67,67,0
8258,103.90960139633182,131.50393500945356,0.0,GENE19,0,-1,59,0
8259,87.66498244261767,21.444821068592574,0.0,GENE03,1,14,14,2
8260,51.78214244851907,126.0034317240737,0.0,GENE05,0,-1,46,1
8261,20.330771488986027,174.73717991271104,0.0,GENE06,1,67,67,0
8262,142.29331905578454,142.70407304035933,0.0,GENE14,0,-1,60,0
8263,28.088043769140185,79.48600559062012,0.0,GENE10,1,34,34,2
8264,289.601463422933,106.94563083317746,0.0,GENE13,0,-1,53,3
8265,234.11627563775284,101.1036043551267,0.0,GENE06,0,-1,-1,-1
8266,263.15982728287975,-6.685866116579003,0.0,GENE16,0,-1,9,0
8267,85.2844177680064,305.23788485028825,0.0,GENE06,1,113,113,0
8268,205.9049458540972,337.4455239181485,0.0,GENE13,0,-1,118,0
8269,76.23466224930459,298.3206229575282,0.0,GENE20,0,-1,113,0
8270,106.85198585980832,114.36378483325586,0.0,GENE01,1,48,48,2
8271,266.3865404454779,260.2002744054139,0.0,GENE13,0,-1,97,3
8272,143.23403592627756,236.8171206662904,0.0,GENE15,0,-1,93,3
8273,177.75709311508356,155.43896198580126,0.0,GENE15,0,-1,61,1
8274,-21.420682091945036,298.6194923693345,0.0,GENE17,0,-1,110,1
8275,78.09743406943039,0.9438340278181548,0.0,GENE12,0,-1,3,3
8276,273.7174864011611,40.03962913112449,0.0,GENE21,0,-1,20,3
8277,289.8604600497361,93.04938406344354,0.0,GENE19,1,43,43,3
8278,0.9088749949116697,154.59634299955502,0.0,GENE13,1,55,55,3
8279,58.97485318329456,-3.7836610627753853,0.0,GENE01,1,2,2,2
8280,155.00441332038346,308.0931257848227,0.0,GENE12,0,-1,116,3
8281,262.60148986710635,194.404615603506,0.0,GENE10,1,75,75,3
8282,87.30414627076671,307.43926573402564,0.0,GENE20,0,-1,-1,-1
8283,307.09090294665555,244.8709528372899,0.0,GENE15,0,-1,98,1
8284,238.98965272957594,246.8756848243345,0.0,GENE10,1,96,96,3
8285,240.92441925511162,23.06437436735629,0.0,GENE23,0,-1,19,2
8286,103.87522254180244,35.741647465371585,0.0,GENE12,0,-1,-1,-1
8287,311.77429036771963,-20.096932971167597,0.0,GENE11,0,-1,10,3
8288,107.39596293383747,321.8893458420671,0.0,GENE06,0,-1,113,0
8289,-8.431073559424066,297.2832638954362,0.0,GENE15,0,-1,110,1
8290,218.451064402021,102.82710981196865,0.0,GENE10,0,-1,51,0
8291,231.35109397376277,228.98007937740738,0.0,GENE00,0,-1,85,1
8292,126.75123098568233,153.20216207696657,0.0,GENE06,0,-1,70,0
8293,174.3548367763942,215.00066159415616,0.0,GENE12,1,83,83,2
8294,156.5289902397693,80.66606885015312,0.0,GENE15,0,-1,38,1
8295,271.8530879229829,153.53090004968342,0.0,GENE12,1,64,64,3
8296,86.54875035591449,13.447105482362177,0.0,GENE15,0,-1,3,3
8297,264.6481327749033,64.1483462191102,0.0,GENE13,1,31,31,0
8298,263.96043784391844,251.78149072553288,0.0,GENE14,0,-1,-1,-1
8299,267.89576006416587,30.120581805563422,0.0,GENE21,1,20,20,3
8300,191.29002877970638,282.2821020804704,0.0,GENE13,0,-1,106,0
8301,35.16022696436822,36.62926733214587,0.0,GENE21,1,12,12,3
8302,84.55227209124273,82.7449822658903,0.0,GENE00,0,-1,25,1
8303,138.28245890632934,61.13798509625241,0.0,GENE12,0,-1,26,2
8304,24.2331706448985,167.97497721990393,0.0,GENE19,0,-1,67,0
8305,24.49496759485106,153.05673119040526,0.0,GENE08,0,-1,56,3
8306,-15.339879268978112,153.22269152075478,0.0,GENE06,0,-1,-1,-1
8307,71.32551485168258,259.8442017324479,0.0,GENE12,0,-1,101,2
8308,147.04938660223405,243.9781428008024,0.0,GENE12,0,-1,93,3
8309,274.8801514326063,107.77343729036961,0.0,GENE13,1,53,53,3
8310,95.86567018880442,303.36538801046686,0.0,GENE06,0,-1,113,0
8311,210.20319948636566,155.90351663160945,0.0,GENE20,1,62,62,0
8312,63.764209008006766,57.18923749622788,0.0,GENE07,1,24,24,3
8313,54.265960501886426,75.77561777759216,0.0,GENE02,0,-1,35,0
8314,238.02315033465624,47.19839307039341,0.0,GENE20,0,-1,30,2
8315,163.29009829315206,34.90455393547634,0.0,GENE13,0,-1,17,0
8316,31.48461566934668,31.423007537791598,0.0,GENE03,1,12,12,3
8317,208.5016603488156,161.56499091547644,0.0,GENE16,1,62,62,0
8318,219.24338598819202,325.6575082059377,0.0,GENE06,0,-1,118,0
8319,72.20221171211897,22.71620134261171,0.0,GENE13,0,-1,13,3
8320,270.70208385473813,199.7707572492806,0.0,GENE10,1,86,86,1
8321,275.19590618869177,194.32544941845842,0.0,GENE12,0,-1,87,3
8322,179.67195856433003,216.82915900751544,0.0,GENE03,1,83,83,2
8323,86.43137251285793,119.49566815895207,0.0,GENE02,0,-1,47,2
8324,226.61892912045982,96.73235158200217,0.0,GENE18,0,-1,40,2
8325,50.587373898932256,29.512091147198817,0.0,GENE21,0,-1,12,3
8326,126.70528951130535,233.22885702694634,0.0,GENE12,0,-1,92,3
8327,30.53284700792129,130.19194262522961,0.0,GENE21,0,-1,-1,-1
8328,109.90645458183623,182.8333919616826,0.0,GENE12,0,-1,81,3
8329,225.46002095733334,125.18885966319175,0.0,GENE12,0,-1,51,0
8330,32.60708589875447,212.580478623131,0.0,GENE23,1,78,78,2
8331,183.06779675802417,266.05037005907025,0.0,GENE22,0,-1,94,2
8332,241.43892472528054,242.67474914378138,0.0,GENE12,1,96,96,3
8333,55.88919510743895,123.80860848813731,0.0,GENE05,1,46,46,1
8334,266.0198216609131,6.1275557646060435,0.0,GENE21,0,-1,-1,-1
8335,244.23442052758162,61.2913961540923,0.0,GENE01,0,-1,30,2
8336,212.60539606427895,65.83733621622169,0.0,GENE07,1,29,29,1
8337,139.68342239624033,149.86928651079788,0.0,GENE13,0,-1,60,0
8338,111.59438958821974,57.13082971946733,0.0,GENE12,0,-1,26,2
8339,36.072408972962634,1.386917073167235,0.0,GENE15,1,1,1,1
8340,173.84922092339775,0.05930490610508876,0.0,GENE11,0,-1,6,2
8341,283.9208804730161,174.43410451607917,0.0,GENE00,0,-1,-1,-1
8342,-0.5739298756420856,87.81593514301996,0.0,GENE06,0,-1,33,0
8343,258.9573500390525,93.91485542259241,0.0,GENE21,0,-1,42,1
8344,123.70953702918779,209.7911990457892,0.0,GENE10,0,-1,81,3
8345,140.2117344037472,87.84646388455003,0.0,GENE15,0,-1,38,1
8346,35.5405440580614,181.4195105353325,0.0,GENE10,0,-1,-1,-1
8347,121.1618841158185,205.01662566629216,0.0,GENE13,1,81,81,3
8348,209.9362156972791,73.06701665000517,0.0,GENE17,0,-1,29,1
8349,272.9921357353797,113.7466270503491,0.0,GENE12,1,53,53,3
8350,208.6111275728425,20.6585242991405,0.0,GENE22,0,-1,18,2
8351,73.2123602137172,52.49519217392245,0.0,GENE12,0,-1,24,3
8352,107.33549006065499,113.64594969751059,0.0,GENE12,1,48,48,2
8353,275.92127139674193,271.9245890168636,0.0,GENE03,1,108,108,2
8354,121.3331840726246,260.40691779422673,0.0,GENE15,1,103,103,1
8355,34.2495349108857,324.01887189621016,0.0,GENE22,0,-1,111,2
8356,251.39524840904116,54.3535449551604,0.0,GENE12,0,-1,30,2
